,media_goals_home,media_goals_away,asian_handicap1_1,asian_handicap1_2,odds_ah1,ah1_negativa,ah1_positiva,ah1_reembolso
12939,2.2857142857142856,2.4,0.0,0.5,1.8,False,True,False
12945,2.333333333333333,2.571428571428572,0.0,-0.5,1.85,False,False,True
12946,2.7142857142857144,2.2,-0.5,-1.0,1.9,True,False,False
12947,2.7142857142857144,2.571428571428572,-1.0,-1.0,1.85,True,False,False
12948,1.5,2.2,0.0,0.5,1.85,False,True,False
12952,1.5,2.571428571428572,0.5,1.0,1.775,False,True,False
12954,2.333333333333333,2.2,0.0,-0.5,1.9,False,True,False
12955,2.333333333333333,2.571428571428572,0.5,0.5,1.9,True,False,False
12956,1.5,2.571428571428572,0.0,0.0,1.775,True,False,False
12958,2.4285714285714284,2.7142857142857144,-0.5,-0.5,1.85,True,False,False
12959,2.4285714285714284,2.571428571428572,-0.5,-1.0,1.925,False,False,True
12960,2.571428571428572,2.7142857142857144,0.0,0.5,1.775,False,False,True
12963,2.4285714285714284,2.7142857142857144,-0.5,-1.0,1.9,False,True,False
12966,2.857142857142857,2.7142857142857144,0.0,0.0,1.85,False,True,False
12967,3.1,1.7777777777777777,0.0,0.5,1.85,False,True,False
12974,2.571428571428572,3.142857142857143,0.0,0.5,1.875,False,True,False
12975,2.5,1.7,0.0,-0.5,1.825,False,True,False
12979,2.5,2.3,0.0,0.5,1.875,False,False,True
12980,3.1,1.7,-0.5,-0.5,1.8,False,True,False
12984,2.571428571428572,2.571428571428572,0.0,0.0,1.85,False,False,True
12985,1.7,1.7777777777777777,1.0,1.0,1.85,False,False,True
12997,3.0,2.2857142857142856,-1.0,-1.0,1.8,True,False,False
12999,1.7142857142857142,2.9,0.5,0.5,1.9,False,True,False
13003,2.2857142857142856,2.2857142857142856,0.0,0.0,1.775,False,True,False
13004,2.5,2.5,-1.0,-1.0,1.9,False,True,False
13005,3.571428571428572,2.571428571428572,0.0,-0.5,1.85,True,False,False
13006,1.1428571428571428,2.1,0.5,0.5,1.875,False,True,False
13011,3.0,2.1,0.5,1.0,1.8,True,False,False
13012,1.7142857142857142,2.4,0.5,0.5,1.8,True,False,False
13013,2.5,2.5,-0.5,-0.5,1.8,False,True,False
13014,1.1428571428571428,3.142857142857143,0.0,0.5,1.825,True,False,False
13015,3.571428571428572,2.4,0.0,-0.5,1.9,False,True,False
13016,2.5,2.571428571428572,-0.5,-0.5,1.9,True,False,False
13019,2.6,2.4,1.0,1.0,1.85,True,False,False
13020,1.7142857142857142,3.4285714285714284,0.0,0.0,1.9,True,False,False
13023,1.0,1.5,-0.5,-0.5,1.925,True,False,False
13024,2.5,1.0,0.0,-0.5,1.875,False,False,True
13025,2.7,2.4,0.5,0.5,1.8,True,False,False
13026,1.5,2.0,0.0,0.0,1.8,False,True,False
13027,1.0,1.6,0.0,0.0,1.825,False,True,False
13028,1.0,1.0,0.0,0.5,1.925,False,True,False
13029,1.8,2.4,-0.5,-0.5,1.9,True,False,False
13030,2.7,2.5,0.5,1.0,1.875,False,True,False
13067,2.625,1.5,-0.5,-0.5,1.925,False,True,False
13068,2.75,1.25,0.0,0.0,1.85,False,True,False
13101,2.8,2.6,-0.5,-0.5,1.9,False,True,False
13102,2.4,2.6,0.0,0.5,1.9,False,True,False
13105,1.625,2.3,0.0,0.0,1.875,True,False,False
13107,4.2,2.6,-0.5,-0.5,1.775,True,False,False
13108,2.8,2.6,-0.5,-1.0,1.875,False,False,True
13109,1.9,2.125,0.0,0.0,1.7,True,False,False
13110,2.8,2.9,0.0,0.5,1.775,False,True,False
13128,2.4,2.2,0.5,1.0,1.825,False,False,True
13141,2.2,2.1,-0.5,-0.5,1.9,True,False,False
13142,1.1,2.3,0.0,0.5,1.9,True,False,False
13147,2.0,1.7,0.0,-0.5,1.95,False,True,False
13148,2.5,2.1,0.5,1.0,1.775,False,True,False
13174,2.6,2.3,0.5,1.0,1.85,False,True,False
13183,2.75,2.4,-0.5,-0.5,1.775,False,True,False
13184,3.625,3.2,-0.5,-1.0,1.9,False,False,True
13186,2.375,1.9,0.0,0.0,1.7,True,False,False
13191,1.4,3.2,0.0,0.0,1.85,True,False,False
13192,2.75,3.625,0.0,0.5,1.8,True,False,False
13259,1.625,2.75,0.0,-0.5,1.9,True,False,False
13260,3.0,1.5,-1.0,-1.0,1.8,False,True,False
13275,2.875,2.7,-0.5,-1.0,1.8,False,True,False
13317,2.0,1.7,-1.0,-1.0,1.925,True,False,False
13318,2.0,1.8,0.0,-0.5,1.9,False,True,False
13319,2.9,3.6,-0.5,-1.0,1.8,False,False,True
13321,3.0,2.25,0.0,0.5,1.8,False,False,True
13322,1.9,1.625,1.0,1.0,1.9,False,True,False
13327,2.375,3.333333333333333,0.0,0.0,1.8,False,True,False
13329,2.25,1.125,0.0,-0.5,1.825,False,True,False
13330,1.9,1.8,0.5,1.0,1.775,False,True,False
13351,2.6,2.1,0.0,0.0,1.8,False,False,True
13352,2.0,2.7,1.0,1.5,1.775,False,True,False
13355,2.0,2.5,1.0,1.0,1.8,False,True,False
13356,2.2,2.1,0.0,-0.5,1.9,False,False,True
13359,2.2,2.3,0.0,-0.5,1.825,False,True,False
13363,2.5,2.2,-0.5,-0.5,1.85,False,True,False
13364,2.2,2.1,0.0,-0.5,1.775,False,True,False
13365,1.5,3.2,0.5,1.0,1.925,True,False,False
13366,2.2,2.2,0.0,0.0,1.875,True,False,False
13367,2.4,2.1,-0.5,-0.5,1.875,True,False,False
13368,2.5,2.0,0.0,-0.5,1.775,False,True,False
13369,2.5,2.2,-0.5,-0.5,1.85,False,True,False
13370,2.2,2.1,0.0,-0.5,1.775,False,True,False
13379,2.8,2.6,-0.5,-0.5,1.875,False,True,False
13380,2.2,2.1,0.0,-0.5,1.775,False,True,False
13381,2.2,2.7,-0.5,-1.0,1.85,True,False,False
13382,2.1,2.6,0.0,-0.5,1.775,False,True,False
13385,2.8,2.6,-0.5,-0.5,1.875,False,True,False
13386,2.2,2.1,0.0,-0.5,1.85,True,False,False
13403,2.375,2.8,0.5,1.0,1.85,False,False,True
13404,2.9,1.8,-0.5,-0.5,1.85,False,True,False
13405,1.9,2.5,0.5,0.5,1.8,True,False,False
13406,3.5,2.9,0.5,0.5,1.85,True,False,False
13407,2.1,2.5,0.0,0.0,1.775,False,True,False
13408,2.7,2.5,0.0,0.5,1.925,False,True,False
13409,3.1,2.4,-1.0,-1.5,1.9,False,True,False
13410,1.5,2.1,0.0,0.0,1.75,False,True,False
13411,3.0,1.8,-1.0,-1.0,1.875,False,False,True
13412,2.375,2.8,0.0,0.5,1.925,True,False,False
13417,2.9,2.8,0.0,0.0,1.775,False,True,False
13418,2.375,2.5,0.5,1.0,1.9,False,True,False
13419,1.9,2.5,0.5,0.5,1.8,False,True,False
13420,3.5,2.9,0.5,0.5,1.85,True,False,False
13421,2.7,2.5,-0.5,-1.0,1.85,True,False,False
13422,2.1,2.8,0.5,0.5,1.85,False,True,False
13423,3.1,2.4,-1.0,-1.5,1.9,False,True,False
13424,1.5,2.1,0.0,0.0,1.75,True,False,False
13427,1.5,2.9,0.5,0.5,1.8,False,True,False
13429,2.1,2.5,1.0,1.0,1.825,False,True,False
13430,2.9,2.5,-0.5,-1.0,1.9,False,True,False
13431,1.9,2.5,0.5,0.5,1.9,False,True,False
13432,3.5,2.9,0.0,0.5,1.85,True,False,False
13433,3.0,2.8,-0.5,-0.5,1.85,False,True,False
13434,2.7,1.8,0.0,-0.5,1.775,True,False,False
13435,2.7,1.0,-1.0,-1.5,1.9,True,False,False
13436,2.0,2.2,0.0,0.0,1.75,False,True,False
13438,3.625,3.375,-0.5,-0.5,1.8,True,False,False
13445,1.0,1.5,0.0,0.0,1.9,True,False,False
13446,1.6,1.7,0.0,0.5,1.875,True,False,False
13451,1.6,1.5,0.0,-0.5,1.95,True,False,False
13452,1.8,1.6,0.0,0.0,1.8,True,False,False
13457,2.1,1.4,0.0,0.0,1.9,False,False,True
13458,2.125,1.25,0.0,0.0,1.95,False,True,False
13459,2.1,2.0,0.0,-0.5,1.95,True,False,False
13460,1.0,1.25,0.0,0.0,1.9,False,True,False
13461,2.1,1.25,0.0,0.5,1.75,False,True,False
13462,1.5,1.25,0.0,-0.5,1.85,False,True,False
13465,1.0,1.25,0.0,0.0,1.9,False,False,True
13466,1.5,1.25,0.0,0.5,1.875,True,False,False
13469,1.5,2.2,0.0,0.5,1.75,False,True,False
13470,1.875,1.4,0.0,0.0,1.775,False,True,False
13471,1.875,2.2,0.0,0.0,1.925,False,True,False
13472,2.125,2.0,0.0,0.0,1.8,True,False,False
13473,2.125,2.2,0.0,0.0,1.825,False,True,False
13474,1.0,2.0,0.0,-0.5,1.875,False,False,True
13475,2.3,2.3,0.0,-0.5,1.85,False,True,False
13478,2.3,2.7,1.0,1.0,1.875,True,False,False
13479,2.6,2.7,0.5,0.5,1.9,True,False,False
13480,2.6,2.2,0.0,0.5,1.875,True,False,False
13481,2.3,2.2,0.0,0.5,1.85,True,False,False
13482,2.3,2.9,0.0,0.5,1.85,True,False,False
13483,3.6,2.2,0.0,0.0,1.825,False,True,False
13484,3.6,2.3,-1.5,-1.5,1.85,True,False,False
13485,3.6,2.9,-0.5,-0.5,1.8,True,False,False
13486,2.3,2.9,-0.5,-0.5,1.85,True,False,False
13487,3.0,1.6,-0.5,-1.0,1.8,False,True,False
13488,2.4444444444444446,1.6,-0.5,-0.5,1.8,True,False,False
13489,3.0,3.8,0.0,0.0,1.875,True,False,False
13490,2.2,3.8,1.5,1.5,1.85,True,False,False
13491,2.4444444444444446,3.8,0.5,0.5,1.9,True,False,False
13492,2.4444444444444446,2.6,0.0,0.5,1.875,False,True,False
13494,2.2,2.0,0.0,0.5,1.85,False,False,True
13495,3.6,2.6,0.0,-0.5,1.85,False,True,False
13496,3.6,1.6,-1.0,-1.0,1.775,True,False,False
13498,3.0,2.0,0.0,-0.5,1.925,False,True,False
13499,2.5,1.4,-0.5,-1.0,1.9,False,True,False
13500,1.9,1.4,0.0,-0.5,1.85,True,False,False
13501,2.5,2.2,0.0,0.5,1.925,True,False,False
13503,1.9,2.2,0.5,0.5,1.9,False,True,False
13504,1.9,2.1,0.0,0.5,1.875,False,True,False
13505,3.6,2.1,0.5,1.0,1.8,False,True,False
13506,3.6,2.3,0.0,0.5,1.85,False,False,True
13507,2.4,2.1,-0.5,-0.5,1.9,False,True,False
13508,2.4,1.4,-0.5,-1.0,1.775,True,False,False
13509,2.4,2.3,-0.5,-0.5,1.8,False,True,False
13510,2.5,2.3,0.0,-0.5,1.925,False,True,False
13511,2.4,2.0,0.0,0.5,1.825,False,False,True
13512,1.75,1.7,0.0,-0.5,1.9,False,True,False
13513,2.0,2.0,0.0,-0.5,1.85,False,False,True
13514,2.4,1.375,0.0,0.5,1.85,True,False,False
13517,2.0,1.375,0.0,0.0,1.825,True,False,False
13518,1.8,1.9,0.0,0.0,1.775,False,True,False
13519,2.0,1.9,-0.5,-0.5,1.9,False,True,False
13520,1.8,2.0,0.0,0.0,1.85,False,True,False
13521,2.7,1.9,0.0,-0.5,1.9,False,True,False
13522,1.8,1.375,0.0,0.5,1.8,False,True,False
13523,2.7,2.0,0.0,0.5,1.85,False,True,False
13524,1.75,1.9,0.0,-0.5,1.85,False,True,False
13525,1.8,2.0,0.0,0.5,1.8,True,False,False
13526,1.75,2.0,0.0,-0.5,1.9,True,False,False
13527,1.75,2.0,0.0,0.0,1.875,False,True,False
13528,2.4,1.7,0.0,0.0,1.925,False,False,True
13529,2.4,2.0,0.5,0.5,1.85,True,False,False
13530,2.7,1.7,0.0,0.0,1.85,False,True,False
13532,1.375,1.4,0.0,-0.5,1.9,False,False,True
13533,2.375,2.6,0.0,-0.5,1.925,False,True,False
13534,1.3,2.125,0.0,0.5,1.925,False,True,False
13535,2.375,1.4,0.0,-0.5,1.9,False,False,True
13536,1.7,2.125,0.0,0.5,1.8,False,True,False
13537,1.5,1.3,0.0,0.5,1.775,False,False,True
13538,1.7,2.1,0.0,0.5,1.9,True,False,False
13539,2.375,2.125,0.0,-0.5,1.9,False,True,False
13540,2.1,1.0,0.0,0.0,1.775,False,True,False
13541,3.1,1.3,0.0,-0.5,1.775,False,True,False
13542,1.5,2.0,0.0,-0.5,1.9,True,False,False
13543,2.375,1.0,-0.5,-0.5,1.9,True,False,False
13544,2.1,2.6,0.0,0.0,1.85,True,False,False
13545,3.1,2.1,0.0,-0.5,1.775,False,False,True
13546,1.9,2.0,0.0,-0.5,1.875,False,False,True
13549,1.7,1.0,0.0,-0.5,1.8,False,False,True
13551,3.1,1.7,-0.5,-0.5,1.85,False,True,False
13552,2.7,1.3,0.0,0.0,1.8,True,False,False
13553,1.7,1.75,0.5,0.5,1.8,False,True,False
13554,1.375,1.0,0.0,-0.5,1.925,True,False,False
13555,1.9,1.7,0.0,-0.5,1.925,True,False,False
13556,2.7,2.0,0.0,-0.5,1.775,False,True,False
13557,2.1,1.75,0.0,0.5,1.925,False,True,False
13558,1.375,2.6,0.0,-0.5,1.775,False,True,False
13559,1.9,2.9,0.5,0.5,1.775,False,True,False
13560,1.7,1.7,0.0,0.5,1.775,True,False,False
13561,1.375,1.75,0.5,0.5,1.925,False,True,False
13562,1.3,1.4,0.0,-0.5,1.775,False,True,False
13563,2.7,2.9,0.0,0.5,1.9,True,False,False
13564,1.7,1.3,0.0,0.5,1.775,False,True,False
13565,1.3,1.75,0.0,0.5,1.9,False,False,True
13566,1.7,1.4,0.0,0.0,1.825,False,False,True
13567,1.7,2.9,0.5,1.0,1.8,False,False,True
13568,1.5,2.1,0.0,0.5,1.775,True,False,False
13569,2.25,2.25,0.0,0.5,1.825,True,False,False
13570,2.8,1.75,0.0,-0.5,1.9,False,True,False
13571,1.5,2.9,0.5,0.5,1.85,True,False,False
13572,1.9,2.1,0.0,0.0,1.9,False,False,True
13573,2.25,2.25,0.0,-0.5,1.925,False,True,False
13574,2.25,2.5,0.0,0.5,1.775,False,True,False
13575,1.375,2.1,0.0,0.0,1.925,True,False,False
13576,2.3,2.0,0.5,0.5,1.775,True,False,False
13577,2.25,1.75,0.0,-0.5,1.9,False,False,True
13578,2.125,2.5,0.0,0.5,1.75,False,True,False
13579,2.125,2.1,-0.5,-0.5,1.875,True,False,False
13580,1.375,1.6,0.0,-0.5,1.9,False,True,False
13582,2.375,2.125,0.0,0.0,1.85,False,True,False
13583,2.125,2.0,-0.5,-0.5,1.9,True,False,False
13584,2.6,1.6,0.0,-0.5,1.95,True,False,False
13585,2.25,2.125,-0.5,-0.5,1.825,False,True,False
13586,2.375,2.25,0.0,0.0,1.9,False,True,False
13587,2.125,1.6,-0.5,-1.0,1.8,False,False,True
13588,1.8,1.875,0.0,0.0,1.775,False,True,False
13589,2.125,2.125,-0.5,-0.5,1.85,False,True,False
13590,2.375,2.5,0.0,0.5,1.8,False,False,True
13591,2.125,1.875,-0.5,-0.5,1.8,True,False,False
13592,1.8,2.1,0.0,0.0,1.8,False,False,True
13593,2.125,2.75,0.0,0.5,1.775,False,True,False
13594,2.8,2.125,0.0,-0.5,1.925,True,False,False
13595,2.375,2.75,0.0,0.5,1.775,True,False,False
13596,2.8,2.25,0.0,0.0,1.85,False,True,False
13597,2.6,1.875,0.0,-0.5,1.925,False,False,True
13598,1.8,1.6,-0.5,-0.5,1.825,True,False,False
13599,2.8,2.75,0.0,0.0,1.9,False,False,True
13600,2.25,1.75,0.0,0.0,1.925,True,False,False
13601,2.6,1.75,0.5,0.5,1.775,False,True,False
13602,2.3,1.875,0.0,0.5,1.825,True,False,False
13605,1.8,1.75,0.0,0.5,1.9,True,False,False
13606,2.3,2.1,0.0,0.0,1.9,False,False,True
13611,1.375,1.75,0.5,0.5,1.8,True,False,False
13612,2.6,2.0,0.0,0.0,1.875,False,False,True
13634,1.125,1.75,0.0,-0.5,1.875,False,False,True
13635,1.8,1.375,0.0,0.0,1.875,True,False,False
13636,1.75,2.1,-0.5,-0.5,1.925,False,True,False
13638,1.125,1.625,0.0,0.0,1.875,True,False,False
13639,1.8,2.8,0.0,0.5,1.825,False,True,False
13640,1.5,1.375,0.0,0.5,1.775,True,False,False
13642,1.5,1.375,0.0,0.0,1.9,False,True,False
13655,1.375,1.6,0.0,0.0,1.875,True,False,False
13656,1.0,1.7,0.0,0.0,1.975,True,False,False
13663,2.4,1.9,-0.5,-1.0,1.8,False,True,False
13664,2.5,3.2,1.0,1.0,1.875,False,False,True
13667,1.8,1.875,0.0,0.5,1.8,True,False,False
13668,2.8,1.75,0.0,-0.5,1.825,True,False,False
13669,2.5,1.8,0.5,1.0,1.8,False,True,False
13670,1.6,1.9,-0.5,-1.0,1.825,False,False,True
13671,1.8,1.75,0.0,0.0,1.8,False,True,False
13672,2.0,1.875,0.0,0.0,1.775,False,True,False
13673,1.5,2.4,-0.5,-0.5,1.85,True,False,False
13674,1.6,1.8,0.0,0.0,1.875,True,False,False
13683,2.8,1.875,0.0,-0.5,1.925,False,True,False
13684,1.8,2.0,0.0,0.0,1.9,False,True,False
13685,1.5,2.4,0.0,-0.5,1.85,False,True,False
13691,2.3,2.8,0.5,0.5,1.8,True,False,False
13692,2.2,2.2,-0.5,-1.0,1.825,True,False,False
13703,2.25,2.3,0.0,0.5,1.775,False,False,True
13704,1.8,1.9,0.0,0.0,1.8,False,False,True
13705,2.3,2.8,0.5,1.0,1.8,False,True,False
13706,2.2,2.2,-0.5,-1.0,1.825,True,False,False
13711,2.5,1.9,0.0,0.0,1.8,True,False,False
13712,1.8,2.375,0.0,0.0,1.775,True,False,False
13713,2.8,2.2,-0.5,-1.0,1.8,False,True,False
13714,2.3,3.0,0.5,1.0,1.875,False,True,False
13715,2.1,2.7,0.0,0.5,1.725,True,False,False
13716,2.8,1.9,0.0,-0.5,1.875,True,False,False
13717,2.3,2.8,0.5,1.0,1.9,False,False,True
13718,2.2,2.2,-0.5,-1.0,1.825,False,True,False
13723,2.8,2.375,0.0,-0.5,1.925,True,False,False
13724,2.5,2.7,0.0,0.0,1.9,False,False,True
13725,2.25,1.9,0.0,-0.5,1.9,True,False,False
13726,2.1,2.3,0.0,0.5,1.875,False,False,True
13727,2.6,2.2,-0.5,-1.0,1.9,False,True,False
13728,2.4,2.7,0.5,1.0,1.875,True,False,False
13740,2.4,2.7,0.5,1.0,1.875,False,True,False
13741,2.25,2.6,0.0,0.5,1.775,True,False,False
13742,2.2,1.8,0.0,0.0,1.8,False,False,True
13743,1.6,2.375,0.0,0.5,1.8,False,True,False
13744,2.1,2.3,0.0,-0.5,1.825,True,False,False
13745,2.4,2.9,0.5,0.5,1.85,False,True,False
13746,2.4,2.2,-0.5,-1.0,1.825,True,False,False
13747,1.6,2.3,0.0,0.0,1.8,False,False,True
13748,2.2,2.375,0.0,0.0,1.775,False,False,True
13749,2.833333333333333,2.1,-0.5,-0.5,1.85,False,True,False
13750,2.4,2.9,0.0,0.0,1.85,True,False,False
13767,3.7,3.0,0.0,0.0,1.95,False,True,False
13769,2.5,1.0,0.0,0.0,1.85,False,True,False
13770,2.2,1.25,0.0,0.0,1.85,True,False,False
13773,1.75,1.6,0.5,0.5,1.875,True,False,False
13774,1.5,2.125,0.0,0.0,1.95,False,False,True
13776,3.7,2.125,-0.5,-0.5,1.85,False,True,False
13789,1.5,1.6,0.0,0.0,1.85,False,True,False
13790,1.75,2.0,0.0,0.0,1.85,True,False,False
13793,2.5,1.25,-0.5,-0.5,1.825,False,True,False
13794,2.125,1.0,0.0,0.0,1.75,True,False,False
13797,1.75,2.125,0.0,0.5,1.9,False,True,False
13798,2.2,1.6,0.0,0.0,1.925,False,True,False
13801,2.125,2.0,0.0,0.0,1.925,False,True,False
13802,1.5,1.25,0.0,-0.5,1.875,False,True,False
13807,3.2,3.4,0.0,0.0,1.925,False,True,False
13811,2.375,3.2,0.0,0.0,1.925,False,False,True
13812,3.5,2.3,0.0,0.5,1.825,True,False,False
13813,2.25,2.6666666666666665,0.0,0.0,1.9,False,False,True
13814,2.0,1.875,0.0,0.0,1.95,False,False,True
13815,2.7,2.875,0.0,-0.5,1.875,False,True,False
13816,3.2,1.75,0.0,-0.5,1.9,False,True,False
13843,2.0,1.75,0.0,-0.5,1.8,False,True,False
13879,2.9,2.75,0.0,-0.5,1.8,False,True,False
13880,1.8,3.0,0.0,-0.5,1.85,True,False,False
13881,2.125,2.2,0.0,0.0,1.925,False,False,True
13882,1.5,2.5,0.0,-0.5,1.8,False,True,False
13883,1.7,2.5,-0.5,-0.5,1.85,True,False,False
13884,2.2,2.5,0.0,-0.5,1.85,False,False,True
13891,3.375,2.5,0.5,0.5,1.8,False,True,False
13892,3.3,2.9,0.0,0.5,1.825,True,False,False
13899,2.5,2.9,0.5,0.5,1.85,True,False,False
13900,3.375,3.4,0.0,0.5,1.875,True,False,False
13916,2.5,2.5,0.0,0.5,1.825,True,False,False
13919,2.3,3.0,-0.5,-0.5,1.8,True,False,False
13920,3.3,2.125,0.0,-0.5,1.8,False,False,True
13923,2.875,2.7,0.0,0.0,1.925,False,True,False
13924,2.75,1.7,-0.5,-0.5,1.9,False,True,False
13929,2.8,2.5,-0.5,-0.5,1.875,False,True,False
13931,2.0,2.8,0.0,0.0,1.8,True,False,False
13932,3.4,1.6666666666666667,0.0,0.0,1.825,True,False,False
13939,3.4,2.8,0.5,0.5,1.825,False,True,False
13940,2.0,2.4,-0.5,-1.0,1.875,False,True,False
13941,2.8,3.1,0.0,0.0,1.85,False,False,True
13942,2.8,2.5,0.0,0.0,1.825,True,False,False
13943,2.0,1.6666666666666667,0.0,0.0,1.875,False,True,False
13944,1.4,2.8,0.5,1.0,1.8,False,True,False
13947,2.8,1.2,0.0,0.0,1.8,False,True,False
13948,2.6,2.9,0.0,0.5,1.8,False,True,False
13949,2.9,2.7,-0.5,-0.5,1.875,True,False,False
13950,1.7,1.9,0.5,1.0,1.9,True,False,False
13951,1.9,2.9,0.0,0.0,1.875,False,False,True
13952,2.8,2.2,0.0,0.0,1.825,False,True,False
13953,2.6,1.9,0.0,0.0,1.925,False,True,False
13954,2.9,1.2,-0.5,-1.0,1.9,False,True,False
13955,2.6,1.2,-0.5,-0.5,1.85,True,False,False
13956,2.8,1.9,0.0,0.5,1.85,False,False,True
13957,1.7,2.7,0.0,0.5,1.8,True,False,False
13958,2.9,2.2,0.0,0.0,1.85,True,False,False
13959,2.8,2.9,0.0,0.5,1.825,True,False,False
13960,1.9,1.2,-0.5,-1.0,1.875,True,False,False
13961,2.9,1.9,0.0,0.0,1.825,True,False,False
13962,2.6,2.7,0.0,0.0,1.9,True,False,False
13963,1.9,2.2,0.0,0.0,1.875,False,False,True
13964,1.7,2.9,0.5,1.0,1.8,False,True,False
13965,1.1,2.1,0.5,0.5,1.85,True,False,False
13966,2.4,2.2,0.0,-0.5,1.9,False,True,False
13967,2.9,1.7,0.0,-0.5,1.825,True,False,False
13968,1.6,2.0,0.0,0.0,1.9,False,True,False
13976,2.9,2.3,0.0,0.5,1.925,False,True,False
13977,1.1,2.2,0.0,0.5,1.8,True,False,False
13978,3.1,2.1,0.0,0.0,1.95,False,False,True
13983,2.4,2.1,0.0,0.0,1.775,False,True,False
13984,1.1,2.0,0.5,1.0,1.9,False,False,True
13985,2.5,1.7,-0.5,-0.5,1.9,True,False,False
13986,2.2,2.8,0.0,0.5,1.9,True,False,False
13987,1.8,2.1,0.0,0.0,1.875,True,False,False
13988,1.8,2.3,0.0,0.0,1.85,False,False,True
13989,2.2,1.7,0.0,0.0,1.875,True,False,False
13990,1.6,2.2,1.0,1.5,1.8,True,False,False
13995,3.1,2.3,0.0,0.0,1.725,False,True,False
13996,1.8,2.4,0.0,0.0,1.875,True,False,False
13997,2.2,2.2,0.5,1.0,1.85,False,False,True
13998,2.2,1.7,-0.5,-1.0,1.85,False,False,True
13999,1.8,1.9,0.0,0.5,1.825,False,False,True
14000,2.1,2.1,0.0,0.0,1.85,False,False,True
14007,2.3,2.1,0.0,0.0,1.825,False,False,True
14008,2.1,2.4,0.0,0.0,1.85,False,True,False
14010,3.3,1.7,-0.5,-0.5,1.9,False,True,False
14025,2.0,1.9,-0.5,-0.5,1.9,True,False,False
14026,2.7,2.4,0.0,0.5,1.9,True,False,False
14035,2.0,2.333333333333333,0.0,-0.5,1.9,True,False,False
14036,2.7,2.4,0.0,0.0,1.85,False,False,True
14037,2.7,2.333333333333333,-0.5,-0.5,1.8,True,False,False
14038,3.4444444444444446,2.9,0.0,0.5,1.8,False,True,False
14039,2.5,2.4,0.0,0.5,1.85,True,False,False
14040,3.4444444444444446,2.4,0.5,0.5,1.9,True,False,False
14041,2.5,2.555555555555556,0.0,0.5,1.9,True,False,False
14042,2.4,2.9,-0.5,-0.5,1.85,True,False,False
14043,2.4,2.555555555555556,-0.5,-0.5,1.8,True,False,False
14044,2.6,2.3,0.0,-0.5,1.775,False,True,False
14045,2.3,2.7,1.0,1.5,1.775,True,False,False
14046,2.6,2.7,0.5,0.5,1.85,False,True,False
14047,2.3,2.9,0.0,0.5,1.925,False,False,True
14048,3.6,2.3,-1.0,-1.5,1.925,False,False,True
14049,3.6,2.9,-0.5,-0.5,1.85,False,True,False
14050,2.4444444444444446,1.6,-0.5,-0.5,1.8,True,False,False
14051,2.2,3.8,1.0,1.5,1.775,True,False,False
14052,2.4444444444444446,3.8,0.5,0.5,1.85,True,False,False
14053,2.2,2.0,0.0,0.5,1.925,False,True,False
14054,3.6,1.6,-1.0,-1.5,1.925,True,False,False
14055,3.6,2.0,-0.5,-0.5,1.85,True,False,False
14056,1.9,1.4,0.0,-0.5,1.775,False,True,False
14057,3.6,2.2,1.0,1.5,1.775,False,True,False
14059,3.6,2.3,0.0,0.5,1.925,False,True,False
14061,2.4,2.3,-0.5,-0.5,1.925,True,False,False
14064,2.0,2.0,0.0,0.0,1.775,False,True,False
14065,2.4,1.375,0.0,0.5,1.85,False,True,False
14066,2.0,1.7,0.0,0.0,1.825,False,True,False
14067,2.7,1.375,0.0,0.0,1.9,False,False,True
14080,2.4,2.0,0.0,0.5,1.825,False,True,False
14082,1.3,2.6,0.0,0.5,1.775,False,False,True
14083,1.375,1.4,0.0,0.0,1.775,False,False,True
14094,2.375,1.0,0.0,-0.5,1.85,True,False,False
14095,2.1,2.6,0.0,0.0,1.8,True,False,False
14096,3.1,2.1,-0.5,-0.5,1.925,True,False,False
14097,1.9,2.0,0.0,-0.5,1.875,True,False,False
14135,2.6,1.6,0.0,-0.5,1.9,False,False,True
14136,2.25,2.125,0.0,-0.5,1.875,False,False,True
14137,2.375,2.25,0.0,0.0,1.925,True,False,False
14138,2.125,1.6,-0.5,-0.5,1.9,True,False,False
14139,1.8,1.875,0.0,-0.5,1.825,False,True,False
14145,2.8,2.125,0.0,-0.5,1.85,False,True,False
14146,2.375,2.75,0.0,0.0,1.825,True,False,False
14147,2.8,2.25,0.0,-0.5,1.85,False,False,True
14148,2.6,1.875,0.0,0.0,1.775,False,True,False
14149,1.8,1.6,0.0,-0.5,1.8,True,False,False
14150,2.8,2.75,0.0,0.5,1.9,True,False,False
14151,2.25,1.75,0.0,0.5,1.85,False,False,True
14152,2.6,1.75,0.5,0.5,1.9,False,True,False
14153,2.3,1.875,0.0,0.5,1.85,False,True,False
14154,2.25,2.75,0.0,0.5,1.825,True,False,False
14155,2.125,1.75,0.0,0.5,1.825,True,False,False
14156,1.8,1.75,0.5,0.5,1.775,False,True,False
14157,2.3,2.1,0.0,0.5,1.825,False,False,True
14158,2.3,1.75,0.5,0.5,1.9,True,False,False
14159,1.375,2.0,0.0,0.5,1.875,True,False,False
14164,1.75,1.3,0.0,0.0,1.875,False,True,False
14165,1.5,3.0,0.0,0.5,1.9,True,False,False
14166,2.125,1.625,0.0,0.0,1.9,False,True,False
14167,1.5,1.5,0.0,0.0,1.95,True,False,False
