id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd,event_day
172127099,11255371,11222490,5.0,2.0,7.0,,,,20250329
172127102,11239812,11243668,1.0,3.0,4.0,1.222,4.000,2.5,20250329
172127105,11222490,11265743,3.0,4.0,7.0,1.050,8.500,2.5,20250329
172127109,11255371,11243668,2.0,4.0,6.0,1.125,5.500,2.5,20250329
172127119,11222490,11239812,5.0,2.0,7.0,1.071,7.500,2.5,20250329
172127122,11222490,11243668,2.0,0.0,2.0,1.200,4.333,2.5,20250329
172127124,11265743,11255371,5.0,3.0,8.0,1.012,13.000,2.5,20250329
172127126,11265743,11243668,3.0,3.0,6.0,1.062,8.000,2.5,20250329
172127128,11239812,11255371,1.0,3.0,4.0,1.005,17.000,2.5,20250329
172127130,11265760,11249656,4.0,5.0,9.0,1.015,12.000,2.5,20250329
172127132,11227966,11265761,1.0,1.0,2.0,1.050,8.500,2.5,20250329
172127134,11265762,11249656,1.0,1.0,2.0,1.222,4.000,2.5,20250329
172127138,11265760,11227966,1.0,5.0,6.0,1.040,9.000,2.5,20250329
172127148,11265762,11265761,2.0,1.0,3.0,1.083,7.000,2.5,20250329
172127150,11249656,11227966,2.0,2.0,4.0,1.050,8.500,2.5,20250329
172127153,11265762,11227966,1.0,1.0,2.0,1.200,4.333,2.5,20250329
172127156,11265761,11265760,2.0,4.0,6.0,1.015,12.000,2.5,20250329
172127161,11265762,11265760,2.0,2.0,4.0,1.100,6.500,2.5,20250329
172127168,11265761,11249656,2.0,4.0,6.0,1.015,12.000,2.5,20250329
172127172,11249656,11265760,3.0,3.0,6.0,1.012,13.000,2.5,20250329
172127175,11265761,11227966,2.0,4.0,6.0,1.062,8.000,2.5,20250329
172127178,11249656,11265762,2.0,0.0,2.0,1.222,4.000,2.5,20250329
172127181,11227966,11265760,2.0,3.0,5.0,1.030,10.000,2.5,20250329
172127183,11265761,11265762,3.0,0.0,3.0,1.083,7.000,2.5,20250329
172127185,11227966,11249656,2.0,3.0,5.0,1.050,8.500,2.5,20250329
172127188,11227966,11265762,2.0,1.0,3.0,1.200,4.333,2.5,20250329
172127192,11265760,11265761,6.0,2.0,8.0,1.012,13.000,2.5,20250329
172127204,11265760,11265762,4.0,3.0,7.0,1.083,7.000,2.5,20250329
172127216,11249656,11265761,7.0,5.0,12.0,1.015,12.000,2.5,20250329
172127219,11263021,11222393,3.0,3.0,6.0,1.015,12.000,2.5,20250329
172127223,11253035,11265796,3.0,6.0,9.0,1.071,7.500,2.5,20250329
172127232,11228052,11222393,2.0,3.0,5.0,,,,20250329
172127244,11263021,11253035,3.0,4.0,7.0,,,,20250329
172127248,11228052,11265796,3.0,2.0,5.0,,,,20250329
172127253,11222393,11253035,4.0,2.0,6.0,,,,20250329
172127258,11228052,11253035,1.0,2.0,3.0,1.222,4.000,2.5,20250329
172127261,11265796,11263021,3.0,5.0,8.0,,,,20250329
172127264,11228052,11263021,1.0,5.0,6.0,1.062,8.000,2.5,20250329
172127266,11265796,11222393,2.0,5.0,7.0,1.010,15.000,2.5,20250329
172127269,11222393,11263021,3.0,3.0,6.0,1.015,12.000,2.5,20250329
172127276,11265796,11253035,5.0,3.0,8.0,1.050,8.500,2.5,20250329
172127285,11222393,11228052,2.0,1.0,3.0,,,,20250329
172127290,11253035,11263021,3.0,3.0,6.0,,,,20250329
172127295,11265796,11228052,2.0,2.0,4.0,1.100,6.500,2.5,20250329
172127301,11253035,11222393,1.0,2.0,3.0,1.071,7.500,2.5,20250329
172127309,11253035,11228052,1.0,1.0,2.0,1.222,4.000,2.5,20250329
172127316,11263021,11265796,7.0,4.0,11.0,1.010,15.000,2.5,20250329
172127318,11263021,11228052,4.0,1.0,5.0,1.050,8.500,2.5,20250329
172127320,11222393,11265796,2.0,3.0,5.0,1.015,12.000,2.5,20250329
172172695,11229361,11226627,1.0,3.0,4.0,1.285,3.500,2.5,20250329
172172700,11254957,11266068,1.0,1.0,2.0,1.111,6.000,2.5,20250329
172172704,11238257,11226627,,,,1.285,3.500,2.5,20250329
172172709,11229361,11254957,5.0,0.0,5.0,1.166,4.500,2.5,20250329
172172711,11238257,11266068,,,,1.040,9.000,2.5,20250329
172172713,11226627,11254957,1.0,0.0,1.0,1.142,5.000,2.5,20250329
172172715,11238257,11254957,,,,1.400,2.750,2.5,20250329
172172717,11266068,11229361,2.0,1.0,3.0,1.050,8.500,2.5,20250329
172172731,11266068,11226627,0.0,2.0,2.0,1.166,4.500,2.5,20250329
172172738,11266068,11254957,2.0,4.0,6.0,1.111,6.000,2.5,20250329
172192947,11226627,11229361,0.0,0.0,0.0,1.400,2.750,2.5,20250329
172172747,11254957,11229361,3.0,3.0,6.0,1.200,4.333,2.5,20250329
172172754,11254957,11226627,2.0,3.0,5.0,1.142,5.000,2.5,20250329
172172758,11229361,11266068,1.0,4.0,5.0,1.050,8.500,2.5,20250329
172172762,11226627,11266068,3.0,2.0,5.0,,,,20250329
172172764,11230360,11230361,3.0,2.0,5.0,1.500,2.500,2.5,20250329
172172766,11266091,11260207,0.0,4.0,4.0,1.111,6.000,2.5,20250329
172172778,11230360,11266091,4.0,1.0,5.0,1.200,4.333,2.5,20250329
172172782,11230361,11266091,2.0,2.0,4.0,1.200,4.333,2.5,20250329
172172791,11260207,11230360,0.0,3.0,3.0,1.062,8.000,2.5,20250329
172172801,11260207,11230361,2.0,1.0,3.0,1.166,4.500,2.5,20250329
172114281,11231778,11231527,5.0,1.0,6.0,1.100,6.500,2.5,20250329
172114285,11237644,11228239,4.0,2.0,6.0,1.040,9.000,2.5,20250329
172113660,11225713,11227231,1.0,1.0,2.0,1.111,6.000,2.5,20250329
172113662,11226659,11230347,2.0,4.0,6.0,1.200,4.333,2.5,20250329
172114292,11228239,11231778,1.0,2.0,3.0,1.250,3.750,2.5,20250329
172114294,11231527,11224934,3.0,3.0,6.0,1.025,10.500,2.5,20250329
172113664,11230347,11225713,7.0,0.0,7.0,1.100,6.500,2.5,20250329
172113668,11227231,11237649,2.0,2.0,4.0,1.062,8.000,2.5,20250329
172114296,11224934,11228239,3.0,2.0,5.0,1.025,10.500,2.5,20250329
172114299,11231778,11237644,3.0,1.0,4.0,1.200,4.333,2.5,20250329
172113678,11230347,11237649,2.0,1.0,3.0,1.083,7.000,2.5,20250329
172113684,11226659,11225713,1.0,1.0,2.0,1.166,4.500,2.5,20250329
172114304,11224934,11237644,4.0,2.0,6.0,1.005,17.000,2.5,20250329
172114310,11231527,11228239,3.0,3.0,6.0,1.040,9.000,2.5,20250329
172113691,11237649,11226659,1.0,2.0,3.0,1.100,6.500,2.5,20250329
172113693,11227231,11230347,3.0,1.0,4.0,1.083,7.000,2.5,20250329
172114312,11237644,11231527,1.0,2.0,3.0,1.030,10.000,2.5,20250329
172114315,11231778,11224934,0.0,1.0,1.0,1.083,7.000,2.5,20250329
172113697,11226659,11227231,0.0,4.0,4.0,1.111,6.000,2.5,20250329
172113706,11225713,11237649,4.0,3.0,7.0,1.111,6.000,2.5,20250329
172114317,11231527,11231778,2.0,1.0,3.0,1.100,6.500,2.5,20250329
172114320,11228239,11237644,5.0,1.0,6.0,1.040,9.000,2.5,20250329
172113710,11227231,11225713,4.0,2.0,6.0,1.083,7.000,2.5,20250329
172113713,11230347,11226659,0.0,1.0,1.0,1.166,4.500,2.5,20250329
172114322,11231778,11228239,4.0,2.0,6.0,1.250,3.750,2.5,20250329
172114325,11224934,11231527,5.0,2.0,7.0,1.025,10.500,2.5,20250329
172113715,11225713,11230347,3.0,4.0,7.0,1.100,6.500,2.5,20250329
172113717,11237649,11227231,2.0,1.0,3.0,1.071,7.500,2.5,20250329
172114328,11228239,11224934,4.0,3.0,7.0,1.020,11.000,2.5,20250329
172114336,11237644,11231778,2.0,2.0,4.0,1.222,4.000,2.5,20250329
172113721,11237747,11230368,3.0,1.0,4.0,1.111,6.000,2.5,20250329
172113724,11225748,11226674,3.0,3.0,6.0,1.142,5.000,2.5,20250329
172113726,11226674,11237747,2.0,4.0,6.0,1.111,6.000,2.5,20250329
172113729,11230368,11227237,2.0,1.0,3.0,1.111,6.000,2.5,20250329
172114343,11237782,11224945,3.0,2.0,5.0,1.005,17.000,2.5,20250329
172114347,11228245,11258266,3.0,1.0,4.0,1.050,8.500,2.5,20250329
172113737,11227237,11226674,7.0,0.0,7.0,1.100,6.500,2.5,20250329
172113739,11237747,11225748,3.0,1.0,4.0,1.083,7.000,2.5,20250329
172114349,11258266,11237782,5.0,1.0,6.0,1.040,9.000,2.5,20250329
172114355,11224945,11231808,3.0,1.0,4.0,1.100,6.500,2.5,20250329
172113744,11225748,11227237,3.0,2.0,5.0,1.083,7.000,2.5,20250329
172113747,11226674,11230368,2.0,1.0,3.0,1.166,4.500,2.5,20250329
172114361,11231808,11258266,1.0,4.0,5.0,1.125,5.500,2.5,20250329
172114372,11237782,11228245,3.0,2.0,5.0,1.025,10.500,2.5,20250329
172113752,11230368,11225748,3.0,2.0,5.0,1.100,6.500,2.5,20250329
172113761,11227237,11237747,3.0,2.0,5.0,1.071,7.500,2.5,20250329
172114377,11228245,11231808,2.0,2.0,4.0,1.200,4.333,2.5,20250329
172114382,11258266,11224945,6.0,4.0,10.0,1.015,12.000,2.5,20250329
172113764,11230368,11237747,3.0,4.0,7.0,1.071,7.500,2.5,20250329
172113767,11226674,11225748,5.0,1.0,6.0,1.111,6.000,2.5,20250329
172114385,11224945,11228245,2.0,1.0,3.0,1.020,11.000,2.5,20250329
172114388,11231808,11237782,1.0,0.0,1.0,1.222,4.000,2.5,20250329
172113771,11237747,11226674,3.0,1.0,4.0,1.111,6.000,2.5,20250329
172113775,11227237,11230368,2.0,4.0,6.0,1.100,6.500,2.5,20250329
172114393,11224945,11237782,4.0,0.0,4.0,,,,20250329
172114398,11258266,11228245,2.0,4.0,6.0,1.050,8.500,2.5,20250329
172113778,11226674,11227237,3.0,2.0,5.0,1.111,6.000,2.5,20250329
172113781,11225748,11237747,3.0,2.0,5.0,1.083,7.000,2.5,20250329
172114402,11237782,11258266,2.0,1.0,3.0,1.030,10.000,2.5,20250329
172114414,11231808,11224945,2.0,2.0,4.0,1.100,6.500,2.5,20250329
172113785,11227237,11225748,3.0,3.0,6.0,1.083,7.000,2.5,20250329
172113792,11230368,11226674,1.0,2.0,3.0,1.166,4.500,2.5,20250329
172114419,11258266,11231808,4.0,2.0,6.0,1.111,6.000,2.5,20250329
172114423,11228245,11237782,3.0,0.0,3.0,1.050,8.500,2.5,20250329
172113801,11225748,11230368,5.0,1.0,6.0,1.100,6.500,2.5,20250329
172113805,11237747,11227237,4.0,5.0,9.0,1.071,7.500,2.5,20250329
172114425,11231808,11228245,2.0,1.0,3.0,1.200,4.333,2.5,20250329
172114429,11224945,11258266,5.0,4.0,9.0,1.025,10.500,2.5,20250329
172114437,11228245,11224945,3.0,5.0,8.0,1.025,10.500,2.5,20250329
172114440,11237782,11231808,0.0,1.0,1.0,1.200,4.333,2.5,20250329
172113809,11259204,11230379,1.0,3.0,4.0,1.071,7.500,2.5,20250329
172113813,11225770,11260655,1.0,3.0,4.0,1.142,5.000,2.5,20250329
172114442,11225289,11224961,7.0,4.0,11.0,1.012,13.000,2.5,20250329
172114445,11228253,11231554,3.0,3.0,6.0,1.040,9.000,2.5,20250329
172113821,11260655,11259204,1.0,1.0,2.0,1.111,6.000,2.5,20250329
172113832,11230379,11227252,3.0,5.0,8.0,1.100,6.500,2.5,20250329
172114448,11231554,11225289,4.0,3.0,7.0,1.030,10.000,2.5,20250329
172114450,11224961,11231823,4.0,2.0,6.0,1.100,6.500,2.5,20250329
172113837,11227252,11260655,3.0,5.0,8.0,1.111,6.000,2.5,20250329
172113843,11259204,11225770,4.0,4.0,8.0,1.100,6.500,2.5,20250329
172114453,11231823,11231554,5.0,1.0,6.0,1.125,5.500,2.5,20250329
172114455,11225289,11228253,0.0,3.0,3.0,1.062,8.000,2.5,20250329
172113847,11225770,11227252,4.0,5.0,9.0,1.062,8.000,2.5,20250329
172113849,11260655,11230379,5.0,0.0,5.0,1.166,4.500,2.5,20250329
172114461,11228253,11231823,2.0,1.0,3.0,1.250,3.750,2.5,20250329
172114466,11231554,11224961,3.0,5.0,8.0,1.025,10.500,2.5,20250329
172113852,11230379,11225770,2.0,4.0,6.0,1.083,7.000,2.5,20250329
172113854,11227252,11259204,6.0,2.0,8.0,1.062,8.000,2.5,20250329
172114468,11224961,11228253,3.0,2.0,5.0,1.025,10.500,2.5,20250329
172114470,11231823,11225289,3.0,2.0,5.0,1.222,4.000,2.5,20250329
172113857,11230379,11259204,2.0,1.0,3.0,1.050,8.500,2.5,20250329
172113865,11260655,11225770,0.0,4.0,4.0,1.142,5.000,2.5,20250329
172114474,11224961,11225289,3.0,5.0,8.0,1.010,15.000,2.5,20250329
172114481,11231554,11228253,4.0,5.0,9.0,1.050,8.500,2.5,20250329
172113873,11259204,11260655,3.0,0.0,3.0,1.125,5.500,2.5,20250329
172113877,11227252,11230379,1.0,2.0,3.0,1.071,7.500,2.5,20250329
172114487,11225289,11231554,2.0,2.0,4.0,1.025,10.500,2.5,20250329
172114490,11231823,11224961,1.0,3.0,4.0,1.083,7.000,2.5,20250329
172113883,11260655,11227252,3.0,2.0,5.0,1.142,5.000,2.5,20250329
172113888,11225770,11259204,7.0,3.0,10.0,1.100,6.500,2.5,20250329
172114492,11231554,11231823,2.0,1.0,3.0,1.111,6.000,2.5,20250329
172114494,11228253,11225289,6.0,1.0,7.0,1.040,9.000,2.5,20250329
172113896,11227252,11225770,6.0,3.0,9.0,,,,20250329
172113901,11230379,11260655,0.0,1.0,1.0,,,,20250329
172114496,11231823,11228253,0.0,1.0,1.0,1.200,4.333,2.5,20250329
172114504,11224961,11231554,4.0,4.0,8.0,1.020,11.000,2.5,20250329
172113904,11225770,11230379,2.0,3.0,5.0,1.111,6.000,2.5,20250329
172113906,11259204,11227252,2.0,4.0,6.0,1.050,8.500,2.5,20250329
172114506,11228253,11224961,4.0,2.0,6.0,1.020,11.000,2.5,20250329
172114508,11225289,11231823,2.0,1.0,3.0,1.200,4.333,2.5,20250329
172133565,11223859,11223856,2.0,3.0,5.0,1.062,8.000,2.5,20250329
172133568,11223860,11223858,4.0,4.0,8.0,1.050,8.500,2.5,20250329
172133571,11223858,11223859,2.0,3.0,5.0,1.050,8.500,2.5,20250329
172133574,11223856,11238302,1.0,3.0,4.0,1.071,7.500,2.5,20250329
172133577,11238302,11223858,1.0,1.0,2.0,1.100,6.500,2.5,20250329
172133580,11223859,11223860,2.0,5.0,7.0,1.062,8.000,2.5,20250329
172133583,11223860,11238302,0.0,1.0,1.0,1.083,7.000,2.5,20250329
172133588,11223858,11223856,0.0,3.0,3.0,1.100,6.500,2.5,20250329
172133600,11223856,11223860,4.0,1.0,5.0,1.050,8.500,2.5,20250329
172133605,11238302,11223859,6.0,3.0,9.0,1.071,7.500,2.5,20250329
172133608,11223856,11223859,0.0,2.0,2.0,1.050,8.500,2.5,20250329
172133613,11223858,11223860,0.0,4.0,4.0,1.050,8.500,2.5,20250329
172133623,11223859,11223858,2.0,3.0,5.0,1.050,8.500,2.5,20250329
172133635,11238302,11223856,4.0,3.0,7.0,1.100,6.500,2.5,20250329
172133639,11223858,11238302,1.0,1.0,2.0,1.100,6.500,2.5,20250329
172133644,11223860,11223859,4.0,1.0,5.0,1.100,6.500,2.5,20250329
172133648,11238302,11223860,4.0,1.0,5.0,1.100,6.500,2.5,20250329
172133650,11223856,11223858,4.0,2.0,6.0,1.100,6.500,2.5,20250329
172133653,11223860,11223856,0.0,3.0,3.0,1.040,9.000,2.5,20250329
172133655,11223859,11238302,3.0,3.0,6.0,1.050,8.500,2.5,20250329
172133657,11223899,11223900,2.0,2.0,4.0,1.050,8.500,2.5,20250329
172133668,11223902,11223898,6.0,1.0,7.0,1.040,9.000,2.5,20250329
172133673,11223898,11223899,3.0,3.0,6.0,1.050,8.500,2.5,20250329
172133676,11223900,11226934,2.0,0.0,2.0,1.083,7.000,2.5,20250329
172133679,11226934,11223898,4.0,3.0,7.0,1.100,6.500,2.5,20250329
172133685,11223899,11223902,3.0,3.0,6.0,1.083,7.000,2.5,20250329
172133700,11223898,11223900,3.0,2.0,5.0,1.100,6.500,2.5,20250329
172133693,11223902,11226934,3.0,3.0,6.0,1.100,6.500,2.5,20250329
172133702,11223900,11223902,1.0,4.0,5.0,1.050,8.500,2.5,20250329
172133704,11226934,11223899,1.0,4.0,5.0,1.062,8.000,2.5,20250329
172133706,11223900,11223899,5.0,3.0,8.0,1.062,8.000,2.5,20250329
172133709,11223898,11223902,3.0,3.0,6.0,1.050,8.500,2.5,20250329
172133711,11223899,11223898,2.0,2.0,4.0,1.040,9.000,2.5,20250329
172133713,11226934,11223900,2.0,3.0,5.0,1.083,7.000,2.5,20250329
172133718,11223898,11226934,5.0,2.0,7.0,1.071,7.500,2.5,20250329
172133725,11223902,11223899,1.0,4.0,5.0,1.062,8.000,2.5,20250329
172133727,11226934,11223902,0.0,3.0,3.0,1.083,7.000,2.5,20250329
172133729,11223900,11223898,4.0,3.0,7.0,1.100,6.500,2.5,20250329
172133731,11223902,11223900,4.0,2.0,6.0,1.050,8.500,2.5,20250329
172133739,11223899,11226934,2.0,5.0,7.0,1.062,8.000,2.5,20250329
172133744,11223929,11223930,5.0,3.0,8.0,1.062,8.000,2.5,20250329
172133758,11223937,11223928,5.0,9.0,14.0,1.050,8.500,2.5,20250329
172133781,11223928,11223929,5.0,4.0,9.0,1.062,8.000,2.5,20250329
172133783,11223930,11238353,3.0,3.0,6.0,1.071,7.500,2.5,20250329
172133786,11238353,11223928,3.0,2.0,5.0,1.111,6.000,2.5,20250329
172133788,11223929,11223937,3.0,2.0,5.0,1.071,7.500,2.5,20250329
172133790,11223937,11238353,3.0,5.0,8.0,1.083,7.000,2.5,20250329
172133793,11223928,11223930,3.0,3.0,6.0,1.083,7.000,2.5,20250329
172133804,11223930,11223937,5.0,2.0,7.0,1.062,8.000,2.5,20250329
172133810,11238353,11223929,6.0,4.0,10.0,1.071,7.500,2.5,20250329
172133815,11223930,11223929,2.0,0.0,2.0,,,,20250329
172133818,11223928,11223937,4.0,5.0,9.0,,,,20250329
172133824,11223929,11223928,3.0,3.0,6.0,1.030,10.000,2.5,20250329
172133832,11238353,11223930,2.0,1.0,3.0,1.071,7.500,2.5,20250329
172133844,11223928,11238353,5.0,2.0,7.0,1.111,6.000,2.5,20250329
172133849,11223937,11223929,1.0,4.0,5.0,1.071,7.500,2.5,20250329
172133854,11238353,11223937,0.0,0.0,0.0,1.100,6.500,2.5,20250329
172133857,11223930,11223928,3.0,0.0,3.0,1.062,8.000,2.5,20250329
172133860,11223937,11223930,2.0,2.0,4.0,1.062,8.000,2.5,20250329
172133862,11223929,11238353,1.0,2.0,3.0,1.050,8.500,2.5,20250329
172133868,11224045,11224041,4.0,5.0,9.0,1.050,8.500,2.5,20250329
172133864,11224042,11224043,4.0,3.0,7.0,1.050,8.500,2.5,20250329
172133879,11224041,11224042,2.0,0.0,2.0,1.030,10.000,2.5,20250329
172133883,11224043,11238388,0.0,2.0,2.0,1.071,7.500,2.5,20250329
172133889,11238388,11224041,2.0,5.0,7.0,1.111,6.000,2.5,20250329
172133892,11224042,11224045,3.0,3.0,6.0,1.071,7.500,2.5,20250329
172133906,11224041,11224043,1.0,5.0,6.0,1.071,7.500,2.5,20250329
172133897,11224045,11238388,1.0,0.0,1.0,1.083,7.000,2.5,20250329
172133908,11224043,11224045,4.0,1.0,5.0,1.062,8.000,2.5,20250329
172133911,11238388,11224042,0.0,1.0,1.0,1.062,8.000,2.5,20250329
172133914,11224043,11224042,0.0,1.0,1.0,1.050,8.500,2.5,20250329
172133916,11224041,11224045,1.0,3.0,4.0,1.040,9.000,2.5,20250329
172133919,11224042,11224041,3.0,3.0,6.0,1.040,9.000,2.5,20250329
172133926,11238388,11224043,4.0,5.0,9.0,1.100,6.500,2.5,20250329
172133928,11224041,11238388,3.0,3.0,6.0,1.111,6.000,2.5,20250329
172133934,11224045,11224042,1.0,3.0,4.0,1.071,7.500,2.5,20250329
172133948,11238388,11224045,1.0,5.0,6.0,1.071,7.500,2.5,20250329
172133951,11224043,11224041,0.0,2.0,2.0,1.071,7.500,2.5,20250329
172133953,11224045,11224043,2.0,2.0,4.0,1.050,8.500,2.5,20250329
172133958,11224042,11238388,1.0,1.0,2.0,1.062,8.000,2.5,20250329
172167094,11243497,11248609,2.0,2.0,4.0,1.050,8.500,2.5,20250329
172167098,11240764,11246021,3.0,0.0,3.0,1.222,4.000,2.5,20250329
172167101,11246021,11243497,2.0,2.0,4.0,1.111,6.000,2.5,20250329
172167104,11248609,11240769,2.0,4.0,6.0,1.030,10.000,2.5,20250329
172167110,11240769,11246021,3.0,1.0,4.0,1.071,7.500,2.5,20250329
172167115,11243497,11240764,0.0,1.0,1.0,1.100,6.500,2.5,20250329
172167117,11240764,11240769,2.0,2.0,4.0,1.100,6.500,2.5,20250329
172167120,11246021,11248609,4.0,2.0,6.0,1.050,8.500,2.5,20250329
172167122,11240764,11248609,0.0,5.0,5.0,1.100,6.500,2.5,20250329
172167124,11243497,11240769,1.0,2.0,3.0,1.071,7.500,2.5,20250329
172167126,11248609,11243497,1.0,2.0,3.0,1.040,9.000,2.5,20250329
172167128,11246021,11240764,2.0,2.0,4.0,1.200,4.333,2.5,20250329
172167131,11243497,11246021,2.0,0.0,2.0,1.111,6.000,2.5,20250329
172167139,11240769,11248609,2.0,0.0,2.0,1.030,10.000,2.5,20250329
172167141,11246021,11240769,0.0,1.0,1.0,1.083,7.000,2.5,20250329
172167143,11240764,11243497,3.0,0.0,3.0,1.100,6.500,2.5,20250329
172167146,11240769,11240764,2.0,4.0,6.0,1.100,6.500,2.5,20250329
172167152,11248609,11246021,5.0,3.0,8.0,1.050,8.500,2.5,20250329
172167158,11248666,11240863,3.0,1.0,4.0,1.100,6.500,2.5,20250329
172167161,11240864,11243672,1.0,2.0,3.0,1.100,6.500,2.5,20250329
172167163,11243672,11248666,0.0,0.0,0.0,1.040,9.000,2.5,20250329
172167165,11240863,11223698,1.0,0.0,1.0,1.222,4.000,2.5,20250329
172167167,11223698,11243672,1.0,2.0,3.0,1.111,6.000,2.5,20250329
172167169,11248666,11240864,3.0,2.0,5.0,1.040,9.000,2.5,20250329
172167171,11240864,11223698,3.0,1.0,4.0,1.083,7.000,2.5,20250329
172167173,11243672,11240863,0.0,2.0,2.0,1.111,6.000,2.5,20250329
172167183,11240863,11240864,3.0,3.0,6.0,1.100,6.500,2.5,20250329
172167187,11223698,11248666,1.0,3.0,4.0,1.040,9.000,2.5,20250329
172167191,11240863,11248666,4.0,2.0,6.0,1.100,6.500,2.5,20250329
172167193,11243672,11240864,4.0,3.0,7.0,,,,20250329
172167198,11248666,11243672,0.0,1.0,1.0,1.062,8.000,2.5,20250329
172167207,11223698,11240863,0.0,1.0,1.0,1.250,3.750,2.5,20250329
172167214,11243672,11223698,0.0,0.0,0.0,1.142,5.000,2.5,20250329
172167219,11240864,11248666,0.0,0.0,0.0,1.050,8.500,2.5,20250329
172167223,11223698,11240864,1.0,3.0,4.0,1.083,7.000,2.5,20250329
172167225,11240863,11243672,5.0,2.0,7.0,1.100,6.500,2.5,20250329
172167227,11240864,11240863,2.0,4.0,6.0,1.100,6.500,2.5,20250329
172167229,11248666,11223698,1.0,2.0,3.0,1.050,8.500,2.5,20250329
172167231,11248174,11240891,0.0,3.0,3.0,1.083,7.000,2.5,20250329
172167239,11240894,11244571,2.0,2.0,4.0,1.083,7.000,2.5,20250329
172167246,11244571,11248174,0.0,2.0,2.0,1.050,8.500,2.5,20250329
172167250,11240891,11247530,1.0,2.0,3.0,1.250,3.750,2.5,20250329
172167258,11248174,11240894,2.0,1.0,3.0,1.040,9.000,2.5,20250329
172167253,11247530,11244571,0.0,4.0,4.0,1.142,5.000,2.5,20250329
172167263,11240894,11247530,2.0,0.0,2.0,1.083,7.000,2.5,20250329
172167270,11244571,11240891,2.0,0.0,2.0,1.111,6.000,2.5,20250329
172167272,11240891,11240894,2.0,3.0,5.0,1.125,5.500,2.5,20250329
172167274,11247530,11248174,0.0,2.0,2.0,1.062,8.000,2.5,20250329
172167276,11240891,11248174,3.0,3.0,6.0,1.125,5.500,2.5,20250329
172167278,11244571,11240894,0.0,3.0,3.0,1.100,6.500,2.5,20250329
172167280,11248174,11244571,3.0,1.0,4.0,1.062,8.000,2.5,20250329
172167282,11247530,11240891,2.0,1.0,3.0,1.222,4.000,2.5,20250329
172167287,11244571,11247530,4.0,2.0,6.0,1.142,5.000,2.5,20250329
172167294,11240894,11248174,2.0,2.0,4.0,1.040,9.000,2.5,20250329
172167296,11247530,11240894,1.0,3.0,4.0,1.083,7.000,2.5,20250329
172167298,11240891,11244571,2.0,5.0,7.0,1.100,6.500,2.5,20250329
172167300,11240894,11240891,3.0,2.0,5.0,1.071,7.500,2.5,20250329
172167308,11248174,11247530,2.0,3.0,5.0,1.071,7.500,2.5,20250329
172168085,11230905,11227749,0.0,0.0,0.0,1.166,4.500,2.5,20250329
172191048,11224355,11225675,2.0,2.0,4.0,1.050,8.500,2.5,20250329
172191167,11225675,11230905,3.0,4.0,7.0,1.142,5.000,2.5,20250329
172168099,11227749,11235266,1.0,2.0,3.0,1.250,3.750,2.5,20250329
172191037,11235266,11225675,1.0,0.0,1.0,1.111,6.000,2.5,20250329
172191062,11230905,11224355,2.0,3.0,5.0,1.111,6.000,2.5,20250329
172191040,11224355,11235266,2.0,1.0,3.0,1.100,6.500,2.5,20250329
172191153,11225675,11227749,3.0,2.0,5.0,1.125,5.500,2.5,20250329
172168114,11235266,11230905,1.0,2.0,3.0,1.222,4.000,2.5,20250329
172190954,11227749,11224355,3.0,0.0,3.0,1.083,7.000,2.5,20250329
172168118,11227749,11230905,0.0,2.0,2.0,1.166,4.500,2.5,20250329
172191165,11225675,11224355,1.0,3.0,4.0,1.062,8.000,2.5,20250329
172168145,11235266,11227749,1.0,3.0,4.0,1.222,4.000,2.5,20250329
172191051,11230905,11225675,2.0,1.0,3.0,1.142,5.000,2.5,20250329
172191042,11224355,11230905,2.0,3.0,5.0,1.111,6.000,2.5,20250329
172191161,11225675,11235266,4.0,5.0,9.0,1.111,6.000,2.5,20250329
172190947,11227749,11225675,2.0,2.0,4.0,1.125,5.500,2.5,20250329
172191035,11235266,11224355,1.0,5.0,6.0,1.125,5.500,2.5,20250329
172168184,11230905,11235266,1.0,6.0,7.0,1.250,3.750,2.5,20250329
172191046,11224355,11227749,2.0,1.0,3.0,1.142,5.000,2.5,20250329
172168187,11230918,11227254,1.0,5.0,6.0,1.200,4.333,2.5,20250329
172190962,11224382,11225716,5.0,3.0,8.0,1.062,8.000,2.5,20250329
172191107,11225716,11230918,3.0,3.0,6.0,1.166,4.500,2.5,20250329
172168193,11227254,11235358,1.0,3.0,4.0,1.222,4.000,2.5,20250329
172191014,11235358,11225716,4.0,3.0,7.0,1.083,7.000,2.5,20250329
172191072,11230918,11224382,2.0,1.0,3.0,1.111,6.000,2.5,20250329
172055337,11265335,11239770,1.0,1.0,2.0,1.142,5.000,2.5,20250328
172055348,11240527,11265336,2.0,1.0,3.0,1.222,4.000,2.5,20250328
