,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
56,173480651,11257495,11253318,2.0,1.0,3.0,2.5,1.071,7.500,,,,,,,,,,,,,Newcastle (David) or Draw,1.600,Draw or Man City (Banega),1.500,Newcastle (David) or Man City (Banega),1.125,1,2.000,2,1.727,20250424,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
57,173480660,11226583,11240318,0.0,1.0,1.0,2.5,1.444,2.625,,,,,,,,,,,,,Chelsea (Furious) or Draw,1.444,Draw or Arsenal (Nio),1.500,Chelsea (Furious) or Arsenal (Nio),1.222,1,1.800,2,1.909,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
58,173480671,11226583,11253318,5.0,1.0,6.0,2.5,1.142,5.000,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,4.5,1.0,1.825,4.5,2.0,1.875,Chelsea (Furious) or Draw,1.571,Draw or Man City (Banega),1.444,Chelsea (Furious) or Man City (Banega),1.166,1,2.000,2,1.727,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,4.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
59,173480678,11274335,11257495,3.0,2.0,5.0,2.5,1.300,3.400,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Nottm Forest (Spartacus) or Draw,1.550,Draw or Newcastle (David),1.400,Nottm Forest (Spartacus) or Newcastle (David),1.222,1,2.000,2,1.727,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,3.5,4.0,3.5,4.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
60,173480681,11274335,11253318,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
61,173480684,11240318,11257495,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
62,173480688,11274359,11258256,2.0,3.0,5.0,2.5,1.444,2.625,,,,,,,,,,,,,Aston Villa (Spartacus) or Draw,1.400,Draw or PSV (Nio),1.500,Aston Villa (Spartacus) or PSV (Nio),1.250,1,1.727,2,2.000,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
63,173480690,11228250,11229205,2.0,3.0,5.0,2.5,1.444,2.625,,,,,,,,,,,,,Barcelona (Furious) or Draw,1.571,Draw or Benfica (David),1.363,Barcelona (Furious) or Benfica (David),1.222,1,2.100,2,1.666,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
64,173480692,11223487,11258256,2.0,1.0,3.0,2.5,1.200,4.333,"0.0, -0.5",1,1.900,"0.0, +0.5",2,1.800,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Bayer 04 (Banega) or Draw,1.400,Draw or PSV (Nio),1.571,Bayer 04 (Banega) or PSV (Nio),1.181,1,1.666,2,2.100,20250424,,,,,,,,True,0.0,-0.5,0.0,0.5,1.0,positivo,negativo,True,False,False,False,False,True,False,False,4.0,4.5,4.0,4.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
65,173480694,11274359,11228250,2.0,2.0,4.0,2.5,1.444,2.625,0.0,1,1.950,0.0,2,1.750,"3.0, 3.5",1.0,1.825,"3.0, 3.5",2.0,1.875,Aston Villa (Spartacus) or Draw,1.500,Draw or Barcelona (Furious),1.400,Aston Villa (Spartacus) or Barcelona (Furious),1.250,1,2.000,2,1.727,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,3.0,3.5,3.0,3.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
66,173480696,11223487,11229205,2.0,2.0,4.0,2.5,1.071,7.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,5.5,1.0,1.900,5.5,2.0,1.800,Bayer 04 (Banega) or Draw,1.666,Draw or Benfica (David),1.444,Bayer 04 (Banega) or Benfica (David),1.125,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,5.5,5.5,5.5,5.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
67,173480698,11258256,11228250,1.0,2.0,3.0,2.5,1.444,2.625,0.0,1,1.925,0.0,2,1.775,"3.0, 3.5",1.0,1.800,"3.0, 3.5",2.0,1.900,PSV (Nio) or Draw,1.500,Draw or Barcelona (Furious),1.400,PSV (Nio) or Barcelona (Furious),1.250,1,1.909,2,1.800,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,3.0,3.5,3.0,3.5,False,False,False,True,False,False,False,True,0,1,1,False,False,True,False,True,False,False,False
68,173480701,11223487,11228250,2.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
69,173480703,11229205,11274359,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
70,173480705,11223487,11274359,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
71,173480713,11229205,11258256,3.0,1.0,4.0,2.5,1.200,4.333,,,,,,,,,,,,,Benfica (David) or Draw,1.333,Draw or PSV (Nio),1.700,Benfica (David) or PSV (Nio),1.166,1,1.571,2,2.250,20250424,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
72,173480724,11258256,11274359,1.0,1.0,2.0,2.5,1.363,3.000,,,,,,,,,,,,,PSV (Nio) or Draw,1.533,Draw or Aston Villa (Spartacus),1.444,PSV (Nio) or Aston Villa (Spartacus),1.222,1,2.000,2,1.727,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
73,173480740,11229205,11228250,1.0,3.0,4.0,2.5,1.363,3.000,,,,,,,,,,,,,Benfica (David) or Draw,1.400,Draw or Barcelona (Furious),1.533,Benfica (David) or Barcelona (Furious),1.222,1,1.727,2,2.000,20250424,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
74,173480742,11258256,11223487,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
75,173480744,11228250,11274359,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
76,173480746,11229205,11223487,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
77,173480748,11228250,11258256,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
78,173480750,11228250,11223487,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
79,173480753,11274359,11229205,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
80,173480755,11274359,11223487,3.0,4.0,7.0,2.5,1.222,4.000,,,,,,,,,,,,,Aston Villa (Spartacus) or Draw,1.533,Draw or Bayer 04 (Banega),1.444,Aston Villa (Spartacus) or Bayer 04 (Banega),1.181,1,1.909,2,1.800,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
81,173480759,11258256,11229205,4.0,4.0,8.0,2.5,1.200,4.333,+0.5,1,1.825,-0.5,2,1.875,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,PSV (Nio) or Draw,1.800,Draw or Benfica (David),1.300,PSV (Nio) or Benfica (David),1.166,1,2.375,2,1.533,20250424,,,,,,,,True,0.5,0.5,-0.5,-0.5,0.0,positivo,negativo,True,False,False,False,False,True,False,False,4.0,4.5,4.0,4.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
82,173491185,11228445,11260667,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
83,173491195,11232043,11266861,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
84,173491207,11233094,11260667,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
85,173491216,11228445,11232043,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
86,173491220,11233094,11266861,1.0,4.0,5.0,2.5,1.071,7.500,,,,,,,,,,,,,Barcelona (Lucas) or Draw,1.800,Draw or Real Madrid (Jesus),1.363,Barcelona (Lucas) or Real Madrid (Jesus),1.125,1,2.250,2,1.571,20250424,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
87,173491225,11260667,11232043,3.0,6.0,9.0,2.5,1.012,13.000,,,,,,,,,,,,,Villarreal (Sato) or Draw,1.533,Draw or A.Bilbao (Diego),1.571,Villarreal (Sato) or A.Bilbao (Diego),1.111,1,1.833,2,1.833,20250424,,,,,,,,True,,,,,-3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
88,173491228,11233094,11232043,4.0,0.0,4.0,2.5,1.050,8.500,,,,,,,,,,,,,Barcelona (Lucas) or Draw,1.333,Draw or A.Bilbao (Diego),1.833,Barcelona (Lucas) or A.Bilbao (Diego),1.125,1,1.500,2,2.500,20250424,,,,,,,,True,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
89,173491230,11266861,11228445,4.0,1.0,5.0,2.5,1.040,9.000,,,,,,,,,,,,,Real Madrid (Jesus) or Draw,1.222,Draw or A.Madrid (Carlos),2.250,Real Madrid (Jesus) or A.Madrid (Carlos),1.100,1,1.333,2,3.250,20250424,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
90,173491232,11233094,11228445,3.0,2.0,5.0,2.5,1.142,5.000,,,,,,,,,,,,,Barcelona (Lucas) or Draw,1.400,Draw or A.Madrid (Carlos),1.666,Barcelona (Lucas) or A.Madrid (Carlos),1.142,1,1.666,2,2.100,20250424,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
91,173491234,11266861,11260667,4.0,5.0,9.0,2.5,1.025,10.500,,,,,,,,,,,,,Real Madrid (Jesus) or Draw,1.250,Draw or Villarreal (Sato),2.150,Real Madrid (Jesus) or Villarreal (Sato),1.100,1,1.400,2,2.750,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
92,173491236,11260667,11228445,2.0,2.0,4.0,2.5,1.071,7.500,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
93,173491238,11266861,11232043,4.0,4.0,8.0,2.5,1.025,10.500,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
94,173491241,11260667,11233094,6.0,3.0,9.0,2.5,1.111,6.000,+0.5,1,1.900,-0.5,2,1.800,"4.5, 5.0",1.0,1.775,"4.5, 5.0",2.0,1.925,Villarreal (Sato) or Draw,1.833,Draw or Barcelona (Lucas),1.300,Villarreal (Sato) or Barcelona (Lucas),1.125,1,2.500,2,1.500,20250424,,,,,,,,True,0.5,0.5,-0.5,-0.5,3.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
95,173491244,11232043,11228445,4.0,3.0,7.0,2.5,1.050,8.500,0.0,1,1.825,0.0,2,1.875,"5.5, 6.0",1.0,1.775,"5.5, 6.0",2.0,1.925,A.Bilbao (Diego) or Draw,1.500,Draw or A.Madrid (Carlos),1.550,A.Bilbao (Diego) or A.Madrid (Carlos),1.125,1,1.833,2,1.833,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,1.0,positivo,negativo,True,False,False,False,False,True,False,False,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
96,173491247,11266861,11233094,5.0,1.0,6.0,2.5,1.071,7.500,,,,,,,,,,,,,Real Madrid (Jesus) or Draw,1.300,Draw or Barcelona (Lucas),1.909,Real Madrid (Jesus) or Barcelona (Lucas),1.125,1,1.444,2,2.625,20250424,,,,,,,,True,,,,,4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
97,173491251,11232043,11260667,4.0,5.0,9.0,2.5,1.012,13.000,,,,,,,,,,,,,A.Bilbao (Diego) or Draw,1.571,Draw or Villarreal (Sato),1.550,A.Bilbao (Diego) or Villarreal (Sato),1.111,1,1.833,2,1.833,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
98,173491264,11232043,11233094,1.0,2.0,3.0,2.5,1.062,8.000,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,5.5,1.0,1.825,5.5,2.0,1.875,A.Bilbao (Diego) or Draw,1.615,Draw or Barcelona (Lucas),1.500,A.Bilbao (Diego) or Barcelona (Lucas),1.111,1,2.000,2,1.727,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.5,5.5,5.5,5.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
99,173491271,11228445,11266861,3.0,3.0,6.0,2.5,1.040,9.000,+1.0,1,1.850,-1.0,2,1.850,6.0,1.0,1.800,6.0,2.0,1.900,A.Madrid (Carlos) or Draw,2.150,Draw or Real Madrid (Jesus),1.222,A.Madrid (Carlos) or Real Madrid (Jesus),1.111,1,3.000,2,1.363,20250424,,,,,,,,True,1.0,1.0,-1.0,-1.0,0.0,positivo,negativo,True,False,False,False,False,True,False,False,6.0,6.0,6.0,6.0,False,False,False,True,False,False,False,True,1,1,0,False,False,False,True,False,False,False,True
100,173491274,11228445,11233094,4.0,0.0,4.0,2.5,1.142,5.000,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,4.5,1.0,1.800,4.5,2.0,1.900,A.Madrid (Carlos) or Draw,1.666,Draw or Barcelona (Lucas),1.400,A.Madrid (Carlos) or Barcelona (Lucas),1.142,1,2.100,2,1.666,20250424,,,,,,,,True,0.0,0.5,0.0,-0.5,4.0,positivo,negativo,True,False,False,False,False,True,False,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
101,173491276,11260667,11266861,3.0,5.0,8.0,2.5,1.025,10.500,+1.0,1,1.875,-1.0,2,1.825,"6.5, 7.0",1.0,1.850,"6.5, 7.0",2.0,1.850,Villarreal (Sato) or Draw,2.150,Draw or Real Madrid (Jesus),1.250,Villarreal (Sato) or Real Madrid (Jesus),1.100,1,3.000,2,1.363,20250424,,,,,,,,True,1.0,1.0,-1.0,-1.0,-2.0,negativo,positivo,False,True,False,False,True,False,False,False,6.5,7.0,6.5,7.0,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
102,173491278,11232042,11235541,2.0,6.0,8.0,2.5,1.071,7.500,,,,,,,,,,,,,Lazio (Carlos) or Draw,1.500,Draw or A.Bilbao (Sato),1.533,Lazio (Carlos) or A.Bilbao (Sato),1.142,1,1.833,2,1.833,20250424,,,,,,,,True,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
103,173491280,11245644,11267526,3.0,7.0,10.0,2.5,1.020,11.000,,,,,,,,,,,,,Tottenham (Diego) or Draw,2.200,Draw or Fenerbahce (Jesus),1.222,Tottenham (Diego) or Fenerbahce (Jesus),1.100,1,3.250,2,1.333,20250424,,,,,,,,True,,,,,-4.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
104,173491282,11233198,11235541,1.0,2.0,3.0,2.5,1.100,6.500,-0.5,1,1.900,+0.5,2,1.800,5.0,1.0,1.850,5.0,2.0,1.850,Lyon (Lucas) or Draw,1.363,Draw or A.Bilbao (Sato),1.800,Lyon (Lucas) or A.Bilbao (Sato),1.142,1,1.571,2,2.250,20250424,,,,,,,,True,-0.5,-0.5,0.5,0.5,-1.0,negativo,positivo,False,True,False,False,True,False,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
105,173491284,11232042,11245644,2.0,2.0,4.0,2.5,1.030,10.000,0.0,1,1.850,0.0,2,1.850,"6.0, 6.5",1.0,1.900,"6.0, 6.5",2.0,1.800,Lazio (Carlos) or Draw,1.550,Draw or Tottenham (Diego),1.550,Lazio (Carlos) or Tottenham (Diego),1.125,1,1.833,2,1.833,20250424,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,True,False,6.0,6.5,6.0,6.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
106,173491286,11233198,11267526,4.0,4.0,8.0,2.5,1.071,7.500,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
107,173491289,11235541,11245644,2.0,4.0,6.0,2.5,1.010,15.000,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
108,173526176,11266790,11231607,2.0,3.0,5.0,2.5,1.222,4.000,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
109,173526180,11230005,11240921,4.0,1.0,5.0,2.5,1.050,8.500,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
110,173491292,11233198,11245644,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
111,173491294,11267526,11232042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,0,0,1,False,True,False,False,False,True,False,False
112,173526184,11247127,11231607,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,5.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
113,173526186,11266790,11230005,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,20250424,,,,,,,,False,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,True,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
