,goals_over_under,tot_goals,odd_goals_over1,odd_goals_under1,h2h_mean,media_goals_home,media_victories_home,media_goals_away,media_victories_away
12835,2.5,1.0,1.222,4.0,,2.5,0.7,1.0,0.1
12836,2.5,2.0,1.3,3.4,,2.2,0.5,1.8,0.2
12837,2.5,4.0,1.03,10.0,,2.2,0.3,3.0,0.6
12838,2.5,4.0,1.2,4.333,,2.3,0.3,1.8,0.2
12839,2.5,4.0,1.25,3.75,,1.4,0.3,2.8,0.6
12840,2.5,2.0,1.142,5.0,,2.3,0.7,1.4,0.6
12841,2.5,3.0,1.166,4.5,,2.7,0.3,1.8,0.5
12842,2.5,9.0,1.05,8.5,,3.0,0.375,3.7,0.5
12843,2.5,4.0,1.222,4.0,,2.2,0.5,2.2,0.4
12844,2.5,3.0,1.3,3.4,,1.5,0.2,1.0,0.1
12845,2.5,6.0,1.166,4.5,,2.3,0.3,3.25,0.375
12846,2.5,7.0,1.03,10.0,,2.0,0.2,3.0,0.6
12847,2.5,1.0,1.25,3.75,,2.3,0.7,1.8,0.2
12848,2.5,6.0,1.2,4.333,,2.5,0.7,2.8,0.6
12849,2.5,4.0,1.05,8.5,,3.0,0.375,1.8,0.2
12850,2.5,5.0,1.25,3.75,,2.2,0.3,1.8,0.5
12851,2.5,2.0,1.25,3.75,,2.2,0.6,2.0,0.1
12852,2.5,6.0,1.2,4.333,,2.2,0.4,2.0,0.4
12853,2.5,5.0,1.04,9.0,7.5,2.2,0.2,3.0,0.4
12854,2.5,5.0,1.04,9.0,,2.6,0.3,2.1,0.1
12855,2.5,3.0,1.285,3.5,,1.9,0.4,2.4,0.3
12856,2.5,2.0,1.3,3.4,,1.9,0.1,2.4,0.4
12857,,7.0,,,,1.7,0.2,3.3,0.5
12858,2.5,2.0,1.2,4.333,,2.9,0.4,1.6,0.4
12859,2.5,3.0,1.25,3.75,,3.0,0.8,2.0,0.4
12860,2.5,4.0,1.166,4.5,,2.2,0.6,3.3,0.5
12861,,2.0,,,4.0,1.0,0.125,1.5,0.2
12862,,1.0,,,4.333333333333333,1.6,0.4,1.7,0.6
12863,,0.0,,,3.0,1.0,0.125,1.5,0.5
12864,2.5,2.0,1.533,2.375,1.6666666666666667,1.6,0.5,1.5,0.2
12865,2.5,2.0,1.363,3.0,3.0,1.6,0.4,1.5,0.5
12866,2.5,5.0,2.5,1.5,2.0,1.6,0.5,1.625,0.25
12867,,4.0,,,2.0,1.6,0.5,1.5,0.5
12868,2.5,3.0,1.444,2.625,3.3333333333333335,1.8,0.3,1.6,0.2
12869,,2.0,,,2.6666666666666665,1.8,0.3,1.5,0.5
12870,2.5,3.0,2.0,1.8,3.0,1.0,0.125,1.6,0.2
12871,,4.0,,,3.0,2.125,0.5,1.4,0.5
12872,,5.0,,,3.6666666666666665,1.875,0.625,2.0,0.625
12873,2.5,3.0,2.625,1.444,2.3333333333333335,2.1,0.7,1.4,0.5
12874,2.5,2.0,1.533,2.375,4.666666666666667,2.125,0.5,1.25,0.25
12875,2.5,3.0,1.571,2.35,4.333333333333333,2.1,0.7,2.0,0.625
12876,2.5,3.0,1.727,2.075,2.6666666666666665,1.0,0.4,1.25,0.25
12877,2.5,2.0,1.65,2.2,2.0,2.1,0.7,1.25,0.25
12878,2.5,1.0,1.4,2.75,3.3333333333333335,1.5,0.5,1.25,0.125
12879,2.5,4.0,1.8,2.0,4.666666666666667,2.1,0.7,1.25,0.125
12880,2.5,2.0,1.95,1.85,2.3333333333333335,1.5,0.5,1.4,0.5
12881,2.5,3.0,2.0,1.8,3.0,1.0,0.4,1.25,0.125
12882,2.5,4.0,1.333,3.25,3.5,1.5,0.5,1.25,0.25
12883,2.5,2.0,2.625,1.444,2.5,1.0,0.4,2.2,0.5
12884,2.5,6.0,1.444,2.625,4.0,1.875,0.625,1.25,0.125
12885,2.5,5.0,1.75,2.05,4.0,1.5,0.5,2.2,0.5
12886,2.5,2.0,1.7,2.1,3.0,1.875,0.625,1.4,0.5
12887,2.5,3.0,1.65,2.2,1.5,1.875,0.625,2.2,0.5
12888,2.5,4.0,1.571,2.35,3.0,2.125,0.5,2.0,0.625
12889,,8.0,,,3.0,2.125,0.5,2.2,0.5
12890,,2.0,,,2.5,1.0,0.4,2.0,0.625
12891,2.5,9.0,1.002,21.0,9.0,3.0,0.375,3.75,0.25
12892,2.5,4.0,1.142,5.0,2.0,2.5714285714285716,0.42857142857142855,2.25,0.25
12893,,9.0,,,7.0,2.5714285714285716,0.2857142857142857,3.75,0.25
12894,2.5,3.0,1.142,5.0,6.0,3.0,0.375,2.0,0.14285714285714285
12895,2.5,7.0,1.142,5.0,5.0,2.5714285714285716,0.2857142857142857,2.25,0.25
12896,2.5,6.0,1.025,10.5,6.0,3.5,0.375,2.0,0.14285714285714285
12897,2.5,6.0,1.025,10.5,4.0,3.125,0.5,3.375,0.375
12898,2.5,5.0,1.071,7.5,6.0,2.5714285714285716,0.2857142857142857,3.375,0.375
12899,2.5,10.0,1.01,15.0,6.0,3.125,0.5,3.75,0.25
12900,2.5,9.0,1.005,17.0,,3.5,0.375,3.375,0.375
12901,2.5,2.0,1.142,5.0,,3.125,0.5,2.0,0.14285714285714285
12902,2.5,7.0,1.025,10.5,,3.5,0.375,2.857142857142857,0.42857142857142855
12903,2.5,6.0,1.142,5.0,,2.5714285714285716,0.42857142857142855,3.375,0.375
12904,2.5,5.0,1.142,5.0,,3.125,0.5,2.857142857142857,0.42857142857142855
12905,2.5,6.0,1.015,12.0,,2.5714285714285716,0.42857142857142855,3.75,0.25
12906,2.5,4.0,1.04,9.0,,3.0,0.375,2.25,0.25
12907,2.5,6.0,1.083,7.0,,3.0,0.375,2.857142857142857,0.42857142857142855
12908,2.5,6.0,1.015,12.0,,3.5,0.375,2.25,0.25
12909,2.5,10.0,1.005,17.0,7.0,2.9,0.4,2.9,0.3
12910,2.5,5.0,1.1,6.5,3.0,2.3,0.2,2.9,0.6
12911,2.5,6.0,1.015,12.0,8.0,2.7142857142857144,0.7142857142857143,2.9,0.3
12912,2.5,5.0,1.142,5.0,2.0,2.9,0.4,2.8,0.3
12913,2.5,4.0,1.083,7.0,8.0,2.7142857142857144,0.7142857142857143,2.9,0.6
12914,2.5,7.0,1.025,10.5,6.0,3.0,0.2,2.8,0.3
12915,2.5,5.0,1.03,10.0,8.0,3.0,0.4,3.2,0.5
12916,2.5,5.0,1.071,7.5,3.0,2.7142857142857144,0.7142857142857143,3.2,0.5
12917,2.5,5.0,1.01,15.0,6.0,3.0,0.4,2.9,0.3
12918,2.5,7.0,1.002,21.0,,3.0,0.2,3.2,0.5
12919,2.5,3.0,1.1,6.5,,3.0,0.4,2.8,0.3
12920,2.5,8.0,1.025,10.5,,3.0,0.2,3.4285714285714284,0.5714285714285714
12921,,2.0,,,,2.3,0.2,3.2,0.5
12922,,8.0,,,,3.0,0.4,3.4285714285714284,0.5714285714285714
12923,,6.0,,,,2.3,0.2,2.9,0.3
12924,,8.0,,,,2.9,0.4,2.9,0.6
12925,2.5,3.0,1.083,7.0,,2.9,0.4,3.4285714285714284,0.5714285714285714
12926,2.5,6.0,1.005,17.0,,3.0,0.2,2.9,0.6
12927,,5.0,,,11.0,2.6,0.3,4.875,0.75
12928,,8.0,,,4.0,2.2857142857142856,0.2857142857142857,2.8,0.3
12929,,8.0,,,7.0,0.9,0.0,4.875,0.75
12930,,4.0,,,3.0,2.6,0.3,2.0,0.14285714285714285
12931,,6.0,,,5.0,0.9,0.0,2.8,0.3
12932,,8.0,,,7.0,3.875,0.25,2.0,0.14285714285714285
12933,2.5,6.0,1.03,10.0,7.0,2.7,0.4,2.4,0.3
12934,,7.0,,,6.0,0.9,0.0,2.4,0.3
12935,2.5,10.0,1.015,12.0,8.0,2.7,0.4,4.875,0.75
12936,2.5,11.0,1.005,17.0,,3.875,0.25,2.4,0.3
12937,2.5,4.0,1.166,4.5,,2.7,0.4,2.0,0.14285714285714285
12938,2.5,7.0,1.04,9.0,,3.875,0.25,1.5,0.1
12939,2.5,3.0,1.166,4.5,,2.2857142857142856,0.2857142857142857,2.4,0.3
12940,,5.0,,,,2.7,0.4,1.5,0.1
12941,,7.0,,,,2.2857142857142856,0.2857142857142857,4.875,0.75
12942,,7.0,,,,2.6,0.3,2.8,0.3
12943,2.5,6.0,1.062,8.0,,2.6,0.3,1.5,0.1
12944,2.5,8.0,1.01,15.0,,3.875,0.25,2.8,0.3
12945,2.5,6.0,1.142,5.0,7.0,2.3333333333333335,0.5,2.5714285714285716,0.5714285714285714
12946,2.5,6.0,1.125,5.5,6.0,2.7142857142857144,0.2857142857142857,2.2,0.3
12947,2.5,2.0,1.062,8.0,4.0,2.7142857142857144,0.2857142857142857,2.5714285714285716,0.5714285714285714
12948,2.5,3.0,1.2,4.333,3.0,1.5,0.0,2.2,0.2
12949,,5.0,,,5.0,2.7142857142857144,0.2857142857142857,2.2,0.2
12950,2.5,6.0,1.166,4.5,3.0,2.7142857142857144,0.42857142857142855,2.2,0.3
12951,2.5,7.0,1.166,4.5,,2.7142857142857144,0.42857142857142855,2.2,0.2
12952,2.5,6.0,1.1,6.5,,1.5,0.0,2.5714285714285716,0.5714285714285714
12953,2.5,4.0,1.071,7.5,,2.7142857142857144,0.42857142857142855,2.5714285714285716,0.5714285714285714
12954,2.5,3.0,1.25,3.75,,2.3333333333333335,0.5,2.2,0.3
12955,2.5,5.0,1.1,6.5,,2.3333333333333335,0.5,2.5714285714285716,0.5714285714285714
12956,2.5,3.0,1.125,5.5,,1.5,0.0,2.5714285714285716,0.5714285714285714
12957,2.5,6.0,1.111,6.0,4.0,2.4285714285714284,0.2857142857142857,2.5714285714285716,0.5714285714285714
12958,2.5,4.0,1.1,6.5,6.0,2.4285714285714284,0.5714285714285714,2.7142857142857144,0.2857142857142857
12959,2.5,3.0,1.166,4.5,3.0,2.4285714285714284,0.5714285714285714,2.5714285714285716,0.5714285714285714
12960,2.5,2.0,1.2,4.333,4.0,2.5714285714285716,0.2857142857142857,2.7142857142857144,0.42857142857142855
12961,2.5,4.0,1.05,8.5,3.0,1.7,0.2,2.7,0.5
12962,2.5,4.0,1.166,4.5,5.0,3.1,0.6,1.7777777777777777,0.4
12963,2.5,3.0,1.111,6.0,7.0,2.4285714285714284,0.5714285714285714,2.7142857142857144,0.42857142857142855
12964,2.5,10.0,1.03,10.0,6.0,3.1,0.4,2.7,0.5
12965,2.5,7.0,1.2,4.333,5.0,1.7,0.2,2.4,0.6
12966,2.5,8.0,1.166,4.5,4.0,2.857142857142857,0.42857142857142855,2.7142857142857144,0.2857142857142857
12967,2.5,6.0,1.083,7.0,3.8,3.1,0.4,1.7777777777777777,0.4
12968,2.5,2.0,1.166,4.5,1.0,2.5,0.4,2.4,0.6
12969,2.5,4.0,1.083,7.0,5.0,2.5,0.4,1.7,0.3
12970,2.5,3.0,1.142,5.0,4.8,3.1,0.4,2.4,0.6
12971,2.5,4.0,1.111,6.0,,2.857142857142857,0.42857142857142855,2.7142857142857144,0.42857142857142855
12972,2.5,3.0,1.071,7.5,3.0,3.1,0.4,1.7,0.3
12973,2.5,7.0,1.062,8.0,5.0,2.5,0.4,2.7,0.5
12974,2.5,6.0,1.142,5.0,,2.5714285714285716,0.2857142857142857,3.142857142857143,0.7142857142857143
12975,2.5,3.0,1.062,8.0,,2.5,0.4,1.7,0.3
12976,2.5,4.0,1.166,4.5,5.25,2.5,0.4,2.4,0.6
12977,2.5,3.0,1.125,5.5,,2.857142857142857,0.42857142857142855,3.142857142857143,0.7142857142857143
12978,2.5,4.0,1.142,5.0,,2.4285714285714284,0.2857142857142857,2.7142857142857144,0.2857142857142857
12979,2.5,6.0,1.04,9.0,,2.5,0.4,2.3,0.6
12980,2.5,5.0,1.166,4.5,,3.1,0.6,1.7,0.3
12981,2.5,7.0,1.111,6.0,,2.4285714285714284,0.2857142857142857,3.142857142857143,0.7142857142857143
12982,2.5,3.0,1.062,8.0,4.0,2.5,0.4,2.3,0.6
12983,2.5,1.0,1.2,4.333,,3.1,0.6,2.7,0.5
12984,2.5,4.0,1.1,6.5,,2.5714285714285716,0.2857142857142857,2.5714285714285716,0.5714285714285714
12985,2.5,5.0,1.1,6.5,,1.7,0.2,1.7777777777777777,0.4
12986,2.5,3.0,1.166,4.5,5.25,3.1,0.6,2.3,0.6
12987,2.5,3.0,1.071,7.5,,1.7,0.2,2.3,0.6
12988,2.5,5.0,1.05,8.5,,2.5,0.4,1.7777777777777777,0.4
12989,2.5,7.0,1.083,7.0,3.0,3.0,0.2857142857142857,3.142857142857143,0.8571428571428571
12990,2.5,3.0,1.1,6.5,2.0,3.0,0.8,0.7142857142857143,0.0
12991,2.5,9.0,1.062,8.0,11.0,2.6,0.3,2.5714285714285716,0.42857142857142855
12992,,8.0,,,2.0,2.5,0.3,3.4285714285714284,0.7142857142857143
12993,2.5,5.0,1.142,5.0,3.0,3.0,0.8,3.142857142857143,0.8571428571428571
12994,2.5,4.0,1.2,4.333,3.0,1.1428571428571428,0.14285714285714285,2.2857142857142856,0.42857142857142855
12995,2.5,8.0,1.025,10.5,5.0,2.5,0.3,2.5714285714285716,0.42857142857142855
12996,2.5,9.0,1.166,4.5,6.0,2.6,0.3,2.9,0.5
12997,2.5,2.0,1.071,7.5,10.0,3.0,0.8,2.2857142857142856,0.42857142857142855
12998,2.5,5.0,1.1,6.5,6.0,2.5,0.3,3.4285714285714284,0.7142857142857143
12999,2.5,7.0,1.2,4.333,3.0,1.7142857142857142,0.2857142857142857,2.9,0.5
13000,2.5,2.0,1.083,7.0,3.0,2.2857142857142856,0.42857142857142855,0.7142857142857143,0.0
13001,2.5,4.0,1.071,7.5,6.0,3.5714285714285716,0.42857142857142855,2.5,0.5
13002,2.5,4.0,1.2,4.333,4.0,2.5,0.3,2.9,0.5
13003,2.5,3.0,1.071,7.5,,2.2857142857142856,0.42857142857142855,2.2857142857142856,0.42857142857142855
13004,2.5,3.0,1.062,8.0,4.0,2.5,0.3,2.5,0.5
13005,2.5,8.0,1.05,8.5,5.0,3.5714285714285716,0.42857142857142855,2.5714285714285716,0.42857142857142855
13006,2.5,2.0,1.111,6.0,,1.1428571428571428,0.14285714285714285,2.1,0.6
13007,,3.0,,,,2.2857142857142856,0.42857142857142855,2.1,0.6
13008,2.5,3.0,1.222,4.0,,3.0,0.2857142857142857,0.7142857142857143,0.0
13009,2.5,11.0,1.05,8.5,,1.7142857142857142,0.2857142857142857,2.5,0.5
13010,2.5,2.0,1.142,5.0,,3.5714285714285716,0.42857142857142855,2.9,0.5
13011,2.5,10.0,1.1,6.5,,3.0,0.2857142857142857,2.1,0.6
13012,2.5,5.0,1.025,10.5,,1.7142857142857142,0.2857142857142857,2.4,0.5
13013,2.5,6.0,1.125,5.5,,2.5,0.3,2.5,0.5
13014,2.5,3.0,1.111,6.0,,1.1428571428571428,0.14285714285714285,3.142857142857143,0.8571428571428571
13015,2.5,6.0,1.1,6.5,,3.5714285714285716,0.42857142857142855,2.4,0.5
13016,2.5,3.0,1.166,4.5,,2.5,0.3,2.5714285714285716,0.42857142857142855
13017,2.5,6.0,1.062,8.0,,2.6,0.3,3.4285714285714284,0.7142857142857143
13018,2.5,4.0,1.142,5.0,,2.5,0.3,2.4,0.5
13019,2.5,4.0,1.083,7.0,,2.6,0.3,2.4,0.5
13020,2.5,5.0,1.04,9.0,,1.7142857142857142,0.2857142857142857,3.4285714285714284,0.7142857142857143
13021,2.5,5.0,1.333,3.25,3.0,2.5,0.5,1.5,0.5
13022,2.5,3.0,1.142,5.0,5.0,1.3,0.2,1.6,0.2
13023,2.5,1.0,1.3,3.4,4.0,1.0,0.2,1.5,0.5
13024,2.5,4.0,1.142,5.0,2.0,2.5,0.5,1.0,0.0
13025,2.5,8.0,1.04,9.0,6.0,2.7,0.5,2.4,0.5
13026,2.5,4.0,1.166,4.5,5.0,1.5,0.5,2.0,0.0
13027,2.5,5.0,1.2,4.333,6.0,1.0,0.2,1.6,0.2
13028,2.5,1.0,1.166,4.5,4.0,1.0,0.2,1.0,0.0
13029,2.5,5.0,1.03,10.0,2.0,1.8,0.3,2.4,0.5
13030,2.5,6.0,1.111,6.0,1.0,2.7,0.5,2.5,0.5
13031,,1.0,,,4.0,1.0,0.2,1.0,0.0
13032,,4.0,,,4.0,2.75,0.75,1.5,0.5
13033,2.5,5.0,1.1,6.5,5.0,1.8,0.3,2.0,0.0
13034,2.5,4.0,1.2,4.333,4.0,1.7,0.2,2.5,0.5
13035,2.5,3.0,1.25,3.75,3.0,1.0,0.2,1.5,0.5
13036,2.5,2.0,1.222,4.0,4.0,2.75,0.75,1.5,0.5
13037,2.5,5.0,1.2,4.333,1.0,1.8,0.3,2.5,0.5
13038,2.5,9.0,1.071,7.5,4.0,3.2857142857142856,0.42857142857142855,2.3,0.3
13039,2.5,3.0,1.333,3.25,,1.0,0.2,1.5,0.5
13040,2.5,5.0,1.166,4.5,,2.75,0.75,1.0,0.0
13041,2.5,7.0,1.1,6.5,2.0,1.8,0.3,2.3,0.3
13042,2.5,10.0,1.071,7.5,5.0,3.2857142857142856,0.42857142857142855,2.4,0.5
13043,,4.0,,,,1.0,0.2,1.8,0.7
13044,,2.0,,,,1.3,0.2,1.5,0.5
13045,2.5,6.0,1.04,9.0,,1.7,0.2,2.3,0.3
13046,,5.0,,,,3.2857142857142856,0.42857142857142855,2.5,0.5
13047,2.5,6.0,1.2,4.333,,2.75,0.75,1.8,0.7
13048,,4.0,,,,1.3,0.2,1.5,0.5
13049,2.5,2.0,1.05,8.5,,1.7,0.2,2.0,0.3
13050,,1.0,,,,1.5,0.5,2.3,0.3
13051,2.5,4.0,1.4,2.75,,1.3,0.2,1.8,0.7
13052,2.5,4.0,1.166,4.5,,2.5,0.5,1.6,0.2
13053,2.5,5.0,1.071,7.5,,3.2857142857142856,0.42857142857142855,2.0,0.3
13054,2.5,4.0,1.2,4.333,,1.5,0.5,2.4,0.5
13055,,3.0,,,,2.5,0.5,1.8,0.7
13056,,4.0,,,,1.0,0.2,1.6,0.2
13057,,1.0,,,,1.5,0.5,2.0,0.3
13058,,4.0,,,,2.7,0.5,2.0,0.0
13059,2.5,4.0,1.4,2.75,,1.875,0.75,1.875,0.25
13060,2.5,2.0,1.166,4.5,,2.0,0.4,2.0,0.25
13061,2.5,2.0,1.04,9.0,,2.7,0.5,2.0,0.3
13062,2.5,5.0,1.05,8.5,,1.7,0.2,2.0,0.0
13063,2.5,3.0,1.3,3.4,,2.625,0.75,1.875,0.25
13064,2.5,1.0,1.333,3.25,,1.875,0.75,1.5,0.4
13065,,7.0,,,,2.625,0.75,2.0,0.25
13066,,3.0,,,,1.25,0.125,1.5,0.4
13067,2.5,3.0,1.4,2.75,,2.625,0.75,1.5,0.4
13068,2.5,7.0,1.166,4.5,,2.75,0.75,1.25,0.375
13069,2.5,3.0,1.363,3.0,,2.625,0.75,1.25,0.375
13070,2.5,5.0,1.166,4.5,,2.75,0.75,1.875,0.25
13071,,4.0,,,5.0,1.4,0.1,1.9,0.5
13072,2.5,5.0,1.2,4.333,4.333333333333333,1.9,0.2,2.8,0.4
13073,2.5,4.0,1.2,4.333,3.0,3.0,0.8,1.9,0.6
13074,2.5,4.0,1.166,4.5,10.0,2.7,0.4,2.6,0.4
13075,2.5,6.0,1.2,4.333,4.333333333333333,2.5,0.2,1.8,0.2
13076,2.5,8.0,1.25,3.75,3.0,2.5,0.5,1.8,0.2
13077,2.5,5.0,1.25,3.75,4.0,2.0,0.3,2.4,0.5
13078,2.5,4.0,1.1,6.5,2.0,2.0,0.1,3.1,0.5
13079,,7.0,,,5.666666666666667,2.7,0.5,2.8,0.4
13080,,1.0,,,4.333333333333333,1.4,0.1,1.8,0.5
13081,,5.0,,,4.0,2.0,0.3,3.1,0.5
13082,,4.0,,,4.333333333333333,3.0,0.8,2.4,0.5
13083,,5.0,,,4.666666666666667,2.7,0.5,1.8,0.5
13084,2.5,4.0,1.285,3.5,5.0,2.5,0.5,2.8,0.4
13085,,5.0,,,6.333333333333333,2.0,0.4,2.4,0.4
13086,,3.0,,,3.0,2.0,0.1,1.9,0.6
13087,2.5,2.0,1.363,3.0,5.0,1.9,0.2,1.9,0.5
13088,2.5,5.0,1.25,3.75,5.0,1.4,0.1,1.8,0.2
13089,,4.0,,,3.0,3.0,0.8,2.6,0.4
13090,2.5,3.0,1.2,4.333,3.3333333333333335,2.7,0.4,3.1,0.5
13091,,5.0,,,,2.5,0.5,1.8,0.2
13092,,4.0,,,4.5,2.5,0.2,1.8,0.5
13093,2.5,10.0,1.222,4.0,,2.0,0.1,2.4,0.5
13094,2.5,3.0,1.166,4.5,,2.0,0.3,2.4,0.4
13095,,7.0,,,3.0,1.4,0.1,2.8,0.4
13096,,3.0,,,,2.7,0.5,1.9,0.5
13097,2.5,4.0,1.25,3.75,,2.7,0.4,1.9,0.6
13098,,2.0,,,,2.0,0.4,2.6,0.4
13099,2.5,9.0,1.25,3.75,4.0,2.5,0.2,1.8,0.2
13100,2.5,4.0,1.25,3.75,4.5,1.9,0.2,1.8,0.2
13101,2.5,7.0,1.125,5.5,5.0,2.8,0.5,2.6,0.4
13102,2.5,7.0,1.1,6.5,5.333333333333333,2.4,0.3,2.6,0.3
13103,,5.0,,,5.0,2.1,0.4,2.2,0.3
13104,2.5,5.0,1.142,5.0,8.0,3.5,0.9,2.3,0.2
13105,2.5,3.0,1.285,3.5,7.0,1.625,0.125,2.3,0.4
13106,,4.0,,,5.0,2.0,0.4,2.2,0.3
13107,2.5,5.0,1.125,5.5,5.0,4.2,0.5,2.6,0.3
13108,2.5,5.0,1.166,4.5,5.333333333333333,2.8,0.5,2.6,0.6
13109,2.5,3.0,1.363,3.0,7.0,1.9,0.2,2.125,0.375
13110,2.5,6.0,1.25,3.75,6.333333333333333,2.8,0.3,2.9,0.5
13111,,7.0,,,5.0,2.4,0.3,2.3,0.2
13112,,4.0,,,0.0,2.1,0.4,2.6,0.4
13113,2.5,4.0,1.222,4.0,3.0,1.8,0.4,2.2,0.3
13114,2.5,4.0,1.2,4.333,5.0,1.625,0.125,2.1,0.4
13115,2.5,4.0,1.25,3.75,5.0,3.5,0.9,2.6,0.6
13116,2.5,7.0,1.111,6.0,6.0,4.2,0.5,2.2,0.3
13117,,3.0,,,6.666666666666667,2.0,0.4,2.9,0.5
13118,2.5,4.0,1.25,3.75,5.0,1.9,0.2,2.3,0.4
13119,2.5,5.0,1.1,6.5,,3.5,0.9,2.2,0.3
13120,2.5,0.0,1.1,6.5,8.0,2.1,0.4,2.6,0.6
13121,2.5,4.0,1.222,4.0,3.6666666666666665,2.8,0.3,2.1,0.4
13122,,4.0,,,3.0,1.8,0.4,2.125,0.375
13123,2.5,5.0,1.1,6.5,5.0,2.8,0.5,2.6,0.3
13124,2.5,8.0,1.142,5.0,,4.2,0.5,2.6,0.4
13125,2.5,7.0,1.285,3.5,,2.8,0.3,2.125,0.375
13126,,5.0,,,,1.9,0.2,2.1,0.4
13127,,5.0,,,,2.1,0.4,2.3,0.2
13128,2.5,5.0,1.166,4.5,5.5,2.4,0.3,2.2,0.3
13129,,7.0,,,,1.625,0.125,2.2,0.3
13130,2.5,6.0,1.25,3.75,6.5,1.8,0.4,2.3,0.4
13131,,5.0,,,,4.2,0.5,2.6,0.6
13132,2.5,0.0,1.166,4.5,,3.5,0.9,2.6,0.3
13133,2.5,3.0,1.222,4.0,,1.9,0.2,2.9,0.5
13134,2.5,5.0,1.2,4.333,,2.0,0.4,2.125,0.375
13135,2.5,5.0,1.25,3.75,,2.4,0.3,2.6,0.4
13136,,6.0,,,,2.8,0.5,2.3,0.2
13137,2.5,8.0,1.2,4.333,6.0,1.8,0.4,2.1,0.4
13138,2.5,5.0,1.25,3.75,,2.8,0.3,2.2,0.3
13139,2.5,4.0,1.25,3.75,3.5,2.0,0.4,2.3,0.4
13140,2.5,3.0,1.25,3.75,,1.625,0.125,2.9,0.5
13141,2.5,2.0,1.125,5.5,6.0,2.2,0.3,2.1,0.4
13142,2.5,3.0,1.142,5.0,4.666666666666667,1.1,0.1,2.3,0.3
13143,,2.0,,,2.6666666666666665,2.0,0.5,1.9,0.2
13144,2.5,4.0,1.285,3.5,6.0,2.7,0.8,1.4,0.2
13145,2.5,5.0,1.1,6.5,3.0,2.3,0.2,2.6,0.3
13146,2.5,10.0,1.142,5.0,5.0,2.6,0.5,2.6,0.4
13147,2.5,8.0,1.3,3.4,3.0,2.0,0.3,1.7,0.4
13148,2.5,4.0,1.25,3.75,1.3333333333333333,2.5,0.3,2.1,0.5
13149,2.5,4.0,1.1,6.5,5.0,1.9,0.2,2.3,0.3
13150,2.5,4.0,1.166,4.5,4.0,2.2,0.3,2.1,0.5
13151,2.5,2.0,1.222,4.0,4.0,1.9,0.4,1.4,0.2
13152,2.5,10.0,1.2,4.333,3.0,2.0,0.5,2.4,0.2
13153,,3.0,,,4.0,1.1,0.1,2.6,0.4
13154,,3.0,,,7.0,2.3,0.2,2.1,0.4
13155,2.5,4.0,1.166,4.5,6.333333333333333,2.7,0.8,2.1,0.5
13156,2.5,5.0,1.25,3.75,4.0,2.0,0.3,1.9,0.2
13157,2.5,5.0,1.166,4.5,2.0,2.6,0.5,2.1,0.5
13158,,9.0,,,9.0,1.9,0.2,2.6,0.3
13159,2.5,6.0,1.166,4.5,4.333333333333333,2.5,0.3,2.4,0.2
13160,2.5,5.0,1.25,3.75,3.3333333333333335,1.9,0.4,1.7,0.4
13161,2.5,6.0,1.125,5.5,,2.6,0.5,2.6,0.3
13162,2.5,6.0,1.142,5.0,4.0,2.3,0.2,2.1,0.5
13163,2.5,2.0,1.285,3.5,3.0,2.5,0.3,1.7,0.4
13164,2.5,6.0,1.166,4.5,,2.0,0.3,2.4,0.2
13165,2.5,3.0,1.1,6.5,,2.2,0.3,2.3,0.3
13166,2.5,5.0,1.142,5.0,,1.9,0.2,2.1,0.4
13167,2.5,3.0,1.3,3.4,,2.0,0.5,1.4,0.2
13168,2.5,1.0,1.166,4.5,1.5,1.9,0.4,1.9,0.2
13169,2.5,5.0,1.1,6.5,,2.3,0.2,2.6,0.4
13170,,4.0,,,,1.1,0.1,2.6,0.3
13171,2.5,4.0,1.285,3.5,,2.0,0.3,2.1,0.5
13172,2.5,1.0,1.2,4.333,4.0,2.7,0.8,1.7,0.4
13173,,4.0,,,,1.9,0.2,2.1,0.5
13174,2.5,7.0,1.125,5.5,,2.6,0.5,2.3,0.3
13175,2.5,7.0,1.166,4.5,6.0,1.9,0.4,2.4,0.2
13176,2.5,4.0,1.25,3.75,,2.5,0.3,1.4,0.2
13177,,2.0,,,,1.1,0.1,2.1,0.4
13178,2.5,9.0,1.1,6.5,,2.2,0.3,2.6,0.4
13179,2.5,5.0,1.2,4.333,4.0,2.7,0.8,1.9,0.2
13180,2.5,5.0,1.166,4.5,2.5,2.0,0.5,2.1,0.5
13181,2.5,3.0,1.1,6.5,14.0,1.7,0.5,3.625,0.625
13182,2.5,3.0,1.2,4.333,5.0,1.4,0.1,1.75,0.625
13183,2.5,6.0,1.166,4.5,2.0,2.75,0.125,2.4,0.3
13184,2.5,5.0,1.03,10.0,5.0,3.625,0.5,3.2,0.5
13185,2.5,6.0,1.142,5.0,4.0,3.0,0.625,2.25,0.5
13186,2.5,1.0,1.363,3.0,4.666666666666667,2.375,0.5,1.9,0.3
13187,2.5,3.0,1.142,5.0,9.0,2.2,0.3,1.75,0.625
13188,2.5,3.0,1.222,4.0,3.0,1.7,0.5,2.2,0.3
13189,2.5,5.0,1.142,5.0,3.0,2.1,0.2,1.875,0.25
13190,,4.0,,,2.0,3.25,1.0,1.2,0.0
13191,2.5,4.0,1.125,5.5,3.0,1.4,0.1,3.2,0.5
13192,2.5,11.0,1.071,7.5,3.0,2.75,0.125,3.625,0.625
