,id,home,away,home_goals,away_goals,tot_goals,odd_over,odd_under,goals_odd
0,172116594,11230361,11230360,0.0,0.0,0.0,1.444,2.625,2.5
1,172116597,11260207,11266091,3.0,2.0,5.0,1.2,4.333,2.5
2,172116600,11230361,11254318,4.0,0.0,4.0,1.363,3.0,2.5
3,172116604,11266091,11230360,1.0,3.0,4.0,1.3,3.4,2.5
4,172116606,11260207,11254318,0.0,1.0,1.0,1.071,7.5,2.5
5,172116610,11266091,11230361,2.0,2.0,4.0,1.222,4.0,2.5
6,172116622,11266091,11254318,1.0,1.0,2.0,1.4,2.75,2.5
7,172116625,11230360,11260207,4.0,1.0,5.0,1.083,7.0,2.5
8,172116630,11230360,11254318,2.0,1.0,3.0,1.166,4.5,2.5
9,172116635,11230361,11260207,2.0,2.0,4.0,1.222,4.0,2.5
10,172116640,11243091,11261493,3.0,2.0,5.0,1.4,2.75,2.5
11,172116658,11253273,11261493,3.0,1.0,4.0,1.363,3.0,2.5
12,172116662,11243091,11224612,1.0,2.0,3.0,1.4,2.75,2.5
13,172116666,11253273,11234328,4.0,1.0,5.0,1.1,6.5,2.5
14,172116671,11261493,11224612,3.0,4.0,7.0,1.222,4.0,2.5
15,172116673,11253273,11224612,0.0,0.0,0.0,1.444,2.625,2.5
16,172116676,11234328,11243091,1.0,3.0,4.0,1.05,8.5,2.5
17,172116678,11253273,11243091,1.0,0.0,1.0,1.166,4.5,2.5
18,172116683,11234328,11261493,4.0,3.0,7.0,1.166,4.5,2.5
19,172116693,11261493,11243091,3.0,4.0,7.0,1.333,3.25,2.5
20,172116701,11261493,11253273,4.0,1.0,5.0,1.285,3.5,2.5
21,172116704,11224612,11243091,4.0,5.0,9.0,1.363,3.0,2.5
22,172116708,11234328,11253273,2.0,2.0,4.0,1.083,7.0,2.5
23,172116717,11224612,11261493,2.0,1.0,3.0,1.2,4.333,2.5
24,172116720,11224612,11253273,1.0,1.0,2.0,1.571,2.35,2.5
25,172116722,11243091,11234328,3.0,3.0,6.0,1.062,8.0,2.5
26,172116724,11243091,11253273,2.0,2.0,4.0,1.142,5.0,2.5
27,172116726,11261493,11234328,3.0,2.0,5.0,1.166,4.5,2.5
28,172127041,11265743,11239812,3.0,4.0,7.0,1.025,10.5,2.5
29,172127051,11222490,11255371,4.0,1.0,5.0,1.083,7.0,2.5
30,172127062,11243668,11239812,2.0,2.0,4.0,1.222,4.0,2.5
31,172127066,11265743,11222490,3.0,2.0,5.0,1.04,9.0,2.5
32,172127071,11243668,11255371,2.0,3.0,5.0,1.083,7.0,2.5
33,172127074,11239812,11222490,5.0,3.0,8.0,1.062,8.0,2.5
34,172127077,11243668,11222490,2.0,2.0,4.0,1.2,4.333,2.5
35,172127079,11255371,11265743,0.0,4.0,4.0,1.02,11.0,2.5
36,172127081,11243668,11265743,4.0,2.0,6.0,1.05,8.5,2.5
37,172127084,11255371,11239812,5.0,5.0,10.0,1.012,13.0,2.5
38,172127102,11239812,11243668,1.0,3.0,4.0,1.222,4.0,2.5
39,172127105,11222490,11265743,3.0,4.0,7.0,1.05,8.5,2.5
40,172127109,11255371,11243668,2.0,4.0,6.0,1.125,5.5,2.5
41,172127119,11222490,11239812,5.0,2.0,7.0,1.071,7.5,2.5
42,172127122,11222490,11243668,2.0,0.0,2.0,1.2,4.333,2.5
43,172127124,11265743,11255371,5.0,3.0,8.0,1.012,13.0,2.5
44,172127126,11265743,11243668,3.0,3.0,6.0,1.062,8.0,2.5
45,172127128,11239812,11255371,1.0,3.0,4.0,1.005,17.0,2.5
46,172127130,11265760,11249656,4.0,5.0,9.0,1.015,12.0,2.5
47,172127132,11227966,11265761,1.0,1.0,2.0,1.05,8.5,2.5
48,172127134,11265762,11249656,1.0,1.0,2.0,1.222,4.0,2.5
49,172127138,11265760,11227966,1.0,5.0,6.0,1.04,9.0,2.5
50,172127148,11265762,11265761,2.0,1.0,3.0,1.083,7.0,2.5
51,172127150,11249656,11227966,2.0,2.0,4.0,1.05,8.5,2.5
52,172127153,11265762,11227966,1.0,1.0,2.0,1.2,4.333,2.5
53,172127156,11265761,11265760,2.0,4.0,6.0,1.015,12.0,2.5
54,172127161,11265762,11265760,2.0,2.0,4.0,1.1,6.5,2.5
55,172127168,11265761,11249656,2.0,4.0,6.0,1.015,12.0,2.5
56,172127172,11249656,11265760,3.0,3.0,6.0,1.012,13.0,2.5
57,172127175,11265761,11227966,2.0,4.0,6.0,1.062,8.0,2.5
58,172127178,11249656,11265762,2.0,0.0,2.0,1.222,4.0,2.5
59,172127181,11227966,11265760,2.0,3.0,5.0,1.03,10.0,2.5
60,172127183,11265761,11265762,3.0,0.0,3.0,1.083,7.0,2.5
61,172127185,11227966,11249656,2.0,3.0,5.0,1.05,8.5,2.5
62,172127188,11227966,11265762,2.0,1.0,3.0,1.2,4.333,2.5
63,172127192,11265760,11265761,6.0,2.0,8.0,1.012,13.0,2.5
64,172127204,11265760,11265762,4.0,3.0,7.0,1.083,7.0,2.5
65,172127216,11249656,11265761,7.0,5.0,12.0,1.015,12.0,2.5
66,172127219,11263021,11222393,3.0,3.0,6.0,1.015,12.0,2.5
67,172127223,11253035,11265796,3.0,6.0,9.0,1.071,7.5,2.5
68,172127258,11228052,11253035,1.0,2.0,3.0,1.222,4.0,2.5
69,172127264,11228052,11263021,1.0,5.0,6.0,1.062,8.0,2.5
70,172127266,11265796,11222393,2.0,5.0,7.0,1.01,15.0,2.5
71,172127269,11222393,11263021,3.0,3.0,6.0,1.015,12.0,2.5
72,172127276,11265796,11253035,5.0,3.0,8.0,1.05,8.5,2.5
73,172127295,11265796,11228052,2.0,2.0,4.0,1.1,6.5,2.5
74,172127301,11253035,11222393,1.0,2.0,3.0,1.071,7.5,2.5
75,172127309,11253035,11228052,1.0,1.0,2.0,1.222,4.0,2.5
76,172127316,11263021,11265796,7.0,4.0,11.0,1.01,15.0,2.5
77,172127318,11263021,11228052,4.0,1.0,5.0,1.05,8.5,2.5
78,172127320,11222393,11265796,2.0,3.0,5.0,1.015,12.0,2.5
79,172172695,11229361,11226627,1.0,3.0,4.0,1.285,3.5,2.5
80,172172700,11254957,11266068,1.0,1.0,2.0,1.111,6.0,2.5
81,172172709,11229361,11254957,5.0,0.0,5.0,1.166,4.5,2.5
82,172172713,11226627,11254957,1.0,0.0,1.0,1.142,5.0,2.5
83,172172717,11266068,11229361,2.0,1.0,3.0,1.05,8.5,2.5
84,172172731,11266068,11226627,0.0,2.0,2.0,1.166,4.5,2.5
85,172172738,11266068,11254957,2.0,4.0,6.0,1.111,6.0,2.5
86,172192947,11226627,11229361,0.0,0.0,0.0,1.4,2.75,2.5
87,172172747,11254957,11229361,3.0,3.0,6.0,1.2,4.333,2.5
88,172172754,11254957,11226627,2.0,3.0,5.0,1.142,5.0,2.5
89,172172758,11229361,11266068,1.0,4.0,5.0,1.05,8.5,2.5
90,172172764,11230360,11230361,3.0,2.0,5.0,1.5,2.5,2.5
91,172172766,11266091,11260207,0.0,4.0,4.0,1.111,6.0,2.5
92,172172778,11230360,11266091,4.0,1.0,5.0,1.2,4.333,2.5
93,172172782,11230361,11266091,2.0,2.0,4.0,1.2,4.333,2.5
94,172172791,11260207,11230360,0.0,3.0,3.0,1.062,8.0,2.5
95,172172801,11260207,11230361,2.0,1.0,3.0,1.166,4.5,2.5
96,172114281,11231778,11231527,5.0,1.0,6.0,1.1,6.5,2.5
97,172114285,11237644,11228239,4.0,2.0,6.0,1.04,9.0,2.5
98,172113660,11225713,11227231,1.0,1.0,2.0,1.111,6.0,2.5
99,172113662,11226659,11230347,2.0,4.0,6.0,1.2,4.333,2.5
100,172114292,11228239,11231778,1.0,2.0,3.0,1.25,3.75,2.5
101,172114294,11231527,11224934,3.0,3.0,6.0,1.025,10.5,2.5
102,172113664,11230347,11225713,7.0,0.0,7.0,1.1,6.5,2.5
103,172113668,11227231,11237649,2.0,2.0,4.0,1.062,8.0,2.5
104,172114296,11224934,11228239,3.0,2.0,5.0,1.025,10.5,2.5
105,172114299,11231778,11237644,3.0,1.0,4.0,1.2,4.333,2.5
106,172113678,11230347,11237649,2.0,1.0,3.0,1.083,7.0,2.5
107,172113684,11226659,11225713,1.0,1.0,2.0,1.166,4.5,2.5
108,172114304,11224934,11237644,4.0,2.0,6.0,1.005,17.0,2.5
109,172114310,11231527,11228239,3.0,3.0,6.0,1.04,9.0,2.5
110,172113691,11237649,11226659,1.0,2.0,3.0,1.1,6.5,2.5
111,172113693,11227231,11230347,3.0,1.0,4.0,1.083,7.0,2.5
112,172114312,11237644,11231527,1.0,2.0,3.0,1.03,10.0,2.5
113,172114315,11231778,11224934,0.0,1.0,1.0,1.083,7.0,2.5
114,172113697,11226659,11227231,0.0,4.0,4.0,1.111,6.0,2.5
115,172113706,11225713,11237649,4.0,3.0,7.0,1.111,6.0,2.5
116,172114317,11231527,11231778,2.0,1.0,3.0,1.1,6.5,2.5
117,172114320,11228239,11237644,5.0,1.0,6.0,1.04,9.0,2.5
118,172113710,11227231,11225713,4.0,2.0,6.0,1.083,7.0,2.5
119,172113713,11230347,11226659,0.0,1.0,1.0,1.166,4.5,2.5
120,172114322,11231778,11228239,4.0,2.0,6.0,1.25,3.75,2.5
121,172114325,11224934,11231527,5.0,2.0,7.0,1.025,10.5,2.5
122,172113715,11225713,11230347,3.0,4.0,7.0,1.1,6.5,2.5
123,172113717,11237649,11227231,2.0,1.0,3.0,1.071,7.5,2.5
124,172114328,11228239,11224934,4.0,3.0,7.0,1.02,11.0,2.5
125,172114336,11237644,11231778,2.0,2.0,4.0,1.222,4.0,2.5
126,172113721,11237747,11230368,3.0,1.0,4.0,1.111,6.0,2.5
127,172113724,11225748,11226674,3.0,3.0,6.0,1.142,5.0,2.5
128,172113726,11226674,11237747,2.0,4.0,6.0,1.111,6.0,2.5
129,172113729,11230368,11227237,2.0,1.0,3.0,1.111,6.0,2.5
130,172114343,11237782,11224945,3.0,2.0,5.0,1.005,17.0,2.5
131,172114347,11228245,11258266,3.0,1.0,4.0,1.05,8.5,2.5
132,172113737,11227237,11226674,7.0,0.0,7.0,1.1,6.5,2.5
133,172113739,11237747,11225748,3.0,1.0,4.0,1.083,7.0,2.5
134,172114349,11258266,11237782,5.0,1.0,6.0,1.04,9.0,2.5
135,172114355,11224945,11231808,3.0,1.0,4.0,1.1,6.5,2.5
136,172113744,11225748,11227237,3.0,2.0,5.0,1.083,7.0,2.5
137,172113747,11226674,11230368,2.0,1.0,3.0,1.166,4.5,2.5
138,172114361,11231808,11258266,1.0,4.0,5.0,1.125,5.5,2.5
139,172114372,11237782,11228245,3.0,2.0,5.0,1.025,10.5,2.5
140,172113752,11230368,11225748,3.0,2.0,5.0,1.1,6.5,2.5
141,172113761,11227237,11237747,3.0,2.0,5.0,1.071,7.5,2.5
142,172114377,11228245,11231808,2.0,2.0,4.0,1.2,4.333,2.5
143,172114382,11258266,11224945,6.0,4.0,10.0,1.015,12.0,2.5
144,172113764,11230368,11237747,3.0,4.0,7.0,1.071,7.5,2.5
145,172113767,11226674,11225748,5.0,1.0,6.0,1.111,6.0,2.5
146,172114385,11224945,11228245,2.0,1.0,3.0,1.02,11.0,2.5
147,172114388,11231808,11237782,1.0,0.0,1.0,1.222,4.0,2.5
148,172113771,11237747,11226674,3.0,1.0,4.0,1.111,6.0,2.5
149,172113775,11227237,11230368,2.0,4.0,6.0,1.1,6.5,2.5
150,172114398,11258266,11228245,2.0,4.0,6.0,1.05,8.5,2.5
151,172113778,11226674,11227237,3.0,2.0,5.0,1.111,6.0,2.5
152,172113781,11225748,11237747,3.0,2.0,5.0,1.083,7.0,2.5
153,172114402,11237782,11258266,2.0,1.0,3.0,1.03,10.0,2.5
154,172114414,11231808,11224945,2.0,2.0,4.0,1.1,6.5,2.5
155,172113785,11227237,11225748,3.0,3.0,6.0,1.083,7.0,2.5
156,172113792,11230368,11226674,1.0,2.0,3.0,1.166,4.5,2.5
157,172114419,11258266,11231808,4.0,2.0,6.0,1.111,6.0,2.5
158,172114423,11228245,11237782,3.0,0.0,3.0,1.05,8.5,2.5
159,172113801,11225748,11230368,5.0,1.0,6.0,1.1,6.5,2.5
160,172113805,11237747,11227237,4.0,5.0,9.0,1.071,7.5,2.5
161,172114425,11231808,11228245,2.0,1.0,3.0,1.2,4.333,2.5
162,172114429,11224945,11258266,5.0,4.0,9.0,1.025,10.5,2.5
163,172114437,11228245,11224945,3.0,5.0,8.0,1.025,10.5,2.5
164,172114440,11237782,11231808,0.0,1.0,1.0,1.2,4.333,2.5
165,172113809,11259204,11230379,1.0,3.0,4.0,1.071,7.5,2.5
166,172113813,11225770,11260655,1.0,3.0,4.0,1.142,5.0,2.5
167,172114442,11225289,11224961,7.0,4.0,11.0,1.012,13.0,2.5
168,172114445,11228253,11231554,3.0,3.0,6.0,1.04,9.0,2.5
169,172113821,11260655,11259204,1.0,1.0,2.0,1.111,6.0,2.5
170,172113832,11230379,11227252,3.0,5.0,8.0,1.1,6.5,2.5
171,172114448,11231554,11225289,4.0,3.0,7.0,1.03,10.0,2.5
172,172114450,11224961,11231823,4.0,2.0,6.0,1.1,6.5,2.5
173,172113837,11227252,11260655,3.0,5.0,8.0,1.111,6.0,2.5
174,172113843,11259204,11225770,4.0,4.0,8.0,1.1,6.5,2.5
175,172114453,11231823,11231554,5.0,1.0,6.0,1.125,5.5,2.5
176,172114455,11225289,11228253,0.0,3.0,3.0,1.062,8.0,2.5
177,172113847,11225770,11227252,4.0,5.0,9.0,1.062,8.0,2.5
178,172113849,11260655,11230379,5.0,0.0,5.0,1.166,4.5,2.5
179,172114461,11228253,11231823,2.0,1.0,3.0,1.25,3.75,2.5
180,172114466,11231554,11224961,3.0,5.0,8.0,1.025,10.5,2.5
181,172113852,11230379,11225770,2.0,4.0,6.0,1.083,7.0,2.5
182,172113854,11227252,11259204,6.0,2.0,8.0,1.062,8.0,2.5
183,172114468,11224961,11228253,3.0,2.0,5.0,1.025,10.5,2.5
184,172114470,11231823,11225289,3.0,2.0,5.0,1.222,4.0,2.5
185,172113857,11230379,11259204,2.0,1.0,3.0,1.05,8.5,2.5
186,172113865,11260655,11225770,0.0,4.0,4.0,1.142,5.0,2.5
187,172114474,11224961,11225289,3.0,5.0,8.0,1.01,15.0,2.5
188,172114481,11231554,11228253,4.0,5.0,9.0,1.05,8.5,2.5
189,172113873,11259204,11260655,3.0,0.0,3.0,1.125,5.5,2.5
190,172113877,11227252,11230379,1.0,2.0,3.0,1.071,7.5,2.5
191,172114487,11225289,11231554,2.0,2.0,4.0,1.025,10.5,2.5
192,172114490,11231823,11224961,1.0,3.0,4.0,1.083,7.0,2.5
193,172113883,11260655,11227252,3.0,2.0,5.0,1.142,5.0,2.5
194,172113888,11225770,11259204,7.0,3.0,10.0,1.1,6.5,2.5
195,172114492,11231554,11231823,2.0,1.0,3.0,1.111,6.0,2.5
196,172114494,11228253,11225289,6.0,1.0,7.0,1.04,9.0,2.5
197,172114496,11231823,11228253,0.0,1.0,1.0,1.2,4.333,2.5
198,172114504,11224961,11231554,4.0,4.0,8.0,1.02,11.0,2.5
199,172113904,11225770,11230379,2.0,3.0,5.0,1.111,6.0,2.5
200,172113906,11259204,11227252,2.0,4.0,6.0,1.05,8.5,2.5
201,172114506,11228253,11224961,4.0,2.0,6.0,1.02,11.0,2.5
202,172114508,11225289,11231823,2.0,1.0,3.0,1.2,4.333,2.5
203,172133565,11223859,11223856,2.0,3.0,5.0,1.062,8.0,2.5
204,172133568,11223860,11223858,4.0,4.0,8.0,1.05,8.5,2.5
205,172133571,11223858,11223859,2.0,3.0,5.0,1.05,8.5,2.5
206,172133574,11223856,11238302,1.0,3.0,4.0,1.071,7.5,2.5
207,172133577,11238302,11223858,1.0,1.0,2.0,1.1,6.5,2.5
208,172133580,11223859,11223860,2.0,5.0,7.0,1.062,8.0,2.5
209,172133583,11223860,11238302,0.0,1.0,1.0,1.083,7.0,2.5
210,172133588,11223858,11223856,0.0,3.0,3.0,1.1,6.5,2.5
211,172133600,11223856,11223860,4.0,1.0,5.0,1.05,8.5,2.5
212,172133605,11238302,11223859,6.0,3.0,9.0,1.071,7.5,2.5
213,172133608,11223856,11223859,0.0,2.0,2.0,1.05,8.5,2.5
214,172133613,11223858,11223860,0.0,4.0,4.0,1.05,8.5,2.5
215,172133623,11223859,11223858,2.0,3.0,5.0,1.05,8.5,2.5
216,172133635,11238302,11223856,4.0,3.0,7.0,1.1,6.5,2.5
217,172133639,11223858,11238302,1.0,1.0,2.0,1.1,6.5,2.5
218,172133644,11223860,11223859,4.0,1.0,5.0,1.1,6.5,2.5
219,172133648,11238302,11223860,4.0,1.0,5.0,1.1,6.5,2.5
220,172133650,11223856,11223858,4.0,2.0,6.0,1.1,6.5,2.5
221,172133653,11223860,11223856,0.0,3.0,3.0,1.04,9.0,2.5
222,172133655,11223859,11238302,3.0,3.0,6.0,1.05,8.5,2.5
223,172133657,11223899,11223900,2.0,2.0,4.0,1.05,8.5,2.5
224,172133668,11223902,11223898,6.0,1.0,7.0,1.04,9.0,2.5
225,172133673,11223898,11223899,3.0,3.0,6.0,1.05,8.5,2.5
226,172133676,11223900,11226934,2.0,0.0,2.0,1.083,7.0,2.5
227,172133679,11226934,11223898,4.0,3.0,7.0,1.1,6.5,2.5
228,172133685,11223899,11223902,3.0,3.0,6.0,1.083,7.0,2.5
229,172133700,11223898,11223900,3.0,2.0,5.0,1.1,6.5,2.5
230,172133693,11223902,11226934,3.0,3.0,6.0,1.1,6.5,2.5
231,172133702,11223900,11223902,1.0,4.0,5.0,1.05,8.5,2.5
232,172133704,11226934,11223899,1.0,4.0,5.0,1.062,8.0,2.5
233,172133706,11223900,11223899,5.0,3.0,8.0,1.062,8.0,2.5
234,172133709,11223898,11223902,3.0,3.0,6.0,1.05,8.5,2.5
235,172133711,11223899,11223898,2.0,2.0,4.0,1.04,9.0,2.5
236,172133713,11226934,11223900,2.0,3.0,5.0,1.083,7.0,2.5
237,172133718,11223898,11226934,5.0,2.0,7.0,1.071,7.5,2.5
238,172133725,11223902,11223899,1.0,4.0,5.0,1.062,8.0,2.5
239,172133727,11226934,11223902,0.0,3.0,3.0,1.083,7.0,2.5
240,172133729,11223900,11223898,4.0,3.0,7.0,1.1,6.5,2.5
241,172133731,11223902,11223900,4.0,2.0,6.0,1.05,8.5,2.5
242,172133739,11223899,11226934,2.0,5.0,7.0,1.062,8.0,2.5
243,172133744,11223929,11223930,5.0,3.0,8.0,1.062,8.0,2.5
244,172133758,11223937,11223928,5.0,9.0,14.0,1.05,8.5,2.5
245,172133781,11223928,11223929,5.0,4.0,9.0,1.062,8.0,2.5
246,172133783,11223930,11238353,3.0,3.0,6.0,1.071,7.5,2.5
247,172133786,11238353,11223928,3.0,2.0,5.0,1.111,6.0,2.5
248,172133788,11223929,11223937,3.0,2.0,5.0,1.071,7.5,2.5
249,172133790,11223937,11238353,3.0,5.0,8.0,1.083,7.0,2.5
250,172133793,11223928,11223930,3.0,3.0,6.0,1.083,7.0,2.5
251,172133804,11223930,11223937,5.0,2.0,7.0,1.062,8.0,2.5
252,172133810,11238353,11223929,6.0,4.0,10.0,1.071,7.5,2.5
253,172133824,11223929,11223928,3.0,3.0,6.0,1.03,10.0,2.5
254,172133832,11238353,11223930,2.0,1.0,3.0,1.071,7.5,2.5
255,172133844,11223928,11238353,5.0,2.0,7.0,1.111,6.0,2.5
256,172133849,11223937,11223929,1.0,4.0,5.0,1.071,7.5,2.5
257,172133854,11238353,11223937,0.0,0.0,0.0,1.1,6.5,2.5
258,172133857,11223930,11223928,3.0,0.0,3.0,1.062,8.0,2.5
259,172133860,11223937,11223930,2.0,2.0,4.0,1.062,8.0,2.5
260,172133862,11223929,11238353,1.0,2.0,3.0,1.05,8.5,2.5
261,172133868,11224045,11224041,4.0,5.0,9.0,1.05,8.5,2.5
262,172133864,11224042,11224043,4.0,3.0,7.0,1.05,8.5,2.5
263,172133879,11224041,11224042,2.0,0.0,2.0,1.03,10.0,2.5
264,172133883,11224043,11238388,0.0,2.0,2.0,1.071,7.5,2.5
265,172133889,11238388,11224041,2.0,5.0,7.0,1.111,6.0,2.5
266,172133892,11224042,11224045,3.0,3.0,6.0,1.071,7.5,2.5
267,172133906,11224041,11224043,1.0,5.0,6.0,1.071,7.5,2.5
268,172133897,11224045,11238388,1.0,0.0,1.0,1.083,7.0,2.5
269,172133908,11224043,11224045,4.0,1.0,5.0,1.062,8.0,2.5
270,172133911,11238388,11224042,0.0,1.0,1.0,1.062,8.0,2.5
271,172133914,11224043,11224042,0.0,1.0,1.0,1.05,8.5,2.5
272,172133916,11224041,11224045,1.0,3.0,4.0,1.04,9.0,2.5
273,172133919,11224042,11224041,3.0,3.0,6.0,1.04,9.0,2.5
274,172133926,11238388,11224043,4.0,5.0,9.0,1.1,6.5,2.5
275,172133928,11224041,11238388,3.0,3.0,6.0,1.111,6.0,2.5
276,172133934,11224045,11224042,1.0,3.0,4.0,1.071,7.5,2.5
277,172133948,11238388,11224045,1.0,5.0,6.0,1.071,7.5,2.5
278,172133951,11224043,11224041,0.0,2.0,2.0,1.071,7.5,2.5
279,172133953,11224045,11224043,2.0,2.0,4.0,1.05,8.5,2.5
280,172133958,11224042,11238388,1.0,1.0,2.0,1.062,8.0,2.5
281,172167094,11243497,11248609,2.0,2.0,4.0,1.05,8.5,2.5
282,172167098,11240764,11246021,3.0,0.0,3.0,1.222,4.0,2.5
283,172167101,11246021,11243497,2.0,2.0,4.0,1.111,6.0,2.5
284,172167104,11248609,11240769,2.0,4.0,6.0,1.03,10.0,2.5
285,172167110,11240769,11246021,3.0,1.0,4.0,1.071,7.5,2.5
286,172167115,11243497,11240764,0.0,1.0,1.0,1.1,6.5,2.5
287,172167117,11240764,11240769,2.0,2.0,4.0,1.1,6.5,2.5
288,172167120,11246021,11248609,4.0,2.0,6.0,1.05,8.5,2.5
289,172167122,11240764,11248609,0.0,5.0,5.0,1.1,6.5,2.5
290,172167124,11243497,11240769,1.0,2.0,3.0,1.071,7.5,2.5
291,172167126,11248609,11243497,1.0,2.0,3.0,1.04,9.0,2.5
292,172167128,11246021,11240764,2.0,2.0,4.0,1.2,4.333,2.5
293,172167131,11243497,11246021,2.0,0.0,2.0,1.111,6.0,2.5
294,172167139,11240769,11248609,2.0,0.0,2.0,1.03,10.0,2.5
295,172167141,11246021,11240769,0.0,1.0,1.0,1.083,7.0,2.5
296,172167143,11240764,11243497,3.0,0.0,3.0,1.1,6.5,2.5
297,172167146,11240769,11240764,2.0,4.0,6.0,1.1,6.5,2.5
298,172167152,11248609,11246021,5.0,3.0,8.0,1.05,8.5,2.5
299,172167158,11248666,11240863,3.0,1.0,4.0,1.1,6.5,2.5
300,172167161,11240864,11243672,1.0,2.0,3.0,1.1,6.5,2.5
301,172167163,11243672,11248666,0.0,0.0,0.0,1.04,9.0,2.5
302,172167165,11240863,11223698,1.0,0.0,1.0,1.222,4.0,2.5
303,172167167,11223698,11243672,1.0,2.0,3.0,1.111,6.0,2.5
304,172167169,11248666,11240864,3.0,2.0,5.0,1.04,9.0,2.5
305,172167171,11240864,11223698,3.0,1.0,4.0,1.083,7.0,2.5
306,172167173,11243672,11240863,0.0,2.0,2.0,1.111,6.0,2.5
307,172167183,11240863,11240864,3.0,3.0,6.0,1.1,6.5,2.5
308,172167187,11223698,11248666,1.0,3.0,4.0,1.04,9.0,2.5
309,172167191,11240863,11248666,4.0,2.0,6.0,1.1,6.5,2.5
310,172167198,11248666,11243672,0.0,1.0,1.0,1.062,8.0,2.5
311,172167207,11223698,11240863,0.0,1.0,1.0,1.25,3.75,2.5
312,172167214,11243672,11223698,0.0,0.0,0.0,1.142,5.0,2.5
313,172167219,11240864,11248666,0.0,0.0,0.0,1.05,8.5,2.5
314,172167223,11223698,11240864,1.0,3.0,4.0,1.083,7.0,2.5
315,172167225,11240863,11243672,5.0,2.0,7.0,1.1,6.5,2.5
316,172167227,11240864,11240863,2.0,4.0,6.0,1.1,6.5,2.5
317,172167229,11248666,11223698,1.0,2.0,3.0,1.05,8.5,2.5
318,172167231,11248174,11240891,0.0,3.0,3.0,1.083,7.0,2.5
319,172167239,11240894,11244571,2.0,2.0,4.0,1.083,7.0,2.5
320,172167246,11244571,11248174,0.0,2.0,2.0,1.05,8.5,2.5
321,172167250,11240891,11247530,1.0,2.0,3.0,1.25,3.75,2.5
322,172167258,11248174,11240894,2.0,1.0,3.0,1.04,9.0,2.5
323,172167253,11247530,11244571,0.0,4.0,4.0,1.142,5.0,2.5
324,172167263,11240894,11247530,2.0,0.0,2.0,1.083,7.0,2.5
325,172167270,11244571,11240891,2.0,0.0,2.0,1.111,6.0,2.5
326,172167272,11240891,11240894,2.0,3.0,5.0,1.125,5.5,2.5
327,172167274,11247530,11248174,0.0,2.0,2.0,1.062,8.0,2.5
328,172167276,11240891,11248174,3.0,3.0,6.0,1.125,5.5,2.5
329,172167278,11244571,11240894,0.0,3.0,3.0,1.1,6.5,2.5
330,172167280,11248174,11244571,3.0,1.0,4.0,1.062,8.0,2.5
331,172167282,11247530,11240891,2.0,1.0,3.0,1.222,4.0,2.5
332,172167287,11244571,11247530,4.0,2.0,6.0,1.142,5.0,2.5
333,172167294,11240894,11248174,2.0,2.0,4.0,1.04,9.0,2.5
334,172167296,11247530,11240894,1.0,3.0,4.0,1.083,7.0,2.5
335,172167298,11240891,11244571,2.0,5.0,7.0,1.1,6.5,2.5
336,172167300,11240894,11240891,3.0,2.0,5.0,1.071,7.5,2.5
337,172167308,11248174,11247530,2.0,3.0,5.0,1.071,7.5,2.5
338,172168085,11230905,11227749,0.0,0.0,0.0,1.166,4.5,2.5
339,172191048,11224355,11225675,2.0,2.0,4.0,1.05,8.5,2.5
340,172191167,11225675,11230905,3.0,4.0,7.0,1.142,5.0,2.5
341,172168099,11227749,11235266,1.0,2.0,3.0,1.25,3.75,2.5
342,172191037,11235266,11225675,1.0,0.0,1.0,1.111,6.0,2.5
343,172191062,11230905,11224355,2.0,3.0,5.0,1.111,6.0,2.5
344,172191040,11224355,11235266,2.0,1.0,3.0,1.1,6.5,2.5
345,172191153,11225675,11227749,3.0,2.0,5.0,1.125,5.5,2.5
346,172168114,11235266,11230905,1.0,2.0,3.0,1.222,4.0,2.5
347,172190954,11227749,11224355,3.0,0.0,3.0,1.083,7.0,2.5
348,172168118,11227749,11230905,0.0,2.0,2.0,1.166,4.5,2.5
349,172191165,11225675,11224355,1.0,3.0,4.0,1.062,8.0,2.5
350,172168145,11235266,11227749,1.0,3.0,4.0,1.222,4.0,2.5
351,172191051,11230905,11225675,2.0,1.0,3.0,1.142,5.0,2.5
352,172191042,11224355,11230905,2.0,3.0,5.0,1.111,6.0,2.5
353,172191161,11225675,11235266,4.0,5.0,9.0,1.111,6.0,2.5
354,172190947,11227749,11225675,2.0,2.0,4.0,1.125,5.5,2.5
355,172191035,11235266,11224355,1.0,5.0,6.0,1.125,5.5,2.5
356,172168184,11230905,11235266,1.0,6.0,7.0,1.25,3.75,2.5
357,172191046,11224355,11227749,2.0,1.0,3.0,1.142,5.0,2.5
358,172168187,11230918,11227254,1.0,5.0,6.0,1.2,4.333,2.5
359,172190962,11224382,11225716,5.0,3.0,8.0,1.062,8.0,2.5
360,172191107,11225716,11230918,3.0,3.0,6.0,1.166,4.5,2.5
361,172168193,11227254,11235358,1.0,3.0,4.0,1.222,4.0,2.5
362,172191014,11235358,11225716,4.0,3.0,7.0,1.083,7.0,2.5
363,172191072,11230918,11224382,2.0,1.0,3.0,1.111,6.0,2.5
364,172055337,11265335,11239770,1.0,1.0,2.0,1.142,5.0,2.5
365,172055348,11240527,11265336,2.0,1.0,3.0,1.222,4.0,2.5
366,172055354,11265335,11259408,0.0,2.0,2.0,1.125,5.5,2.5
