id,event_day,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2
173587572,20250425,11254826,11274994,2.0,4.0,6.0,2.5,1.050,8.500,"+0.5, +1.0",1,1.900,"-0.5, -1.0",2,1.800,"5.5, 6.0",1.0,1.875,"5.5, 6.0",2.0,1.825,PSG (Mariner) or Draw,2.100,Draw or Arsenal (Sensei),1.285,PSG (Mariner) or Arsenal (Sensei),1.111,1,2.750,2,1.400
173587575,20250425,11254827,11274994,2.0,1.0,3.0,2.5,1.062,8.000,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,5.5,1.0,1.800,5.5,2.0,1.900,Bayern (Razvan) or Draw,1.615,Draw or Arsenal (Sensei),1.444,Bayern (Razvan) or Arsenal (Sensei),1.125,1,2.000,2,1.727
173587585,20250425,11254826,11274995,1.0,5.0,6.0,2.5,1.083,7.000,+1.0,1,1.875,-1.0,2,1.825,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,PSG (Mariner) or Draw,2.200,Draw or Inter (Giant),1.200,PSG (Mariner) or Inter (Giant),1.111,1,3.400,2,1.300
173587590,20250425,11274995,11274994,2.0,2.0,4.0,2.5,1.050,8.500,"0.0, -0.5",1,1.825,"0.0, +0.5",2,1.875,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Inter (Giant) or Draw,1.444,Draw or Arsenal (Sensei),1.700,Inter (Giant) or Arsenal (Sensei),1.125,1,1.666,2,2.100
173587592,20250425,11254826,11254825,1.0,2.0,3.0,2.5,1.071,7.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,PSG (Mariner) or Draw,1.666,Draw or Real Madrid (Jetli),1.444,PSG (Mariner) or Real Madrid (Jetli),1.125,1,2.100,2,1.666
173587596,20250425,11274995,11254827,,,,2.5,1.071,7.500,"0.0, -0.5",1,1.850,"0.0, +0.5",2,1.850,"5.0, 5.5",1.0,1.800,"5.0, 5.5",2.0,1.900,Inter (Giant) or Draw,1.444,Draw or Bayern (Razvan),1.666,Inter (Giant) or Bayern (Razvan),1.125,1,1.666,2,2.100
173587598,20250425,11254825,11274994,,,,2.5,1.050,8.500,+0.5,1,1.850,-0.5,2,1.850,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Real Madrid (Jetli) or Draw,1.800,Draw or Arsenal (Sensei),1.333,Real Madrid (Jetli) or Arsenal (Sensei),1.125,1,2.375,2,1.533
173587601,20250425,11254826,11254827,,,,2.5,1.030,10.000,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"6.0, 6.5",1.0,1.850,"6.0, 6.5",2.0,1.850,PSG (Mariner) or Draw,1.615,Draw or Bayern (Razvan),1.444,PSG (Mariner) or Bayern (Razvan),1.125,1,2.000,2,1.727
173587603,20250425,11254825,11274995,,,,2.5,1.071,7.500,"+0.5, +1.0",1,1.875,"-0.5, -1.0",2,1.825,5.5,1.0,1.875,5.5,2.0,1.825,Real Madrid (Jetli) or Draw,2.000,Draw or Inter (Giant),1.250,Real Madrid (Jetli) or Inter (Giant),1.125,1,2.750,2,1.400
173578778,20250425,11223212,11232154,2.0,1.0,3.0,2.5,1.250,3.750,,,,,,,,,,,,,Ghana (Boulevard) or Draw,1.250,Draw or Ukraine (hotShot),1.666,Ghana (Boulevard) or Ukraine (hotShot),1.285,1,1.500,2,2.500
173578783,20250425,11225720,11246692,4.0,2.0,6.0,2.5,1.250,3.750,,,,,,,,,,,,,USA (Inquisitor) or Draw,1.400,Draw or Czechia (Kodak),1.500,USA (Inquisitor) or Czechia (Kodak),1.250,1,1.727,2,2.000
173577840,20250425,11274988,11274987,2.0,2.0,4.0,2.5,1.100,6.500,-1.0,1,1.900,+1.0,2,1.800,5.0,1.0,1.900,5.0,2.0,1.800,Napoli (goldfer) or Draw,1.222,Draw or Juventus (tohi4),2.150,Napoli (goldfer) or Juventus (tohi4),1.125,1,1.333,2,3.250
173577842,20250425,11274989,11274986,3.0,2.0,5.0,2.5,1.125,5.500,,,,,,,,,,,,,Bologna (Samurai) or Draw,1.125,Draw or Fiorentina (maksdh),2.100,Bologna (Samurai) or Fiorentina (maksdh),1.222,1,1.285,2,3.500
173578787,20250425,11232154,11225720,3.0,1.0,4.0,2.5,1.363,3.000,0.0,1,1.850,0.0,2,1.850,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Ukraine (hotShot) or Draw,1.363,Draw or USA (Inquisitor),1.363,Ukraine (hotShot) or USA (Inquisitor),1.363,1,1.833,2,1.833
173578790,20250425,11226208,11223212,2.0,3.0,5.0,2.5,1.200,4.333,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,Denmark (LaikingDast) or Draw,1.600,Draw or Ghana (Boulevard),1.400,Denmark (LaikingDast) or Ghana (Boulevard),1.181,1,2.100,2,1.666
173577847,20250425,11274986,11274988,1.0,7.0,8.0,2.5,1.200,4.333,"+1.0, +1.5",1,1.800,"-1.0, -1.5",2,1.900,4.0,1.0,1.800,4.0,2.0,1.900,Fiorentina (maksdh) or Draw,2.400,Draw or Napoli (goldfer),1.125,Fiorentina (maksdh) or Napoli (goldfer),1.125,1,4.000,2,1.222
173578800,20250425,11225720,11226208,2.0,2.0,4.0,2.5,1.200,4.333,0.0,1,1.850,0.0,2,1.850,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,USA (Inquisitor) or Draw,1.363,Draw or Denmark (LaikingDast),1.363,USA (Inquisitor) or Denmark (LaikingDast),1.363,1,1.833,2,1.833
173578814,20250425,11246692,11232154,4.0,4.0,8.0,2.5,1.200,4.333,"0.0, -0.5",1,1.775,"0.0, +0.5",2,1.925,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Czechia (Kodak) or Draw,1.285,Draw or Ukraine (hotShot),1.666,Czechia (Kodak) or Ukraine (hotShot),1.250,1,1.500,2,2.500
173577851,20250425,11274990,11274991,0.0,3.0,3.0,2.5,1.062,8.000,0.0,1,1.900,0.0,2,1.800,5.5,1.0,1.850,5.5,2.0,1.850,Penarol (maksdh) or Draw,1.571,Draw or Nacional (tohi4),1.500,Penarol (maksdh) or Nacional (tohi4),1.125,1,1.909,2,1.800
173577856,20250425,11274992,11274993,1.0,0.0,1.0,2.5,1.200,4.333,0.0,1,1.750,0.0,2,1.950,4.0,1.0,1.850,4.0,2.0,1.850,Colo Colo (goldfer) or Draw,1.444,Draw or River Plate (Samurai),1.550,Colo Colo (goldfer) or River Plate (Samurai),1.200,1,1.727,2,2.000
173578824,20250425,11222749,11226253,3.0,2.0,5.0,2.5,1.166,4.500,0.0,1,1.800,0.0,2,1.900,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Bayern (Kodak) or Draw,1.444,Draw or Liverpool (LaikingDast),1.444,Bayern (Kodak) or Liverpool (LaikingDast),1.250,1,1.800,2,1.909
173578829,20250425,11225754,11223256,0.0,4.0,4.0,2.5,1.300,3.400,0.0,1,1.950,0.0,2,1.750,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Real Madrid (Inquisitor) or Draw,1.500,Draw or PSG (Boulevard),1.363,Real Madrid (Inquisitor) or PSG (Boulevard),1.285,1,2.000,2,1.727
173577865,20250425,11274993,11274991,3.0,2.0,5.0,2.5,1.166,4.500,"-0.5, -1.0",1,1.800,"+0.5, +1.0",2,1.900,4.5,1.0,1.900,4.5,2.0,1.800,River Plate (Samurai) or Draw,1.222,Draw or Nacional (tohi4),2.100,River Plate (Samurai) or Nacional (tohi4),1.125,1,1.363,2,3.000
173578834,20250425,11223256,11222749,2.0,0.0,2.0,2.5,1.200,4.333,"0.0, -0.5",1,1.925,"0.0, +0.5",2,1.775,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,PSG (Boulevard) or Draw,1.400,Draw or Bayern (Kodak),1.571,PSG (Boulevard) or Bayern (Kodak),1.222,1,1.727,2,2.000
173578837,20250425,11226253,11257853,3.0,3.0,6.0,2.5,1.300,3.400,-0.5,1,1.925,+0.5,2,1.775,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Liverpool (LaikingDast) or Draw,1.300,Draw or Barcelona (hotShot),1.700,Liverpool (LaikingDast) or Barcelona (hotShot),1.200,1,1.533,2,2.375
173577878,20250425,11274990,11274993,1.0,3.0,4.0,2.5,1.142,5.000,+1.0,1,1.775,-1.0,2,1.925,4.5,1.0,1.800,4.5,2.0,1.900,Penarol (maksdh) or Draw,2.100,Draw or River Plate (Samurai),1.166,Penarol (maksdh) or River Plate (Samurai),1.181,1,3.500,2,1.285
173577887,20250425,11274991,11274992,0.0,3.0,3.0,2.5,1.100,6.500,+1.0,1,1.800,-1.0,2,1.900,5.0,1.0,1.900,5.0,2.0,1.800,Nacional (tohi4) or Draw,2.150,Draw or Colo Colo (goldfer),1.222,Nacional (tohi4) or Colo Colo (goldfer),1.125,1,3.250,2,1.333
173578839,20250425,11257853,11223256,0.0,3.0,3.0,2.5,1.250,3.750,"0.0, +0.5",1,1.925,"0.0, -0.5",2,1.775,4.0,1.0,1.900,4.0,2.0,1.800,Barcelona (hotShot) or Draw,1.666,Draw or PSG (Boulevard),1.250,Barcelona (hotShot) or PSG (Boulevard),1.285,1,2.500,2,1.500
173578843,20250425,11222749,11225754,2.0,1.0,3.0,2.5,1.250,3.750,0.0,1,1.950,0.0,2,1.750,4.0,1.0,1.900,4.0,2.0,1.800,Bayern (Kodak) or Draw,1.500,Draw or Real Madrid (Inquisitor),1.400,Bayern (Kodak) or Real Madrid (Inquisitor),1.250,1,2.000,2,1.727
173577892,20250425,11274992,11274990,3.0,0.0,3.0,2.5,1.166,4.500,"-1.0, -1.5",1,1.900,"+1.0, +1.5",2,1.800,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Colo Colo (goldfer) or Draw,1.125,Draw or Penarol (maksdh),2.400,Colo Colo (goldfer) or Penarol (maksdh),1.125,1,1.222,2,4.000
173578847,20250425,11223256,11226253,2.0,2.0,4.0,2.5,1.200,4.333,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"4.0, 4.5",1.0,1.900,"4.0, 4.5",2.0,1.800,PSG (Boulevard) or Draw,1.400,Draw or Liverpool (LaikingDast),1.600,PSG (Boulevard) or Liverpool (LaikingDast),1.166,1,1.666,2,2.100
173578845,20250425,11225754,11257853,0.0,1.0,1.0,2.5,1.363,3.000,0.0,1,1.850,0.0,2,1.850,"3.5, 4.0",1.0,1.900,"3.5, 4.0",2.0,1.800,Real Madrid (Inquisitor) or Draw,1.363,Draw or Barcelona (hotShot),1.363,Real Madrid (Inquisitor) or Barcelona (hotShot),1.363,1,1.833,2,1.833
173577897,20250425,11274991,11274990,0.0,2.0,2.0,2.5,1.083,7.000,0.0,1,1.800,0.0,2,1.900,"5.0, 5.5",1.0,1.875,"5.0, 5.5",2.0,1.825,Nacional (tohi4) or Draw,1.500,Draw or Penarol (maksdh),1.550,Nacional (tohi4) or Penarol (maksdh),1.142,1,1.800,2,1.909
173578853,20250425,11257853,11222749,1.0,4.0,5.0,2.5,1.222,4.000,,,,,,,,,,,,,Barcelona (hotShot) or Draw,1.666,Draw or Bayern (Kodak),1.250,Barcelona (hotShot) or Bayern (Kodak),1.250,1,2.500,2,1.500
173578849,20250425,11226253,11225754,2.0,2.0,4.0,2.5,1.200,4.333,,,,,,,,,,,,,Liverpool (LaikingDast) or Draw,1.363,Draw or Real Madrid (Inquisitor),1.363,Liverpool (LaikingDast) or Real Madrid (Inquisitor),1.363,1,1.833,2,1.833
173577900,20250425,11274993,11274992,5.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
