,home,away,home_goals,away_goals,media_goals_home,media_goals_away,media_victories_home,media_victories_away,home_h2h_mean,away_h2h_mean,odds,indefinido,perde,ganha,reembolso,draw_no_bet_team_1.0,draw_no_bet_team_2.0
249,11226311,11257889,0.0,4.0,1.4,3.6,0.0,0.8,2.3333333333333335,3.3333333333333335,1.666,False,True,False,False,True,False
250,11225775,11232214,2.0,3.0,3.0,1.6,0.6,0.4,,,2.375,False,True,False,False,True,False
251,11227265,11222748,4.0,3.0,2.2,1.6,0.4,0.4,1.0,2.0,,True,False,False,False,False,False
252,11257889,11226736,2.0,3.0,2.4,3.2,0.4,0.8,2.5,3.5,,True,False,False,False,False,False
253,11226306,11226311,2.0,2.0,1.6,2.6,0.0,0.2,3.0,3.0,3.0,False,False,False,True,True,False
254,11222748,11225775,2.0,0.0,1.8,1.6,0.2,0.6,4.0,1.0,1.833,False,False,True,False,True,False
255,11232214,11226253,3.0,1.0,2.8,2.4,0.4,0.4,3.0,3.0,1.727,False,False,True,False,True,False
256,11226253,11222748,0.0,2.0,2.6,1.6,0.4,0.4,1.0,2.0,1.8,False,True,False,False,True,False
257,11225775,11227265,4.0,2.0,3.0,2.8,0.6,0.2,,,1.909,False,False,True,False,True,False
258,11226253,11227265,4.0,0.0,2.6,2.8,0.4,0.2,3.0,3.0,1.666,False,False,True,False,True,False
259,11232214,11222748,2.0,1.0,2.8,1.6,0.4,0.4,1.5,1.5,1.571,False,False,True,False,True,False
260,11226736,11226306,2.0,2.0,3.0,1.4,0.4,0.2,5.0,2.0,1.444,False,False,False,True,True,False
261,11226311,11257889,1.0,4.0,1.4,3.6,0.0,0.8,3.0,3.0,1.8,False,True,False,False,True,False
262,11227265,11232214,1.0,1.0,2.2,1.6,0.4,0.4,2.0,2.0,2.1,False,False,False,True,True,False
263,11225775,11226253,5.0,2.0,3.0,2.4,0.6,0.4,,,2.0,False,False,True,False,True,False
264,11257889,11226736,1.0,6.0,2.4,3.2,0.4,0.8,4.0,1.0,1.909,False,True,False,False,True,False
265,11226306,11226311,3.0,3.0,1.6,2.6,0.0,0.2,,,3.4,False,False,False,True,True,False
266,11232214,11225775,1.0,2.0,2.8,1.6,0.4,0.6,,,1.533,False,True,False,False,True,False
267,11222748,11227265,3.0,3.0,1.8,2.8,0.2,0.2,3.0,6.0,1.909,False,False,False,True,True,False
268,11226306,11257889,1.0,3.0,1.6,3.6,0.0,0.8,,,3.0,False,True,False,False,True,False
269,11226311,11226736,0.0,2.0,1.4,3.2,0.0,0.8,3.0,1.0,1.8,False,True,False,False,True,False
270,11225775,11222748,3.0,0.0,3.0,1.6,0.6,0.4,0.0,2.0,1.833,False,False,True,False,True,False
271,11226253,11232214,3.0,1.0,2.6,1.6,0.4,0.4,2.6666666666666665,2.3333333333333335,2.0,False,False,True,False,True,False
272,11226736,11226306,5.0,2.0,3.0,1.4,0.4,0.2,,,1.444,False,False,True,False,True,False
273,11226311,11257889,3.0,3.0,1.4,3.6,0.0,0.8,3.0,3.0,1.8,False,False,False,True,True,False
274,11222748,11226253,2.0,5.0,1.8,2.4,0.2,0.4,1.5,3.0,1.909,False,True,False,False,True,False
275,11227265,11225775,3.0,2.0,2.2,1.6,0.4,0.6,,,1.8,False,False,True,False,True,False
276,11227322,11225320,0.0,2.0,1.4,3.8,0.6,0.8,3.0,4.0,2.5,False,True,False,False,True,False
277,11225321,11235373,1.0,4.0,2.2,1.8,0.2,0.2,1.0,2.3333333333333335,1.833,False,True,False,False,True,False
278,11235373,11227322,3.0,0.0,1.4,0.6,0.2,0.0,3.0,0.0,2.0,False,False,True,False,True,False
279,11225320,11225323,4.0,4.0,2.8,2.6,0.2,0.2,,,1.444,False,False,False,True,True,False
280,11225326,11232225,1.0,1.0,2.4,1.8,0.2,0.4,2.0,3.0,1.727,False,False,False,True,True,False
281,10878292,11226334,4.0,5.0,3.2,3.6,0.2,0.6,2.0,2.0,2.0,False,True,False,False,True,False
282,11225323,11235373,3.0,1.0,2.6,1.8,0.6,0.2,1.0,5.0,1.8,False,False,True,False,True,False
283,11227322,11225321,2.0,1.0,1.4,1.2,0.6,0.4,0.0,1.0,1.615,False,False,True,False,True,False
284,11226334,11225326,5.0,4.0,3.2,2.8,0.6,0.0,,,,True,False,False,False,False,False
285,11232225,11226331,5.0,1.0,2.2,2.0,0.2,0.25,,,,True,False,False,False,False,False
286,11225321,11225323,3.0,3.0,2.2,2.6,0.2,0.2,,,1.8,False,False,False,True,True,False
287,11235373,11225320,1.0,3.0,1.4,3.8,0.2,0.8,1.0,2.0,2.625,False,True,False,False,True,False
288,11226331,11226334,1.0,4.0,2.5,3.6,0.0,0.6,,,2.625,False,True,False,False,True,False
289,11225326,10878292,3.0,2.0,2.4,3.4,0.2,0.4,,,1.833,False,False,True,False,True,False
290,11225320,11225321,1.0,2.0,2.8,1.2,0.2,0.4,2.0,1.0,1.363,False,True,False,False,True,False
291,11225323,11227322,1.0,0.0,2.6,0.6,0.6,0.0,,,1.833,False,False,True,False,True,False
292,10878292,11226331,2.0,3.0,3.2,2.0,0.2,0.25,,,1.727,False,True,False,False,True,False
293,11226334,11232225,2.0,1.0,3.2,1.8,0.6,0.4,,,1.833,False,False,True,False,True,False
294,11225320,11227322,5.0,0.0,2.8,0.6,0.2,0.0,3.0,3.0,1.5,False,False,True,False,True,False
295,11235373,11225321,1.0,3.0,1.4,1.2,0.2,0.4,1.6666666666666667,2.0,1.833,False,True,False,False,True,False
296,11226331,11225326,3.0,3.0,2.5,2.8,0.0,0.0,,,2.625,False,False,False,True,True,False
297,11232225,10878292,1.0,5.0,2.2,3.4,0.2,0.4,1.0,3.0,2.0,False,True,False,False,True,False
298,11227322,11235373,1.0,0.0,1.4,1.8,0.6,0.2,3.0,2.0,1.727,False,False,True,False,True,False
299,11225323,11225320,3.0,3.0,2.6,3.8,0.6,0.8,,,2.625,False,False,False,True,True,False
300,11232225,11225326,3.0,3.0,2.2,2.8,0.2,0.0,1.0,2.0,2.0,False,False,False,True,True,False
301,11226334,10878292,3.0,3.0,3.2,3.4,0.6,0.4,2.0,2.0,1.727,False,False,False,True,True,False
302,11235373,11225323,2.0,3.0,1.4,2.6,0.2,0.2,4.0,2.0,,True,False,False,False,False,False
303,11225321,11227322,2.0,2.0,2.2,0.6,0.2,0.0,0.0,2.0,,True,False,False,False,False,False
304,11225326,11226334,2.0,2.0,2.4,3.6,0.2,0.6,,,,True,False,False,False,False,False
305,11226331,11232225,1.0,2.0,2.5,1.8,0.0,0.4,,,,True,False,False,False,False,False
306,11225323,11225321,3.0,0.0,2.6,1.2,0.6,0.4,,,1.833,False,False,True,False,True,False
307,11225320,11235373,2.0,2.0,2.8,1.8,0.2,0.2,3.0,2.0,,True,False,False,False,False,False
308,11226334,11226331,3.0,2.0,3.2,2.0,0.6,0.25,,,1.444,False,False,True,False,True,False
309,10878292,11225326,4.0,1.0,3.2,2.8,0.2,0.0,,,,True,False,False,False,False,False
310,11225321,11225320,3.0,9.0,2.2,3.8,0.2,0.8,0.0,1.0,2.625,False,True,False,False,True,False
311,11227322,11225323,4.0,2.0,1.4,2.6,0.6,0.2,,,1.833,False,False,True,False,True,False
312,11226331,10878292,5.0,7.0,2.5,3.4,0.0,0.4,,,2.0,False,True,False,False,True,False
313,11232225,11226334,1.0,5.0,2.2,3.6,0.2,0.6,,,1.833,False,True,False,False,True,False
314,10878292,11232225,2.0,4.0,3.2,1.8,0.2,0.4,2.0,3.0,1.666,False,True,False,False,True,False
315,11225326,11226331,2.0,2.0,2.4,2.0,0.2,0.25,,,1.444,False,False,False,True,True,False
316,11247333,11225388,3.0,6.0,1.8,4.8,0.2,1.0,1.0,2.0,,True,False,False,False,False,False
317,11225389,11235433,2.0,3.0,1.6,2.6,0.2,0.4,2.3333333333333335,1.0,,True,False,False,False,False,False
318,11225388,11222980,2.0,2.0,5.0,2.2,0.8,0.2,,,1.5,False,False,False,True,True,False
319,11235433,11247333,1.0,5.0,2.8,3.6,0.6,0.4,3.0,4.0,2.0,False,True,False,False,True,False
320,11225395,11232290,3.0,4.0,2.4,3.2,0.0,0.6,3.0,1.0,1.727,False,True,False,False,True,False
321,11225903,11226380,4.0,3.0,2.2,3.6,0.2,0.6,0.0,4.0,2.0,False,False,True,False,True,False
322,11222980,11235433,4.0,2.0,2.8,2.6,0.2,0.4,6.0,3.0,1.615,False,False,True,False,True,False
323,11247333,11225389,2.0,3.0,1.8,2.6,0.2,0.4,1.0,1.0,1.615,False,True,False,False,True,False
324,11226380,11225395,1.0,1.0,2.4,3.2,0.4,0.4,,,1.8,False,False,False,True,True,False
325,11232290,11226376,4.0,5.0,2.8,4.5,0.2,0.5,,,1.571,False,True,False,False,True,False
326,11225389,11222980,2.0,3.0,1.6,2.2,0.2,0.2,,,1.8,False,True,False,False,True,False
327,11235433,11225388,2.0,5.0,2.8,4.8,0.6,1.0,3.0,4.0,2.625,False,True,False,False,True,False
328,11226376,11226380,3.0,3.0,4.5,3.6,0.25,0.6,,,2.625,False,False,False,True,True,False
329,11225395,11225903,2.0,6.0,2.4,4.8,0.0,0.6,,,1.833,False,True,False,False,True,False
330,11225388,11225389,5.0,1.0,5.0,2.6,0.8,0.4,1.0,2.0,1.333,False,False,True,False,True,False
331,11222980,11247333,2.0,5.0,2.8,3.6,0.2,0.4,,,,True,False,False,False,False,False
332,11226380,11232290,4.0,2.0,2.4,3.2,0.4,0.6,,,1.833,False,False,True,False,True,False
333,11225903,11226376,3.0,3.0,2.2,4.5,0.2,0.5,,,1.727,False,False,False,True,True,False
334,11225388,11247333,7.0,2.0,5.0,3.6,0.8,0.4,1.0,1.0,1.4,False,False,True,False,True,False
335,11235433,11225389,4.0,3.0,2.8,2.6,0.6,0.4,1.3333333333333333,0.3333333333333333,1.833,False,False,True,False,True,False
336,11232290,11225903,1.0,6.0,2.8,4.8,0.2,0.6,4.0,3.0,,True,False,False,False,False,False
337,11226376,11225395,4.0,4.0,4.5,3.2,0.25,0.4,,,,True,False,False,False,False,False
338,11247333,11235433,0.0,4.0,1.8,2.6,0.2,0.4,3.0,1.0,1.444,False,True,False,False,True,False
339,11222980,11225388,3.0,4.0,2.8,4.8,0.2,1.0,,,,True,False,False,False,False,False
340,11232290,11225395,4.0,6.0,2.8,3.2,0.2,0.4,3.0,5.0,1.833,False,True,False,False,True,False
341,11226380,11225903,3.0,3.0,2.4,4.8,0.4,0.6,5.0,4.0,1.833,False,False,False,True,True,False
342,11235433,11222980,4.0,1.0,2.8,2.2,0.6,0.2,1.0,2.0,2.375,False,False,True,False,True,False
343,11225389,11247333,1.0,1.0,1.6,3.6,0.2,0.4,3.0,3.0,2.1,False,False,False,True,True,False
344,11225395,11226380,1.0,4.0,2.4,3.6,0.0,0.6,,,1.909,False,True,False,False,True,False
345,11226376,11232290,3.0,4.0,4.5,3.2,0.25,0.6,,,2.1,False,True,False,False,True,False
346,11222980,11225389,2.0,5.0,2.8,2.6,0.2,0.4,,,1.833,False,True,False,False,True,False
347,11225388,11235433,5.0,2.0,5.0,2.6,0.8,0.4,1.0,2.0,1.4,False,False,True,False,True,False
348,11226380,11226376,1.0,7.0,2.4,4.5,0.4,0.5,,,1.444,False,True,False,False,True,False
349,11225903,11225395,1.0,2.0,2.2,3.2,0.2,0.4,,,1.8,False,True,False,False,True,False
350,11225389,11225388,2.0,4.0,1.6,4.8,0.2,1.0,1.0,3.0,2.75,False,True,False,False,True,False
351,11247333,11222980,3.0,2.0,1.8,2.2,0.2,0.2,,,2.25,False,False,True,False,True,False
352,11226376,11225903,8.0,5.0,4.5,4.8,0.25,0.6,,,2.0,False,False,True,False,True,False
353,11232290,11226380,1.0,4.0,2.8,3.6,0.2,0.6,,,1.833,False,True,False,False,True,False
354,11225903,11232290,2.0,2.0,2.2,3.2,0.2,0.6,2.0,1.0,1.615,False,False,False,True,True,False
355,11225395,11226376,3.0,3.0,2.4,4.5,0.0,0.5,,,1.444,False,False,False,True,True,False
356,11247341,11225424,3.0,5.0,2.0,3.75,0.0,0.4,0.0,2.0,2.5,False,True,False,False,True,False
357,11225425,11235440,1.0,3.0,2.5,2.4,0.2,0.6,1.6666666666666667,1.3333333333333333,1.833,False,True,False,False,True,False
358,11235440,11247341,2.0,4.0,3.0,3.0,0.4,0.6,3.0,1.0,1.909,False,True,False,False,True,False
359,11225424,11225427,3.0,1.0,3.0,2.5,0.4,0.2,,,1.444,False,False,True,False,True,False
360,11224042,11232320,3.0,3.0,2.8,4.0,0.2,0.4,1.0,3.0,1.727,False,False,False,True,True,False
361,11225932,11226407,4.0,2.0,2.8,2.8,0.4,0.4,7.0,4.0,2.0,False,False,True,False,True,False
362,11225427,11235440,5.0,1.0,5.0,2.4,1.0,0.6,3.0,3.0,1.8,False,False,True,False,True,False
363,11247341,11225425,1.0,4.0,2.0,1.8,0.0,0.2,2.0,5.0,1.571,False,True,False,False,True,False
364,11226407,11224042,3.0,5.0,3.0,2.8,0.0,0.6,,,1.615,False,True,False,False,True,False
365,11232320,11226396,5.0,4.0,3.4,4.0,0.2,0.75,,,,True,False,False,False,False,False
366,11225425,11225427,3.0,5.0,2.5,2.5,0.2,0.2,,,1.833,False,True,False,False,True,False
367,11235440,11225424,3.0,3.0,3.0,3.75,0.4,0.4,3.0,3.0,2.625,False,False,False,True,True,False
368,11226396,11226407,1.0,3.0,2.0,2.8,0.0,0.4,,,2.625,False,True,False,False,True,False
369,11224042,11225932,3.0,3.0,2.8,4.2,0.2,0.6,,,1.833,False,False,False,True,True,False
370,11225424,11225425,3.0,3.0,3.0,1.8,0.4,0.2,1.0,4.0,1.333,False,False,False,True,True,False
371,11225427,11247341,3.0,1.0,5.0,3.0,1.0,0.6,,,1.833,False,False,True,False,True,False
372,11225932,11226396,2.0,3.0,2.8,4.0,0.4,0.75,,,1.727,False,True,False,False,True,False
373,11226407,11232320,2.0,4.0,3.0,4.0,0.0,0.4,,,1.615,False,True,False,False,True,False
374,11225424,11247341,2.0,4.0,3.0,3.0,0.4,0.6,1.0,3.0,1.4,False,True,False,False,True,False
375,11235440,11225425,1.0,1.0,3.0,1.8,0.4,0.2,0.6666666666666666,2.0,1.833,False,False,False,True,True,False
376,11232320,11225932,3.0,4.0,3.4,4.2,0.2,0.6,5.0,7.0,2.0,False,True,False,False,True,False
377,11226396,11224042,1.0,2.0,2.0,2.8,0.0,0.6,,,2.625,False,True,False,False,True,False
378,11232320,11224042,3.0,6.0,3.4,2.8,0.2,0.6,1.0,2.0,2.0,False,True,False,False,True,False
379,11226407,11225932,4.0,4.0,3.0,4.2,0.0,0.6,3.0,2.0,1.833,False,False,False,True,True,False
380,11224042,11226407,2.0,2.0,2.8,2.8,0.2,0.4,,,2.0,False,False,False,True,True,False
381,11226396,11232320,4.0,4.0,2.0,4.0,0.0,0.4,,,2.375,False,False,False,True,True,False
382,11247341,11235440,2.0,4.0,2.0,2.4,0.0,0.6,1.0,4.0,1.666,False,True,False,False,True,False
383,11225427,11225424,4.0,3.0,5.0,3.75,1.0,0.4,,,3.0,False,False,True,False,True,False
384,11225425,11247341,3.0,4.0,2.5,3.0,0.2,0.6,2.0,0.0,2.0,False,True,False,False,True,False
385,11226407,11226396,4.0,6.0,3.0,4.0,0.0,0.75,,,1.4,False,True,False,False,True,False
386,11225932,11224042,2.0,1.0,2.8,2.8,0.4,0.6,,,1.8,False,False,True,False,True,False
387,11235440,11225427,5.0,3.0,3.0,2.5,0.4,0.2,2.0,3.0,2.2,False,False,True,False,True,False
388,11225427,11225425,8.0,1.0,5.0,1.8,1.0,0.2,,,1.8,False,False,True,False,True,False
389,11225424,11235440,1.0,3.0,3.0,2.4,0.4,0.6,4.0,1.0,1.444,False,True,False,False,True,False
390,11226396,11225932,2.0,6.0,2.0,4.2,0.0,0.6,,,2.25,False,True,False,False,True,False
391,11232320,11226407,1.0,3.0,3.4,2.8,0.2,0.4,,,1.833,False,True,False,False,True,False
392,11225425,11225424,,,2.5,3.75,0.2,0.4,1.0,3.0,3.25,True,False,False,False,True,False
393,11247341,11225427,,,2.0,2.5,0.0,0.2,,,2.25,True,False,False,False,True,False
394,11225932,11232320,3.0,3.0,2.8,4.0,0.4,0.4,5.0,1.0,1.615,False,False,False,True,True,False
395,11224042,11226396,2.0,3.0,2.8,4.0,0.2,0.75,,,1.363,False,True,False,False,True,False
396,11244733,11225446,1.0,1.0,0.8,2.4,0.0,0.4,2.0,3.0,,True,False,False,False,False,False
397,11225448,11235483,2.0,0.0,2.2,2.8,0.4,0.4,1.3333333333333333,1.6666666666666667,,True,False,False,False,False,False
398,11235483,11244733,2.0,3.0,2.6,2.6,0.4,0.4,2.0,2.0,2.0,False,True,False,False,True,False
399,11225446,11225450,1.0,2.0,5.6,4.4,0.6,0.8,,,1.363,False,True,False,False,True,False
400,11225455,11232331,6.0,3.0,4.4,2.4,0.4,0.4,6.0,6.0,1.727,False,False,True,False,True,False
401,11222890,11226451,5.0,4.0,4.0,2.2,0.8,0.0,4.0,1.0,1.833,False,False,True,False,True,False
402,11225450,11235483,1.0,1.0,3.6,2.8,0.6,0.4,3.0,2.0,1.8,False,False,False,True,True,False
403,11244733,11225448,1.0,1.0,0.8,2.4,0.0,0.2,0.0,1.0,1.666,False,False,False,True,True,False
404,11226451,11225455,3.0,3.0,3.0,3.0,0.2,0.2,,,1.727,False,False,False,True,True,False
405,11232331,11267176,3.0,4.0,3.0,3.5,0.4,0.75,,,1.666,False,True,False,False,True,False
406,11225448,11225450,3.0,4.0,2.2,4.4,0.4,0.8,,,1.8,False,True,False,False,True,False
407,11235483,11225446,4.0,1.0,2.6,2.4,0.4,0.4,1.0,2.0,2.625,False,False,True,False,True,False
408,11267176,11226451,3.0,1.0,3.5,2.2,0.5,0.0,,,2.625,False,False,True,False,True,False
409,11225455,11222890,5.0,5.0,4.4,4.2,0.4,0.2,,,1.909,False,False,False,True,True,False
410,11225446,11225448,6.0,1.0,5.6,2.4,0.6,0.2,4.0,2.0,1.4,False,False,True,False,True,False
411,11225450,11244733,5.0,2.0,3.6,2.6,0.6,0.4,,,1.833,False,False,True,False,True,False
412,11222890,11267176,2.0,2.0,4.0,3.5,0.8,0.75,,,1.727,False,False,False,True,True,False
413,11226451,11232331,1.0,4.0,3.0,2.4,0.2,0.4,,,1.833,False,True,False,False,True,False
414,11225446,11244733,5.0,4.0,5.6,2.6,0.6,0.4,1.0,5.0,1.444,False,False,True,False,True,False
415,11235483,11225448,4.0,3.0,2.6,2.4,0.4,0.2,,,2.0,False,False,True,False,True,False
416,11232331,11222890,4.0,3.0,3.0,4.2,0.4,0.2,3.0,3.0,2.25,False,False,True,False,True,False
417,11267176,11225455,5.0,3.0,3.5,3.0,0.5,0.2,,,2.75,False,False,True,False,True,False
418,11244733,11235483,1.0,5.0,0.8,2.8,0.0,0.4,3.0,2.0,1.444,False,True,False,False,True,False
419,11225450,11225446,5.0,4.0,3.6,2.4,0.6,0.4,,,2.75,False,False,True,False,True,False
420,11232331,11225455,1.0,3.0,3.0,3.0,0.4,0.2,4.0,4.0,2.2,False,True,False,False,True,False
421,11226451,11222890,5.0,2.0,3.0,4.2,0.2,0.2,2.0,3.0,1.833,False,False,True,False,True,False
422,11235483,11225450,2.0,7.0,2.6,4.4,0.4,0.8,2.0,2.0,1.909,False,True,False,False,True,False
423,11225448,11244733,3.0,1.0,2.2,2.6,0.4,0.4,3.0,1.0,2.1,False,False,True,False,True,False
424,11225455,11226451,5.0,2.0,4.4,2.2,0.4,0.0,,,2.0,False,False,True,False,True,False
425,11267176,11232331,3.0,3.0,3.5,2.4,0.5,0.4,,,2.0,False,False,False,True,True,False
426,11225450,11225448,3.0,5.0,3.6,2.4,0.6,0.2,,,1.833,False,True,False,False,True,False
427,11225446,11235483,6.0,7.0,5.6,2.8,0.6,0.4,2.0,2.0,1.533,False,True,False,False,True,False
428,11226451,11267176,2.0,4.0,3.0,3.5,0.2,0.75,,,1.5,False,True,False,False,True,False
429,11222890,11225455,3.0,2.0,4.0,3.0,0.8,0.2,,,1.833,False,False,True,False,True,False
430,11225448,11225446,1.0,3.0,2.2,2.4,0.4,0.4,3.0,2.0,3.5,False,True,False,False,True,False
431,11244733,11225450,1.0,6.0,0.8,4.4,0.0,0.8,,,2.25,False,True,False,False,True,False
432,11267176,11222890,3.0,3.0,3.5,4.2,0.5,0.2,,,2.0,False,False,False,True,True,False
433,11232331,11226451,4.0,3.0,3.0,2.2,0.4,0.0,,,1.833,False,False,True,False,True,False
434,11252114,11240763,3.0,1.0,3.2,1.6,0.6,0.2,,,1.5,False,False,True,False,True,False
435,11222890,11232331,4.0,1.0,4.0,2.4,0.8,0.4,2.0,2.0,,True,False,False,False,False,False
436,11225455,11267176,3.0,4.0,4.4,3.5,0.4,0.75,,,,True,False,False,False,False,False
437,11240763,11241104,3.0,3.0,2.4,2.6,0.4,0.2,1.0,1.0,,True,False,False,False,False,False
438,11252114,11244495,2.0,2.0,3.2,1.4,0.6,0.2,1.5,2.5,1.615,False,False,False,True,True,False
439,11244495,11241104,0.0,2.0,1.0,2.6,0.2,0.2,,,2.75,False,True,False,False,True,False
440,11240763,11244495,4.0,1.0,2.4,1.4,0.4,0.2,4.0,1.0,1.727,False,False,True,False,True,False
441,11241104,11252114,0.0,3.0,1.6,2.4,0.4,0.8,,,2.2,False,True,False,False,True,False
442,11240763,11252114,0.0,2.0,2.4,2.4,0.4,0.8,,,2.625,False,True,False,False,True,False
443,11241104,11240763,1.0,2.0,1.6,1.6,0.4,0.2,5.0,6.0,1.727,False,True,False,False,True,False
444,11244495,11252114,1.0,3.0,1.0,2.4,0.2,0.8,1.0,1.5,2.2,False,True,False,False,True,False
445,11241104,11244495,3.0,1.0,1.6,1.4,0.4,0.2,,,1.3,False,False,True,False,True,False
446,11244495,11240763,2.0,2.0,1.0,1.6,0.2,0.2,1.0,5.0,2.625,False,False,False,True,True,False
447,11252114,11241104,6.0,4.0,3.2,2.6,0.6,0.2,,,,True,False,False,False,False,False
448,11252192,11240890,5.0,3.0,4.2,2.8,0.8,0.2,,,1.444,False,False,True,False,True,False
449,11240890,11222578,4.0,2.0,2.8,3.0,0.6,0.4,3.0,3.0,2.0,False,False,True,False,True,False
450,11252192,11244532,5.0,2.0,4.2,3.4,0.8,0.8,0.0,2.0,,True,False,False,False,False,False
451,11244532,11222578,1.0,4.0,1.6,3.0,0.2,0.4,,,3.0,False,True,False,False,True,False
452,11240890,11244532,1.0,3.0,2.8,3.4,0.6,0.8,1.0,1.0,1.5,False,True,False,False,True,False
453,11222578,11252192,1.0,1.0,1.4,2.8,0.0,0.4,,,2.2,False,False,False,True,True,False
454,11240890,11252192,2.0,3.0,2.8,2.8,0.6,0.4,,,,True,False,False,False,False,False
455,11222578,11240890,2.0,3.0,1.4,2.8,0.0,0.2,0.0,1.0,1.833,False,True,False,False,True,False
456,11244532,11252192,0.0,4.0,1.6,2.8,0.2,0.4,3.0,3.0,2.375,False,True,False,False,True,False
457,11222578,11244532,2.0,5.0,1.4,3.4,0.0,0.8,,,1.3,False,True,False,False,True,False
458,11244532,11240890,3.0,1.0,1.6,2.8,0.2,0.2,1.0,1.0,2.25,False,False,True,False,True,False
459,11252192,11222578,4.0,4.0,4.2,3.0,0.8,0.4,,,1.615,False,False,False,True,True,False
460,11252934,11244229,5.0,4.0,1.6,2.4,0.4,0.2,3.0,1.0,1.4,False,False,True,False,True,False
461,11244229,11241837,4.0,2.0,3.6,1.4,0.8,0.4,4.0,3.0,2.0,False,False,True,False,True,False
462,11252934,11244572,0.0,0.0,1.6,1.2,0.4,0.4,2.0,1.5,1.444,False,False,False,True,True,False
463,11244572,11241837,1.0,2.0,2.2,1.4,0.4,0.4,,,2.375,False,True,False,False,True,False
464,11244229,11244572,4.0,0.0,3.6,1.2,0.8,0.4,1.0,0.75,1.8,False,False,True,False,True,False
465,11241837,11252934,1.0,3.0,1.8,1.2,0.2,0.2,,,2.2,False,True,False,False,True,False
466,11244229,11252934,3.0,1.0,3.6,1.2,0.8,0.2,0.0,1.0,2.5,False,False,True,False,True,False
467,11241837,11244229,3.0,1.0,1.8,2.4,0.2,0.2,2.0,1.0,1.727,False,False,True,False,True,False
468,11244572,11252934,4.0,2.0,2.2,1.2,0.4,0.2,1.5,2.0,2.2,False,False,True,False,True,False
469,11241837,11244572,0.0,2.0,1.8,1.2,0.2,0.4,,,1.533,False,True,False,False,True,False
470,11244572,11244229,2.0,2.0,2.2,2.4,0.4,0.2,1.5,2.25,2.25,False,False,False,True,True,False
471,11252934,11241837,1.0,1.0,1.6,1.4,0.4,0.4,,,1.533,False,False,False,True,True,False
472,11227751,11227212,2.0,3.0,1.8,3.0,0.2,1.0,1.0,3.0,1.666,False,True,False,False,True,False
473,11230332,11229805,1.0,1.0,1.4,2.0,0.4,0.2,2.5,2.5,2.2,False,False,False,True,True,False
474,11222657,11232133,1.0,4.0,2.4,2.4,0.2,0.6,,,2.1,False,True,False,False,True,False
475,11223190,11226188,2.0,1.0,2.2,2.6,0.4,0.4,3.0,3.5,2.25,False,False,True,False,True,False
476,11229805,11227751,1.0,4.0,1.8,1.8,0.2,0.4,,,2.1,False,True,False,False,True,False
477,11227212,11222653,3.0,1.0,3.4,2.8,0.8,0.8,0.0,2.0,1.571,False,False,True,False,True,False
478,11226188,11222657,6.0,4.0,2.4,4.0,0.2,0.4,2.0,1.0,1.833,False,False,True,False,True,False
479,11232133,11222655,2.0,2.0,1.4,2.2,0.0,0.2,,,1.833,False,False,False,True,True,False
480,11222653,11229805,1.0,1.0,1.6,2.0,0.2,0.2,,,1.833,False,False,False,True,True,False
481,11227751,11230332,3.0,1.0,1.8,1.2,0.2,0.0,1.5,1.0,1.333,False,False,True,False,True,False
482,11222655,11226188,0.0,3.0,1.4,2.6,0.0,0.4,,,2.2,False,True,False,False,True,False
483,11222657,11223190,2.0,2.0,2.4,3.2,0.2,0.8,,,1.727,False,False,False,True,True,False
484,11230332,11222653,1.0,5.0,1.4,2.8,0.4,0.8,,,2.25,False,True,False,False,True,False
485,11229805,11227212,3.0,5.0,1.8,3.0,0.2,1.0,2.0,3.0,1.833,False,True,False,False,True,False
486,11223190,11222655,2.0,1.0,2.2,2.2,0.4,0.2,1.5,2.5,1.727,False,False,True,False,True,False
487,11226188,11232133,1.0,3.0,2.4,2.4,0.2,0.6,2.0,2.5,1.833,False,True,False,False,True,False
488,11227212,11230332,4.0,1.0,3.4,1.2,0.8,0.0,,,1.444,False,False,True,False,True,False
489,11222653,11227751,1.0,2.0,1.6,1.8,0.2,0.4,2.25,2.25,2.0,False,True,False,False,True,False
490,11232133,11223190,0.0,3.0,1.4,3.2,0.0,0.8,2.0,1.0,2.0,False,True,False,False,True,False
491,11222655,11222657,3.0,3.0,1.4,4.0,0.0,0.4,,,2.1,False,False,False,True,True,False
492,11227212,11227751,3.0,1.0,3.4,1.8,0.8,0.4,3.0,3.0,2.2,False,False,True,False,True,False
493,11229805,11230332,2.0,1.0,1.8,1.2,0.2,0.0,3.0,3.0,1.615,False,False,True,False,True,False
