,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,ah1_indefinido,ah1_negativo,ah1_positivo,ah1_reembolso,ah2_indefinido,ah2_negativo,ah2_positivo,ah2_reembolso,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,gl1_indefinido,gl1_negativo,gl1_positivo,gl1_reembolso,gl2_indefinido,gl2_negativo,gl2_positivo,gl2_reembolso,res_double_chance1,res_double_chance2,res_double_chance3,dnb1_ganha,dnb1_indefinido,dnb1_perde,dnb1_reembolso,dnb2_ganha,dnb2_indefinido,dnb2_perde,dnb2_reembolso
127,173309672,11226242,11227237,3,1,4,2.5,1.111,6.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,5.0,1.0,1.925,5.0,2.0,1.775,Nacional (panch) or Draw,1.400,Draw or Bolivar (Salfour),1.700,Nacional (panch) or Bolivar (Salfour),1.125,1,1.615,2,2.200,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,2,False,True,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
128,173309675,11223821,11226242,4,2,6,2.5,1.100,6.500,0.0,1,1.875,0.0,2,1.825,5.0,1.0,1.850,5.0,2.0,1.850,Penarol (jAke) or Draw,1.500,Draw or Nacional (panch),1.500,Penarol (jAke) or Nacional (panch),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,2,False,True,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
129,173309678,11235981,11230369,3,1,4,2.5,1.083,7.000,-0.5,1,1.800,+0.5,2,1.900,5.0,1.0,1.825,5.0,2.0,1.875,River Plate (vivienne) or Draw,1.300,Draw or Colo Colo (why),1.833,River Plate (vivienne) or Colo Colo (why),1.125,1,1.500,2,2.500,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,2,False,True,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
130,173309684,11226242,11235981,1,1,2,2.5,1.142,5.000,-0.5,1,1.850,+0.5,2,1.850,4.5,1.0,1.850,4.5,2.0,1.850,Nacional (panch) or Draw,1.333,Draw or River Plate (vivienne),1.800,Nacional (panch) or River Plate (vivienne),1.125,1,1.533,2,2.375,20250420,,,,,,,,False,-0.5,-0.5,0.5,0.5,0,False,True,False,False,False,False,True,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,1,1,0,False,False,False,True,False,False,False,True
131,173309695,11227237,11223821,4,4,8,2.5,1.040,9.000,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"5.5, 6.0",1.0,1.825,"5.5, 6.0",2.0,1.875,Bolivar (Salfour) or Draw,1.444,Draw or Penarol (jAke),1.615,Bolivar (Salfour) or Penarol (jAke),1.142,1,1.727,2,2.000,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,0,False,False,False,True,False,False,False,True,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
132,173309701,11227252,11259205,4,2,6,2.5,1.062,8.000,-0.5,1,1.850,+0.5,2,1.850,5.5,1.0,1.875,5.5,2.0,1.825,Arsenal (Salfour) or Draw,1.333,Draw or PSV (vivienne),1.800,Arsenal (Salfour) or PSV (vivienne),1.125,1,1.533,2,2.375,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,2,False,True,False,False,False,True,False,False,5.5,5.5,5.5,5.5,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
133,173309704,11259205,11223844,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
134,173309707,11223844,11261065,1,4,5,2.5,1.125,5.500,,,,,,,,,,,,,A.Madrid (jAke) or Draw,1.250,Draw or Bayer 04 (why),1.950,A.Madrid (jAke) or Bayer 04 (why),1.142,1,1.400,2,2.750,20250420,,,,,,,,True,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
135,173309709,11227252,11226307,3,4,7,2.5,1.083,7.000,,,,,,,,,,,,,Arsenal (Salfour) or Draw,1.700,Draw or Dortmund (panch),1.400,Arsenal (Salfour) or Dortmund (panch),1.125,1,2.200,2,1.615,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
136,173309711,11226307,11223844,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
137,173309713,11261065,11259205,0,1,1,2.5,1.125,5.500,,,,,,,,,,,,,Bayer 04 (why) or Draw,1.833,Draw or PSV (vivienne),1.285,Bayer 04 (why) or PSV (vivienne),1.142,1,2.625,2,1.444,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
138,173309715,11259205,11226307,0,4,4,2.5,1.166,4.500,+0.5,1,1.850,-0.5,2,1.850,4.5,1.0,1.900,4.5,2.0,1.800,PSV (vivienne) or Draw,1.800,Draw or Dortmund (panch),1.333,PSV (vivienne) or Dortmund (panch),1.125,1,2.375,2,1.533,20250420,,,,,,,,True,0.5,0.5,-0.5,-0.5,-4,False,False,True,False,False,False,True,False,4.5,4.5,4.5,4.5,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
139,173309717,11223844,11227252,3,7,10,2.5,1.040,9.000,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,A.Madrid (jAke) or Draw,1.615,Draw or Arsenal (Salfour),1.444,A.Madrid (jAke) or Arsenal (Salfour),1.142,1,2.000,2,1.727,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-4,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
140,173309720,11259205,11227252,2,3,5,2.5,1.062,8.000,,,,,,,,,,,,,PSV (vivienne) or Draw,1.950,Draw or Arsenal (Salfour),1.285,PSV (vivienne) or Arsenal (Salfour),1.125,1,2.625,2,1.444,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
141,173309723,11223844,11259205,2,4,6,2.5,1.100,6.500,,,,,,,,,,,,,A.Madrid (jAke) or Draw,1.400,Draw or PSV (vivienne),1.700,A.Madrid (jAke) or PSV (vivienne),1.125,1,1.615,2,2.200,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
142,173309726,11261065,11223844,3,2,5,2.5,1.125,5.500,"+0.5, +1.0",1,1.850,"-0.5, -1.0",2,1.850,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Bayer 04 (why) or Draw,1.950,Draw or A.Madrid (jAke),1.250,Bayer 04 (why) or A.Madrid (jAke),1.142,1,2.750,2,1.400,20250420,,,,,,,,True,0.5,1.0,-0.5,-1.0,1,False,False,False,True,False,True,False,False,4.5,5.0,4.5,5.0,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
143,173309730,11226307,11227252,3,2,5,2.5,1.083,7.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"5.0, 5.5",1.0,1.900,"5.0, 5.5",2.0,1.800,Dortmund (panch) or Draw,1.400,Draw or Arsenal (Salfour),1.700,Dortmund (panch) or Arsenal (Salfour),1.125,1,1.615,2,2.200,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,1,False,True,False,False,False,True,False,False,5.0,5.5,5.0,5.5,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
144,173309740,11223844,11226307,3,2,5,2.5,1.111,6.000,0.0,1,1.875,0.0,2,1.825,5.0,1.0,1.875,5.0,2.0,1.825,A.Madrid (jAke) or Draw,1.533,Draw or Dortmund (panch),1.500,A.Madrid (jAke) or Dortmund (panch),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,False,False,True,False,False,False,True,1,0,1,True,False,False,False,False,False,True,False
145,173309748,11259205,11261065,1,0,1,2.5,1.111,6.000,-0.5,1,1.800,+0.5,2,1.900,"4.5, 5.0",1.0,1.825,"4.5, 5.0",2.0,1.875,PSV (vivienne) or Draw,1.300,Draw or Bayer 04 (why),1.909,PSV (vivienne) or Bayer 04 (why),1.125,1,1.500,2,2.500,20250420,,,,,,,,False,-0.5,-0.5,0.5,0.5,1,False,True,False,False,False,True,False,False,4.5,5.0,4.5,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
146,173309750,11226307,11259205,3,2,5,2.5,1.142,5.000,,,,,,,,,,,,,Dortmund (panch) or Draw,1.333,Draw or PSV (vivienne),1.800,Dortmund (panch) or PSV (vivienne),1.125,1,1.533,2,2.375,20250420,,,,,,,,True,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
147,173309752,11227252,11223844,5,2,7,2.5,1.040,9.000,,,,,,,,,,,,,Arsenal (Salfour) or Draw,1.444,Draw or A.Madrid (jAke),1.615,Arsenal (Salfour) or A.Madrid (jAke),1.142,1,1.727,2,2.000,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
148,173317825,11222812,11223859,1,2,3,2.5,1.062,8.000,,,,,,,,,,,,,Spain (lowheels) or Draw,1.444,Draw or Argentina (dm1trena),1.444,Spain (lowheels) or Argentina (dm1trena),1.285,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
149,173317827,11223332,11234592,2,1,3,2.5,1.071,7.500,,,,,,,,,,,,,Italy (Bomb1to) or Draw,1.400,Draw or Germany (Jekunam),1.444,Italy (Bomb1to) or Germany (Jekunam),1.300,1,1.800,2,1.909,20250420,,,,,,,,True,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
150,173317831,11234592,11222812,4,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
151,173317833,11223859,11223860,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
152,173317835,11223860,11234592,1,2,3,2.5,1.071,7.500,,,,,,,,,,,,,France (Wboy) or Draw,1.700,Draw or Germany (Jekunam),1.400,France (Wboy) or Germany (Jekunam),1.125,1,2.200,2,1.615,20250420,,,,,,,,True,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
153,173317837,11222812,11223332,2,1,3,2.5,1.040,9.000,,,,,,,,,,,,,Spain (lowheels) or Draw,1.571,Draw or Italy (Bomb1to),1.400,Spain (lowheels) or Italy (Bomb1to),1.181,1,2.000,2,1.727,20250420,,,,,,,,True,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
154,173317840,11223332,11223860,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
155,173317844,11234592,11223859,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
156,173317848,11223859,11223332,3,5,8,2.5,1.040,9.000,,,,,,,,,,,,,Argentina (dm1trena) or Draw,1.550,Draw or Italy (Bomb1to),1.444,Argentina (dm1trena) or Italy (Bomb1to),1.166,1,1.909,2,1.800,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
157,173317862,11223860,11222812,1,4,5,2.5,1.040,9.000,,,,,,,,,,,,,France (Wboy) or Draw,1.833,Draw or Spain (lowheels),1.300,France (Wboy) or Spain (lowheels),1.125,1,2.500,2,1.500,20250420,,,,,,,,True,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
158,173317868,11223859,11222812,2,2,4,2.5,1.083,7.000,,,,,,,,,,,,,Argentina (dm1trena) or Draw,1.444,Draw or Spain (lowheels),1.444,Argentina (dm1trena) or Spain (lowheels),1.285,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
159,173317871,11234592,11223332,5,2,7,2.5,1.111,6.000,,,,,,,,,,,,,Germany (Jekunam) or Draw,1.444,Draw or Italy (Bomb1to),1.400,Germany (Jekunam) or Italy (Bomb1to),1.300,1,1.909,2,1.800,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
160,173317873,11222812,11234592,3,0,3,2.5,1.100,6.500,0.0,1,1.850,0.0,2,1.850,5.0,1.0,1.850,5.0,2.0,1.850,Spain (lowheels) or Draw,1.500,Draw or Germany (Jekunam),1.500,Spain (lowheels) or Germany (Jekunam),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,3,False,True,False,False,False,True,False,False,5.0,5.0,5.0,5.0,False,True,False,False,False,False,True,False,1,0,1,True,False,False,False,False,False,True,False
161,173317875,11223860,11223859,4,4,8,2.5,1.050,8.500,"0.0, +0.5",1,1.850,"0.0, -0.5",2,1.850,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,France (Wboy) or Draw,1.615,Draw or Argentina (dm1trena),1.400,France (Wboy) or Argentina (dm1trena),1.166,1,2.100,2,1.666,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,0,False,False,False,True,False,False,False,True,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
162,173317877,11234592,11223860,3,4,7,2.5,1.083,7.000,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"5.0, 5.5",1.0,1.875,"5.0, 5.5",2.0,1.825,Germany (Jekunam) or Draw,1.444,Draw or France (Wboy),1.700,Germany (Jekunam) or France (Wboy),1.111,1,1.666,2,2.100,20250420,,,,,,,,True,0.0,-0.5,0.0,0.5,-1,False,False,True,False,False,False,True,False,5.0,5.5,5.0,5.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
163,173317879,11223332,11222812,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
164,173317881,11223860,11223332,1,2,3,2.5,1.040,9.000,+0.5,1,1.850,-0.5,2,1.850,"5.5, 6.0",1.0,1.800,"5.5, 6.0",2.0,1.900,France (Wboy) or Draw,1.800,Draw or Italy (Bomb1to),1.285,France (Wboy) or Italy (Bomb1to),1.166,1,2.500,2,1.500,20250420,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
165,173317883,11223859,11234592,1,5,6,2.5,1.062,8.000,0.0,1,1.875,0.0,2,1.825,5.5,1.0,1.850,5.5,2.0,1.850,Argentina (dm1trena) or Draw,1.500,Draw or Germany (Jekunam),1.444,Argentina (dm1trena) or Germany (Jekunam),1.181,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-4,False,False,True,False,False,False,True,False,5.5,5.5,5.5,5.5,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
166,173317886,11223332,11223859,0,3,3,2.5,1.050,8.500,0.0,1,1.775,0.0,2,1.925,"5.5, 6.0",1.0,1.850,"5.5, 6.0",2.0,1.850,Italy (Bomb1to) or Draw,1.444,Draw or Argentina (dm1trena),1.550,Italy (Bomb1to) or Argentina (dm1trena),1.166,1,1.800,2,1.909,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,-3,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
167,173317889,11222812,11223860,5,5,10,2.5,1.062,8.000,-0.5,1,1.800,+0.5,2,1.900,5.5,1.0,1.875,5.5,2.0,1.825,Spain (lowheels) or Draw,1.300,Draw or France (Wboy),1.833,Spain (lowheels) or France (Wboy),1.125,1,1.500,2,2.500,20250420,,,,,,,,True,-0.5,-0.5,0.5,0.5,0,False,True,False,False,False,False,True,False,5.5,5.5,5.5,5.5,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
168,173317894,11222891,11223899,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
169,173317899,11223408,11234655,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
170,173317910,11234655,11222891,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
171,173317917,11223899,11223902,5,2,7,2.5,1.040,9.000,,,,,,,,,,,,,Bologna (dm1trena) or Draw,1.300,Draw or Fiorentina (Wboy),1.600,Bologna (dm1trena) or Fiorentina (Wboy),1.250,1,1.615,2,2.200,20250420,,,,,,,,True,,,,,3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
172,173317921,11223902,11234655,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
173,173317923,11222891,11223408,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
174,173317926,11223408,11223902,4,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
175,173317929,11234655,11223899,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,4,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
176,173317932,11223899,11223408,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-3,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
177,173317934,11223902,11222891,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
178,173317937,11223899,11222891,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,True,False,False,False,True,False,False
179,173317940,11234655,11223408,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
180,173317945,11222891,11234655,4,4,8,2.5,1.111,6.000,0.0,1,1.850,0.0,2,1.850,5.0,1.0,1.900,5.0,2.0,1.800,Juventus (lowheels) or Draw,1.533,Draw or Roma (Jekunam),1.533,Juventus (lowheels) or Roma (Jekunam),1.142,1,1.833,2,1.833,20250420,,,,,,,,True,0.0,0.0,0.0,0.0,0,False,False,False,True,False,False,False,True,5.0,5.0,5.0,5.0,False,False,True,False,False,True,False,False,1,1,0,False,False,False,True,False,False,False,True
181,173317950,11223902,11223899,2,3,5,2.5,1.040,9.000,"0.0, +0.5",1,1.875,"0.0, -0.5",2,1.825,6.0,1.0,1.875,6.0,2.0,1.825,Fiorentina (Wboy) or Draw,1.666,Draw or Bologna (dm1trena),1.363,Fiorentina (Wboy) or Bologna (dm1trena),1.166,1,2.200,2,1.615,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,6.0,6.0,6.0,6.0,False,True,False,False,False,False,True,False,0,1,1,False,False,True,False,True,False,False,False
182,173317955,11234655,11223902,5,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
183,173317966,11223408,11222891,2,0,2,2.5,1.062,8.000,,,,,,,,,,,,,Napoli (Bomb1to) or Draw,1.400,Draw or Juventus (lowheels),1.550,Napoli (Bomb1to) or Juventus (lowheels),1.222,1,1.727,2,2.000,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
184,173317979,11223902,11223408,4,3,7,2.5,1.040,9.000,"+0.5, +1.0",1,1.825,"-0.5, -1.0",2,1.875,6.0,1.0,1.900,6.0,2.0,1.800,Fiorentina (Wboy) or Draw,1.909,Draw or Napoli (Bomb1to),1.250,Fiorentina (Wboy) or Napoli (Bomb1to),1.142,1,2.625,2,1.444,20250420,,,,,,,,True,0.5,1.0,-0.5,-1.0,1,False,False,False,True,False,True,False,False,6.0,6.0,6.0,6.0,False,False,True,False,False,True,False,False,1,0,1,True,False,False,False,False,False,True,False
185,173317985,11223899,11234655,4,5,9,2.5,1.050,8.500,"0.0, +0.5",1,1.750,"0.0, -0.5",2,1.950,"5.5, 6.0",1.0,1.900,"5.5, 6.0",2.0,1.800,Bologna (dm1trena) or Draw,1.550,Draw or Roma (Jekunam),1.444,Bologna (dm1trena) or Roma (Jekunam),1.166,1,2.000,2,1.727,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
186,173317990,11223408,11223899,5,3,8,2.5,1.040,9.000,,,,,,,,,,,,,Napoli (Bomb1to) or Draw,1.363,Draw or Bologna (dm1trena),1.666,Napoli (Bomb1to) or Bologna (dm1trena),1.166,1,1.615,2,2.200,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
187,173317996,11222891,11223902,4,2,6,2.5,1.040,9.000,,,,,,,,,,,,,Juventus (lowheels) or Draw,1.363,Draw or Fiorentina (Wboy),1.700,Juventus (lowheels) or Fiorentina (Wboy),1.142,1,1.571,2,2.250,20250420,,,,,,,,True,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,True,False,False,False,False,False,True,False
188,173317998,11222926,11223929,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,True,False,False,False,True,False,False
189,173318001,11223451,11234666,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,20250420,,,,,,,,False,,,,,2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,0,1,False,True,False,False,False,True,False,False
190,173318003,11234666,11222926,2,4,6,2.5,1.083,7.000,,,,,,,,,,,,,Sweden (Jekunam) or Draw,1.500,Draw or Portugal (lowheels),1.500,Sweden (Jekunam) or Portugal (lowheels),1.166,1,1.833,2,1.833,20250420,,,,,,,,True,,,,,-2,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
191,173318005,11223929,11223937,0,1,1,2.5,1.040,9.000,,,,,,,,,,,,,Croatia (dm1trena) or Draw,1.285,Draw or Netherlands (Wboy),1.615,Croatia (dm1trena) or Netherlands (Wboy),1.250,1,1.533,2,2.375,20250420,,,,,,,,False,,,,,-1,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,0,1,1,False,False,True,False,True,False,False,False
192,173318007,11223937,11234666,3,4,7,2.5,1.062,8.000,"0.0, +0.5",1,1.900,"0.0, -0.5",2,1.800,"5.5, 6.0",1.0,1.875,"5.5, 6.0",2.0,1.825,Netherlands (Wboy) or Draw,1.700,Draw or Sweden (Jekunam),1.400,Netherlands (Wboy) or Sweden (Jekunam),1.125,1,2.200,2,1.615,20250420,,,,,,,,True,0.0,0.5,0.0,-0.5,-1,False,False,True,False,False,False,True,False,5.5,6.0,5.5,6.0,False,False,True,False,False,True,False,False,0,1,1,False,False,True,False,True,False,False,False
193,173318011,11222926,11223451,5,5,10,2.5,1.083,7.000,,,,,,,,,,,,,Portugal (lowheels) or Draw,1.571,Draw or Mexico (Bomb1to),1.444,Portugal (lowheels) or Mexico (Bomb1to),1.181,1,2.000,2,1.727,20250420,,,,,,,,True,,,,,0,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,1,1,0,False,False,False,True,False,False,False,True
