,id,home,away,home_goals,away_goals,tot_goals,goals_over_under,odd_goals_over1,odd_goals_under1,asian_handicap1,team_ah1,odds_ah1,asian_handicap2,team_ah2,odds_ah2,goal_line1,type_gl1,odds_gl1,goal_line2,type_gl2,odds_gl2,double_chance1,odds_dc1,double_chance2,odds_dc2,double_chance3,odds_dc3,draw_no_bet_team1,odds_dnb1,draw_no_bet_team2,odds_dnb2,event_day,media_goals_home,media_victories_home,media_goals_away,media_victories_away,h2h_mean,home_h2h_mean,away_h2h_mean,res_goals_over_under,asian_handicap1_1,asian_handicap1_2,asian_handicap2_1,asian_handicap2_2,diff_goals,classificacao_ah1,classificacao_ah2,ah1_positivo,ah1_negativo,ah1_reembolso,ah1_indefinido,ah1_meio_ganho,ah2_positivo,ah2_negativo,ah2_reembolso,ah2_indefinido,ah2_meio_ganho,ah2_meia_perda,goal_line1_1,goal_line1_2,goal_line2_1,goal_line2_2,classificacao_gl1,classificacao_gl2,gl1_positivo,gl1_negativo,gl1_reembolso,gl1_indefinido,gl1_meio_ganho,gl1_meia_perda,gl2_positivo,gl2_negativo,gl2_reembolso,gl2_indefinido,gl2_meio_ganho,gl2_meia_perda,res_double_chance1,res_double_chance2,res_double_chance3,res_draw_no_bet1,res_draw_no_bet2,dnb1_ganha,dnb1_perde,dnb1_reembolso,dnb1_indefinido,dnb2_ganha,dnb2_perde,dnb2_reembolso,dnb2_indefinido
10,173529709,11240293,11233889,3.0,3.0,6.0,2.5,1.100,6.500,"-0.5, -1.0",1,1.825,"+0.5, +1.0",2,1.875,5.0,1.0,1.850,5.0,2.0,1.850,Real Madrid (Thor) or Draw,1.250,Draw or Inter (Zangief),2.000,Real Madrid (Thor) or Inter (Zangief),1.125,1,1.400,2,2.750,20250425,,,,,,,,True,-0.5,-1.0,0.5,1.0,0.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,5.0,5.0,5.0,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
11,173529713,11240293,11255372,2.0,2.0,4.0,2.5,1.083,7.000,,,,,,,,,,,,,Real Madrid (Thor) or Draw,1.285,Draw or Bayern (Goliath),1.909,Real Madrid (Thor) or Bayern (Goliath),1.125,1,1.500,2,2.500,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
12,173529727,11233889,11264671,1.0,2.0,3.0,2.5,1.125,5.500,"+0.5, +1.0",1,1.875,"-0.5, -1.0",2,1.825,"4.5, 5.0",1.0,1.900,"4.5, 5.0",2.0,1.800,Inter (Zangief) or Draw,2.100,Draw or PSG (Madisson),1.222,Inter (Zangief) or PSG (Madisson),1.142,1,3.000,2,1.363,20250425,,,,,,,,True,0.5,1.0,-0.5,-1.0,-1.0,meia_perda,meio_ganho,False,False,False,False,True,False,False,False,False,True,False,4.5,5.0,4.5,5.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
13,173527189,11237009,11243093,1.0,1.0,2.0,2.5,1.363,3.000,0.0,1,1.775,0.0,2,1.925,3.0,1.0,1.850,3.0,2.0,1.850,Lazio (Spartacus) or Draw,1.444,Draw or A.Bilbao (Nio),1.500,Lazio (Spartacus) or A.Bilbao (Nio),1.222,1,1.800,2,1.909,20250425,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,3.0,3.0,3.0,3.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
14,173527193,11243682,11243688,4.0,1.0,5.0,2.5,1.285,3.500,,,,,,,,,,,,,Tottenham (Furious) or Draw,1.550,Draw or Fenerbahce (David),1.400,Tottenham (Furious) or Fenerbahce (David),1.222,1,2.000,2,1.727,20250425,,,,,,,,True,,,,,3.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
15,173527197,11243206,11243093,3.0,3.0,6.0,2.5,1.200,4.333,0.0,1,1.750,0.0,2,1.950,4.0,1.0,1.775,4.0,2.0,1.925,Lyon (Banega) or Draw,1.444,Draw or A.Bilbao (Nio),1.550,Lyon (Banega) or A.Bilbao (Nio),1.181,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
16,173527200,11237009,11243682,2.0,4.0,6.0,2.5,1.444,2.625,0.0,1,1.925,0.0,2,1.775,"3.0, 3.5",1.0,1.875,"3.0, 3.5",2.0,1.825,Lazio (Spartacus) or Draw,1.500,Draw or Tottenham (Furious),1.444,Lazio (Spartacus) or Tottenham (Furious),1.250,1,1.909,2,1.800,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.0,3.5,3.0,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
17,173527203,11243206,11243688,1.0,0.0,1.0,2.5,1.111,6.000,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,indefinido,indefinido,False,False,False,True,False,False,False,True
18,173527212,11243093,11243682,1.0,2.0,3.0,2.5,1.400,2.750,,,,,,,,,,,,,,,,,,,,,,,20250425,,,,,,,,True,,,,,-1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,indefinido,indefinido,False,False,False,True,False,False,False,True
19,173527221,11243206,11243682,2.0,2.0,4.0,2.5,1.142,5.000,0.0,1,1.850,0.0,2,1.850,4.5,1.0,1.850,4.5,2.0,1.850,Lyon (Banega) or Draw,1.500,Draw or Tottenham (Furious),1.500,Lyon (Banega) or Tottenham (Furious),1.166,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,4.5,4.5,4.5,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
20,173527224,11243688,11237009,2.0,0.0,2.0,2.5,1.250,3.750,0.0,1,1.750,0.0,2,1.950,"3.5, 4.0",1.0,1.775,"3.5, 4.0",2.0,1.925,Fenerbahce (David) or Draw,1.444,Draw or Lazio (Spartacus),1.533,Fenerbahce (David) or Lazio (Spartacus),1.222,1,1.727,2,2.000,20250425,,,,,,,,False,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,3.5,4.0,3.5,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
21,173527227,11243206,11237009,1.0,3.0,4.0,2.5,1.250,3.750,,,,,,,,,,,,,Lyon (Banega) or Draw,1.500,Draw or Lazio (Spartacus),1.500,Lyon (Banega) or Lazio (Spartacus),1.181,1,1.833,2,1.833,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
22,173527230,11243688,11243093,3.0,2.0,5.0,2.5,1.142,5.000,,,,,,,,,,,,,Fenerbahce (David) or Draw,1.400,Draw or A.Bilbao (Nio),1.666,Fenerbahce (David) or A.Bilbao (Nio),1.166,1,1.615,2,2.200,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
23,173527232,11243093,11237009,0.0,2.0,2.0,2.5,1.363,3.000,0.0,1,1.925,0.0,2,1.775,3.5,1.0,1.875,3.5,2.0,1.825,A.Bilbao (Nio) or Draw,1.500,Draw or Lazio (Spartacus),1.444,A.Bilbao (Nio) or Lazio (Spartacus),1.222,1,1.909,2,1.800,20250425,,,,,,,,False,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,3.5,3.5,3.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
24,173527235,11243688,11243682,4.0,2.0,6.0,2.5,1.333,3.250,"0.0, -0.5",1,1.950,"0.0, +0.5",2,1.750,3.5,1.0,1.825,3.5,2.0,1.875,Fenerbahce (David) or Draw,1.400,Draw or Tottenham (Furious),1.533,Fenerbahce (David) or Tottenham (Furious),1.222,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,3.5,3.5,3.5,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
25,173527238,11243093,11243206,3.0,2.0,5.0,2.5,1.200,4.333,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,4.0,1.0,1.775,4.0,2.0,1.925,A.Bilbao (Nio) or Draw,1.600,Draw or Lyon (Banega),1.444,A.Bilbao (Nio) or Lyon (Banega),1.166,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,1.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
26,173527241,11243682,11237009,3.0,1.0,4.0,2.5,1.444,2.625,0.0,1,1.825,0.0,2,1.875,"3.0, 3.5",1.0,1.875,"3.0, 3.5",2.0,1.825,Tottenham (Furious) or Draw,1.444,Draw or Lazio (Spartacus),1.500,Tottenham (Furious) or Lazio (Spartacus),1.222,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,3.0,3.5,3.0,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
27,173527243,11243688,11243206,3.0,4.0,7.0,2.5,1.125,5.500,"0.0, -0.5",1,1.875,"0.0, +0.5",2,1.825,"4.5, 5.0",1.0,1.875,"4.5, 5.0",2.0,1.825,Fenerbahce (David) or Draw,1.444,Draw or Lyon (Banega),1.615,Fenerbahce (David) or Lyon (Banega),1.142,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.5,5.0,4.5,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
28,173527246,11243682,11243093,1.0,2.0,3.0,2.5,1.363,3.000,0.0,1,1.800,0.0,2,1.900,3.5,1.0,1.850,3.5,2.0,1.850,Tottenham (Furious) or Draw,1.444,Draw or A.Bilbao (Nio),1.500,Tottenham (Furious) or A.Bilbao (Nio),1.222,1,1.800,2,1.909,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,3.5,3.5,3.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
29,173527252,11243682,11243206,1.0,2.0,3.0,2.5,1.222,4.000,0.0,1,1.825,0.0,2,1.875,4.0,1.0,1.850,4.0,2.0,1.850,Tottenham (Furious) or Draw,1.500,Draw or Lyon (Banega),1.533,Tottenham (Furious) or Lyon (Banega),1.166,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.0,4.0,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
30,173527256,11237009,11243688,1.0,2.0,3.0,2.5,1.285,3.500,0.0,1,1.825,0.0,2,1.875,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Lazio (Spartacus) or Draw,1.444,Draw or Fenerbahce (David),1.533,Lazio (Spartacus) or Fenerbahce (David),1.222,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
31,173527260,11237009,11243206,2.0,3.0,5.0,2.5,1.250,3.750,0.0,1,1.825,0.0,2,1.875,4.0,1.0,1.875,4.0,2.0,1.825,Lazio (Spartacus) or Draw,1.500,Draw or Lyon (Banega),1.533,Lazio (Spartacus) or Lyon (Banega),1.166,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
32,173527269,11243093,11243688,2.0,1.0,3.0,2.5,1.142,5.000,,,,,,,,,,,,,A.Bilbao (Nio) or Draw,1.600,Draw or Fenerbahce (David),1.444,A.Bilbao (Nio) or Fenerbahce (David),1.166,1,2.000,2,1.727,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
33,173527282,11274335,11240318,1.0,4.0,5.0,2.5,1.500,2.500,0.0,1,1.775,0.0,2,1.925,"3.0, 3.5",1.0,1.875,"3.0, 3.5",2.0,1.825,Nottm Forest (Spartacus) or Draw,1.400,Draw or Arsenal (Nio),1.500,Nottm Forest (Spartacus) or Arsenal (Nio),1.250,1,1.800,2,1.909,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.0,3.5,3.0,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
34,173527290,11226583,11257495,1.0,2.0,3.0,2.5,1.500,2.500,0.0,1,1.825,0.0,2,1.875,"3.0, 3.5",1.0,1.900,"3.0, 3.5",2.0,1.800,Chelsea (Furious) or Draw,1.400,Draw or Newcastle (David),1.500,Chelsea (Furious) or Newcastle (David),1.250,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.0,3.5,3.0,3.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
35,173527295,11253318,11240318,2.0,2.0,4.0,2.5,1.142,5.000,,,,,,,,,,,,,Man City (Banega) or Draw,1.444,Draw or Arsenal (Nio),1.571,Man City (Banega) or Arsenal (Nio),1.166,1,1.727,2,2.000,20250425,,,,,,,,True,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
36,173527300,11274335,11226583,1.0,0.0,1.0,2.5,1.500,2.500,,,,,,,,,,,,,Nottm Forest (Spartacus) or Draw,1.500,Draw or Chelsea (Furious),1.444,Nottm Forest (Spartacus) or Chelsea (Furious),1.250,1,1.909,2,1.800,20250425,,,,,,,,False,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
37,173527303,11253318,11257495,3.0,3.0,6.0,2.5,1.125,5.500,"0.0, +0.5",1,1.825,"0.0, -0.5",2,1.875,"4.5, 5.0",1.0,1.850,"4.5, 5.0",2.0,1.850,Man City (Banega) or Draw,1.615,Draw or Newcastle (David),1.444,Man City (Banega) or Newcastle (David),1.166,1,2.100,2,1.666,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,False,False,False,False,False,False,True,4.5,5.0,4.5,5.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
38,173527306,11240318,11226583,1.0,2.0,3.0,2.5,1.500,2.500,0.0,1,1.900,0.0,2,1.800,"3.0, 3.5",1.0,1.925,"3.0, 3.5",2.0,1.775,Arsenal (Nio) or Draw,1.500,Draw or Chelsea (Furious),1.444,Arsenal (Nio) or Chelsea (Furious),1.250,1,1.909,2,1.800,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.0,3.5,3.0,3.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
39,173527308,11253318,11226583,3.0,1.0,4.0,2.5,1.200,4.333,0.0,1,1.850,0.0,2,1.850,"4.0, 4.5",1.0,1.850,"4.0, 4.5",2.0,1.850,Man City (Banega) or Draw,1.500,Draw or Chelsea (Furious),1.500,Man City (Banega) or Chelsea (Furious),1.166,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,2.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
40,173527311,11257495,11274335,2.0,4.0,6.0,2.5,1.285,3.500,0.0,1,1.750,0.0,2,1.950,"3.5, 4.0",1.0,1.850,"3.5, 4.0",2.0,1.850,Newcastle (David) or Draw,1.444,Draw or Nottm Forest (Spartacus),1.533,Newcastle (David) or Nottm Forest (Spartacus),1.222,1,1.727,2,2.000,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
41,173527313,11253318,11274335,3.0,2.0,5.0,2.5,1.222,4.000,0.0,1,1.875,0.0,2,1.825,4.0,1.0,1.775,4.0,2.0,1.925,Man City (Banega) or Draw,1.500,Draw or Nottm Forest (Spartacus),1.444,Man City (Banega) or Nottm Forest (Spartacus),1.181,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,1.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.0,4.0,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
42,173527318,11257495,11240318,3.0,3.0,6.0,2.5,1.166,4.500,"0.0, -0.5",1,1.800,"0.0, +0.5",2,1.900,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Newcastle (David) or Draw,1.363,Draw or Arsenal (Nio),1.700,Newcastle (David) or Arsenal (Nio),1.166,1,1.615,2,2.200,20250425,,,,,,,,True,0.0,-0.5,0.0,0.5,0.0,meia_perda,meio_ganho,False,False,False,False,True,False,False,False,False,True,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
43,173527321,11240318,11274335,1.0,3.0,4.0,2.5,1.333,3.250,,,,,,,,,,,,,Arsenal (Nio) or Draw,1.500,Draw or Nottm Forest (Spartacus),1.444,Arsenal (Nio) or Nottm Forest (Spartacus),1.222,1,1.909,2,1.800,20250425,,,,,,,,True,,,,,-2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
44,173527325,11257495,11226583,1.0,1.0,2.0,2.5,1.500,2.500,,,,,,,,,,,,,Newcastle (David) or Draw,1.363,Draw or Chelsea (Furious),1.533,Newcastle (David) or Chelsea (Furious),1.250,1,1.727,2,2.000,20250425,,,,,,,,False,,,,,0.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
45,173527331,11240318,11253318,1.0,3.0,4.0,2.5,1.166,4.500,"0.0, +0.5",1,1.800,"0.0, -0.5",2,1.900,"4.0, 4.5",1.0,1.800,"4.0, 4.5",2.0,1.900,Arsenal (Nio) or Draw,1.600,Draw or Man City (Banega),1.444,Arsenal (Nio) or Man City (Banega),1.166,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,-2.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,meia_perda,meio_ganho,False,False,False,False,False,True,False,False,False,False,True,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
46,173527340,11226583,11274335,0.0,0.0,0.0,2.5,1.400,2.750,0.0,1,1.800,0.0,2,1.900,"3.0, 3.5",1.0,1.925,"3.0, 3.5",2.0,1.775,Chelsea (Furious) or Draw,1.444,Draw or Nottm Forest (Spartacus),1.500,Chelsea (Furious) or Nottm Forest (Spartacus),1.250,1,1.800,2,1.909,20250425,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,3.0,3.5,3.0,3.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
47,173527351,11257495,11253318,3.0,1.0,4.0,2.5,1.062,8.000,,,,,,,,,,,,,Newcastle (David) or Draw,1.444,Draw or Man City (Banega),1.615,Newcastle (David) or Man City (Banega),1.125,1,1.727,2,2.000,20250425,,,,,,,,True,,,,,2.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
48,173527355,11226583,11240318,3.0,2.0,5.0,2.5,1.533,2.375,,,,,,,,,,,,,Chelsea (Furious) or Draw,1.444,Draw or Arsenal (Nio),1.500,Chelsea (Furious) or Arsenal (Nio),1.250,1,1.800,2,1.909,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
49,173527359,11226583,11253318,1.0,1.0,2.0,2.5,1.166,4.500,0.0,1,1.850,0.0,2,1.850,"4.0, 4.5",1.0,1.775,"4.0, 4.5",2.0,1.925,Chelsea (Furious) or Draw,1.533,Draw or Man City (Banega),1.533,Chelsea (Furious) or Man City (Banega),1.166,1,1.833,2,1.833,20250425,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,reembolso,reembolso,False,False,True,False,False,False,False,True,False,False,False,4.0,4.5,4.0,4.5,negativo,positivo,False,True,False,False,False,False,True,False,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
50,173527361,11274335,11257495,1.0,4.0,5.0,2.5,1.300,3.400,"0.0, +0.5",1,1.750,"0.0, -0.5",2,1.950,"3.5, 4.0",1.0,1.875,"3.5, 4.0",2.0,1.825,Nottm Forest (Spartacus) or Draw,1.550,Draw or Newcastle (David),1.444,Nottm Forest (Spartacus) or Newcastle (David),1.200,1,2.000,2,1.727,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,-3.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,4.0,3.5,4.0,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
51,173527365,11274335,11253318,5.0,1.0,6.0,2.5,1.200,4.333,0.0,1,1.825,0.0,2,1.875,"4.0, 4.5",1.0,1.875,"4.0, 4.5",2.0,1.825,Nottm Forest (Spartacus) or Draw,1.500,Draw or Man City (Banega),1.533,Nottm Forest (Spartacus) or Man City (Banega),1.166,1,1.833,2,1.833,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,4.0,positivo,negativo,True,False,False,False,False,False,True,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
52,173527367,11240318,11257495,2.0,3.0,5.0,2.5,1.166,4.500,+0.5,1,1.800,-0.5,2,1.900,"4.0, 4.5",1.0,1.825,"4.0, 4.5",2.0,1.875,Arsenal (Nio) or Draw,1.800,Draw or Newcastle (David),1.300,Arsenal (Nio) or Newcastle (David),1.166,1,2.375,2,1.533,20250425,,,,,,,,True,0.5,0.5,-0.5,-0.5,-1.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,4.0,4.5,4.0,4.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
53,173527370,11274359,11258256,2.0,5.0,7.0,2.5,1.363,3.000,0.0,1,1.775,0.0,2,1.925,3.5,1.0,1.875,3.5,2.0,1.825,Aston Villa (Spartacus) or Draw,1.444,Draw or PSV (Nio),1.500,Aston Villa (Spartacus) or PSV (Nio),1.222,1,1.800,2,1.909,20250425,,,,,,,,True,0.0,0.0,0.0,0.0,-3.0,negativo,positivo,False,True,False,False,False,True,False,False,False,False,False,3.5,3.5,3.5,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,perde,ganha,False,True,False,False,True,False,False,False
54,173527373,11228250,11229205,3.0,3.0,6.0,2.5,1.444,2.625,"0.0, +0.5",1,1.775,"0.0, -0.5",2,1.925,"3.0, 3.5",1.0,1.825,"3.0, 3.5",2.0,1.875,Barcelona (Furious) or Draw,1.550,Draw or Benfica (David),1.363,Barcelona (Furious) or Benfica (David),1.250,1,2.100,2,1.666,20250425,,,,,,,,True,0.0,0.5,0.0,-0.5,0.0,meio_ganho,meia_perda,False,False,False,False,False,False,False,False,False,False,True,3.0,3.5,3.0,3.5,positivo,negativo,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,reembolso,reembolso,False,False,True,False,False,False,True,False
55,173527376,11223487,11258256,4.0,3.0,7.0,2.5,1.166,4.500,,,,,,,,,,,,,Bayer 04 (Banega) or Draw,1.444,Draw or PSV (Nio),1.550,Bayer 04 (Banega) or PSV (Nio),1.181,1,1.727,2,2.000,20250425,,,,,,,,True,,,,,1.0,indefinido,indefinido,False,False,False,True,False,False,False,False,True,False,False,,,,,indefinido,indefinido,False,False,False,True,False,False,False,False,False,True,False,False,1,0,1,ganha,perde,True,False,False,False,False,True,False,False
