,h2h_mean,media_goals_home,media_goals_away,goal_line_1,goal_line_2,indefinido,negativo,positivo,reembolso,type_1.0,type_2.0
26704,5.0,0.8,4.0,4.5,4.5,False,True,False,False,False,True
26705,4.0,3.8,2.4,6.5,7.0,False,True,False,False,False,True
26706,2.0,0.8,2.4,4.0,4.0,False,False,True,False,False,True
26707,6.0,3.8,3.4,6.0,6.0,False,True,False,False,False,True
26708,2.0,1.8,2.4,,,True,False,False,False,False,False
26709,9.0,3.8,4.0,7.0,7.5,False,True,False,False,False,True
26710,3.0,1.8,1.4,,,True,False,False,False,False,False
26711,4.0,2.0,2.4,5.5,5.5,False,False,True,False,False,True
26712,5.0,3.8,1.4,5.0,5.0,False,False,False,True,False,True
26713,5.0,2.0,3.4,5.0,5.5,False,True,False,False,False,True
26714,4.0,2.0,1.4,4.0,4.5,False,False,True,False,False,True
26715,7.0,2.4,3.2,7.5,7.5,False,False,True,False,False,True
26716,4.0,2.4,1.4,4.0,4.0,False,False,True,False,False,True
26717,6.0,1.8,3.2,6.5,6.5,False,True,False,False,False,True
26718,5.0,3.2,2.2,4.5,4.5,False,True,False,False,False,True
26719,10.0,4.0,3.6,7.5,7.5,False,True,False,False,False,True
26720,3.0,2.2,2.2,3.5,3.5,False,False,True,False,False,True
26721,6.0,3.2,3.4,5.5,6.0,False,True,False,False,False,True
26722,8.0,2.2,3.6,5.5,5.5,False,True,False,False,False,True
26723,7.0,3.0,3.4,5.0,5.5,False,True,False,False,False,True
26724,5.0,1.4,2.4,5.0,5.5,False,False,True,False,False,True
26725,5.0,2.0,4.0,5.0,5.5,False,False,False,True,False,True
26726,6.0,2.2,3.4,4.0,4.5,False,True,False,False,False,True
26727,8.0,3.0,2.6,6.0,6.0,False,True,False,False,False,True
26728,1.0,2.2,2.4,,,True,False,False,False,False,False
26729,2.0,1.4,1.6,4.5,5.0,False,False,True,False,False,True
26730,3.0,2.2,2.6,,,True,False,False,False,False,False
26731,6.0,3.0,2.2,6.5,6.5,False,True,False,False,False,True
26732,6.0,2.2,4.0,6.0,6.5,False,False,False,True,False,True
26733,6.0,2.4,1.6,,,True,False,False,False,False,False
26734,5.0,2.2,1.6,,,True,False,False,False,False,False
26735,5.0,4.2,2.8,5.5,6.0,False,True,False,False,False,True
26736,9.0,3.0,2.6,4.5,4.5,False,True,False,False,False,True
26737,8.0,3.0,3.4,,,True,False,False,False,False,False
26738,7.0,2.2,2.8,5.5,5.5,False,True,False,False,False,True
26739,7.0,4.2,2.4,6.0,6.5,False,True,False,False,False,True
26740,3.0,3.0,1.0,,,True,False,False,False,False,False
26741,7.0,4.0,2.6,,,True,False,False,False,False,False
26742,3.0,2.4,2.8,,,True,False,False,False,False,False
26743,5.0,4.2,1.6,,,True,False,False,False,False,False
26744,5.0,3.0,1.0,,,True,False,False,False,False,False
26745,4.0,4.0,2.2,,,True,False,False,False,False,False
26746,10.0,2.4,2.8,,,True,False,False,False,False,False
26747,3.0,2.0,2.8,,,True,False,False,False,False,False
26748,5.0,4.0,1.0,,,True,False,False,False,False,False
26749,10.0,3.2,3.6,,,True,False,False,False,False,False
26750,2.0,4.2,2.8,,,True,False,False,False,False,False
26751,3.0,2.0,2.4,,,True,False,False,False,False,False
26752,4.0,3.2,1.0,,,True,False,False,False,False,False
26753,6.0,3.0,3.6,,,True,False,False,False,False,False
26754,1.0,2.0,2.8,,,True,False,False,False,False,False
26755,4.0,1.4,4.0,,,True,False,False,False,False,False
26756,5.0,3.2,2.4,5.0,5.5,False,False,True,False,False,True
26757,6.0,1.4,2.8,,,True,False,False,False,False,False
26758,4.0,2.4,4.0,,,True,False,False,False,False,False
26759,4.0,1.2,3.2,,,True,False,False,False,False,False
26760,6.0,3.0,2.4,3.0,3.5,False,True,False,False,False,True
26761,8.0,3.2,1.8,6.0,6.5,False,True,False,False,False,True
26762,1.0,2.4,2.2,5.0,5.5,False,False,True,False,False,True
26763,3.0,1.4,3.8,,,True,False,False,False,False,False
26764,10.0,3.0,3.2,5.0,5.0,False,True,False,False,False,True
26765,10.0,2.6,1.8,,,True,False,False,False,False,False
26766,8.0,2.6,2.2,6.5,7.0,False,False,True,False,False,True
26767,5.0,2.4,2.8,4.0,4.0,False,False,True,False,False,True
26768,5.0,3.0,1.8,4.0,4.5,False,False,True,False,False,True
26769,8.0,2.8,2.4,6.5,6.5,False,False,True,False,False,True
26770,7.0,2.6,3.8,,,True,False,False,False,False,False
26771,7.0,2.8,2.8,5.0,5.0,False,True,False,False,False,True
26772,5.0,3.0,2.4,,,True,False,False,False,False,False
26773,6.0,2.8,2.4,,,True,False,False,False,False,False
26774,0.0,2.6,2.8,,,True,False,False,False,False,False
26775,5.0,3.6,3.0,,,True,False,False,False,False,False
26776,2.0,2.6,2.4,,,True,False,False,False,False,False
26777,4.0,2.8,1.8,7.0,7.0,False,False,True,False,False,True
26778,8.0,2.6,3.0,6.0,6.0,False,True,False,False,False,True
26779,7.0,3.6,2.2,6.5,6.5,False,False,True,False,False,True
26780,4.0,2.6,1.4,3.5,3.5,False,True,False,False,False,True
26781,6.0,1.2,2.4,6.0,6.0,False,False,True,False,False,True
26782,7.0,2.8,1.4,5.0,5.0,False,False,True,False,False,True
26783,5.0,1.2,2.4,6.0,6.0,False,False,False,True,False,True
26784,4.0,2.8,3.0,5.0,5.0,False,True,False,False,False,True
26785,8.0,3.6,2.8,5.0,5.0,False,True,False,False,False,True
26786,5.0,1.2,1.4,,,True,False,False,False,False,False
26787,7.0,3.2,3.2,,,True,False,False,False,False,False
26788,3.0,2.8,3.0,,,True,False,False,False,False,False
26789,3.0,1.4,3.0,,,True,False,False,False,False,False
26790,6.0,3.2,1.4,,,True,False,False,False,False,False
26791,7.0,2.6,3.2,,,True,False,False,False,False,False
26792,5.0,3.6,3.0,6.5,7.0,False,True,False,False,False,True
26793,5.0,1.4,2.2,5.0,5.5,False,False,True,False,False,True
26794,4.0,1.4,3.0,4.5,4.5,False,False,True,False,False,True
26795,7.0,2.4,3.8,6.0,6.0,False,True,False,False,False,True
26796,2.0,2.4,3.0,6.0,6.5,False,True,False,False,False,True
26797,6.0,2.8,3.8,6.5,6.5,False,True,False,False,False,True
26798,2.0,1.25,2.0,,,True,False,False,False,False,False
26799,5.0,2.0,1.25,,,True,False,False,False,False,False
26800,10.0,2.0,2.6,5.0,5.5,False,False,True,False,False,True
26801,9.0,2.6,3.8,5.5,6.0,False,False,False,True,False,True
26802,4.0,2.8,2.0,5.0,5.0,False,False,True,False,False,True
26803,2.0,1.25,1.2,5.0,5.0,False,False,True,False,False,True
26804,9.0,3.8,2.6,,,True,False,False,False,False,False
26805,10.0,2.0,3.2,,,True,False,False,False,False,False
26806,4.0,2.8,1.25,4.5,4.5,False,True,False,False,False,True
26807,5.0,2.8,1.2,5.0,5.0,False,False,True,False,False,True
26808,6.0,3.8,3.8,,,True,False,False,False,False,False
26809,3.0,2.6,3.2,,,True,False,False,False,False,False
26810,5.0,2.8,1.2,,,True,False,False,False,False,False
26811,5.0,1.0,2.8,,,True,False,False,False,False,False
26812,6.0,3.8,3.2,4.5,4.5,False,True,False,False,False,True
26813,4.0,2.8,1.8,6.0,6.0,False,False,False,True,False,True
26814,4.0,2.8,2.8,5.5,5.5,False,False,True,False,False,True
26815,3.0,1.0,2.0,4.5,4.5,False,False,True,False,False,True
26816,7.0,3.8,1.8,,,True,False,False,False,False,False
26817,6.0,2.8,2.6,,,True,False,False,False,False,False
26818,7.0,1.0,1.2,,,True,False,False,False,False,False
26819,5.0,2.8,2.8,,,True,False,False,False,False,False
26820,5.0,2.6,1.8,,,True,False,False,False,False,False
26821,6.0,2.8,3.2,,,True,False,False,False,False,False
26822,2.0,2.8,1.6,,,True,False,False,False,False,False
26823,2.0,2.0,2.8,,,True,False,False,False,False,False
26824,9.0,2.6,3.2,6.5,6.5,False,False,True,False,False,True
26825,6.0,2.6,1.8,4.5,4.5,False,False,True,False,False,True
26826,4.0,1.0,1.6,4.5,4.5,False,False,True,False,False,True
26827,3.0,2.0,2.0,5.0,5.0,False,False,False,True,False,True
26828,6.0,2.8,3.2,,,True,False,False,False,False,False
26829,8.0,2.6,2.6,,,True,False,False,False,False,False
26830,8.0,2.0,1.6,,,True,False,False,False,False,False
26831,5.0,1.25,1.25,,,True,False,False,False,False,False
26832,5.0,2.6,3.2,,,True,False,False,False,False,False
26833,6.0,2.0,3.8,,,True,False,False,False,False,False
26834,7.0,1.25,1.6,,,True,False,False,False,False,False
26835,4.0,2.8,1.25,,,True,False,False,False,False,False
26836,7.0,2.0,3.2,,,True,False,False,False,False,False
26837,3.0,2.6,3.8,,,True,False,False,False,False,False
26838,6.5,3.0,1.4,5.0,5.5,False,True,False,False,False,True
26839,8.0,3.2,2.6,4.0,4.5,False,False,False,True,False,True
26840,2.0,1.6,1.4,,,True,False,False,False,False,False
26841,7.0,3.0,2.4,,,True,False,False,False,False,False
26842,3.3333333333333335,1.6,2.6,,,True,False,False,False,False,False
26843,6.0,2.4,2.4,,,True,False,False,False,False,False
26844,2.0,1.6,2.4,,,True,False,False,False,False,False
26845,4.0,1.4,2.4,,,True,False,False,False,False,False
26846,6.0,1.6,2.4,,,True,False,False,False,False,False
26847,3.0,1.4,1.4,,,True,False,False,False,False,False
26848,,2.2,2.8,,,True,False,False,False,False,False
26849,,3.2,2.2,,,True,False,False,False,False,False
26850,4.333333333333333,1.8,3.4,5.0,5.0,False,False,True,False,False,True
26851,4.0,2.6,1.6,4.5,5.0,False,False,True,False,False,True
26852,,2.0,2.0,,,True,False,False,False,False,False
26853,3.0,1.4,2.8,,,True,False,False,False,False,False
26854,,2.0,2.2,4.0,4.0,False,False,False,True,False,True
26855,5.0,2.2,2.0,4.5,4.5,False,True,False,False,False,True
26856,5.0,2.6,2.6,,,True,False,False,False,False,False
26857,4.5,2.4,3.4,,,True,False,False,False,False,False
26858,,2.0,2.0,,,True,False,False,False,False,False
26859,6.0,1.4,2.2,,,True,False,False,False,False,False
26860,5.0,2.4,2.2,,,True,False,False,False,False,False
26861,3.5,2.4,2.6,,,True,False,False,False,False,False
26862,4.0,3.2,2.8,,,True,False,False,False,False,False
26863,,2.2,2.8,,,True,False,False,False,False,False
26864,5.0,1.8,3.4,,,True,False,False,False,False,False
26865,7.0,2.6,1.6,,,True,False,False,False,False,False
26866,,1.4,2.0,,,True,False,False,False,False,False
26867,,2.0,2.0,,,True,False,False,False,False,False
26868,5.0,2.6,2.6,,,True,False,False,False,False,False
26869,4.0,2.4,3.4,,,True,False,False,False,False,False
26870,,2.2,2.2,,,True,False,False,False,False,False
26871,4.0,2.0,2.8,,,True,False,False,False,False,False
26872,4.5,2.4,2.2,,,True,False,False,False,False,False
26873,3.0,2.4,2.6,,,True,False,False,False,False,False
26874,,2.0,2.8,,,True,False,False,False,False,False
26875,5.0,3.2,2.0,,,True,False,False,False,False,False
26876,7.0,3.0,3.8,,,True,False,False,False,False,False
26877,6.0,3.6,2.6,,,True,False,False,False,False,False
26878,6.2,3.6,3.4,,,True,False,False,False,False,False
26879,4.5,2.6,3.8,,,True,False,False,False,False,False
26880,,1.8,2.0,,,True,False,False,False,False,False
26881,3.0,1.4,1.8,,,True,False,False,False,False,False
26882,4.333333333333333,2.8,2.4,,,True,False,False,False,False,False
26883,5.0,2.6,3.4,,,True,False,False,False,False,False
26884,5.0,2.2,2.6,,,True,False,False,False,False,False
26885,,2.2,1.8,,,True,False,False,False,False,False
26886,8.5,3.0,3.8,,,True,False,False,False,False,False
26887,6.0,3.6,2.6,,,True,False,False,False,False,False
26888,,2.4,1.8,,,True,False,False,False,False,False
26889,,1.8,2.8,,,True,False,False,False,False,False
26890,6.75,3.6,3.4,,,True,False,False,False,False,False
26891,4.0,2.6,3.8,,,True,False,False,False,False,False
26892,,1.4,1.8,4.0,4.0,False,False,False,True,False,True
26893,,2.2,2.0,4.0,4.0,False,False,True,False,False,True
26894,,2.2,2.8,,,True,False,False,False,False,False
26895,3.0,2.4,2.6,,,True,False,False,False,False,False
26896,3.0,2.8,2.4,,,True,False,False,False,False,False
26897,6.0,2.6,3.4,,,True,False,False,False,False,False
26898,,2.2,2.6,,,True,False,False,False,False,False
26899,6.0,2.2,2.8,,,True,False,False,False,False,False
26900,7.0,3.0,3.8,,,True,False,False,False,False,False
26901,,3.6,2.6,,,True,False,False,False,False,False
26902,5.0,1.8,1.8,,,True,False,False,False,False,False
26903,,2.4,2.0,,,True,False,False,False,False,False
26904,5.666666666666667,3.6,3.4,,,True,False,False,False,False,False
26905,,2.6,3.8,,,True,False,False,False,False,False
26906,,2.2,1.8,,,True,False,False,False,False,False
26907,,1.4,2.6,,,True,False,False,False,False,False
26908,2.0,2.8,2.4,,,True,False,False,False,False,False
26909,,2.6,3.4,,,True,False,False,False,False,False
26910,,2.4,2.8,,,True,False,False,False,False,False
26911,,2.2,1.8,,,True,False,False,False,False,False
26912,,1.4,2.0,4.0,4.0,False,False,False,True,False,True
26913,4.0,1.8,1.8,4.5,4.5,False,False,True,False,False,True
26914,3.3333333333333335,3.0,2.6,,,True,False,False,False,False,False
26915,3.0,2.2,3.0,,,True,False,False,False,False,False
26916,6.0,2.0,2.6,,,True,False,False,False,False,False
26917,,0.8,1.8,,,True,False,False,False,False,False
26918,0.0,2.6,2.0,,,True,False,False,False,False,False
26919,5.75,2.2,3.2,,,True,False,False,False,False,False
26920,2.0,1.8,3.0,4.0,4.5,False,False,True,False,False,True
26921,,1.6,2.4,4.0,4.5,False,False,True,False,False,True
26922,5.666666666666667,2.8,2.6,,,True,False,False,False,False,False
26923,4.5,2.0,3.2,,,True,False,False,False,False,False
26924,,2.8,2.0,,,True,False,False,False,False,False
26925,,0.8,2.4,,,True,False,False,False,False,False
26926,3.5,3.0,2.6,5.0,5.5,False,False,True,False,False,True
26927,4.0,2.2,3.0,4.0,4.5,False,False,True,False,False,True
26928,,2.6,2.4,4.0,4.5,False,True,False,False,False,True
26929,4.0,1.8,1.8,4.5,4.5,False,True,False,False,False,True
26930,,1.6,2.4,4.0,4.5,False,True,False,False,False,True
26931,5.0,2.8,3.0,4.5,4.5,False,True,False,False,False,True
26932,6.0,2.2,3.2,4.5,4.5,False,True,False,False,False,True
26933,5.0,2.0,2.6,4.0,4.5,False,True,False,False,False,True
26934,,1.6,3.0,,,True,False,False,False,False,False
26935,2.0,1.8,2.4,,,True,False,False,False,False,False
26936,3.5,2.8,2.6,,,True,False,False,False,False,False
26937,4.0,2.0,3.2,,,True,False,False,False,False,False
26938,3.0,0.8,2.0,4.0,4.5,False,False,True,False,False,True
26939,,2.8,1.8,4.0,4.5,False,False,True,False,False,True
26940,4.0,3.0,2.6,5.0,5.5,False,False,True,False,False,True
26941,,2.2,3.0,4.5,4.5,False,False,True,False,False,True
26942,,1.8,2.4,4.5,4.5,False,True,False,False,False,True
26943,,2.6,3.0,4.0,4.5,False,False,False,True,False,True
26944,5.0,2.2,3.2,4.5,4.5,False,True,False,False,False,True
26945,,2.0,2.6,4.5,4.5,False,True,False,False,False,True
26946,,2.8,2.4,,,True,False,False,False,False,False
26947,0.0,1.6,2.0,,,True,False,False,False,False,False
26948,7.0,2.8,2.6,,,True,False,False,False,False,False
26949,,2.0,3.2,,,True,False,False,False,False,False
26950,,2.6,1.8,,,True,False,False,False,False,False
26951,8.0,0.8,2.4,,,True,False,False,False,False,False
26952,,2.6,3.6,,,True,False,False,False,False,False
26953,,3.6,1.6,,,True,False,False,False,False,False
26954,,2.0,2.8,,,True,False,False,False,False,False
26955,,3.0,1.8,,,True,False,False,False,False,False
26956,,2.5,2.25,,,True,False,False,False,False,False
26957,,1.0,3.75,,,True,False,False,False,False,False
26958,,1.4,1.6,4.0,4.0,False,False,True,False,False,True
26959,,2.6,3.2,5.5,5.5,False,False,True,False,False,True
26960,,2.25,5.75,4.5,5.0,False,False,False,True,False,True
26961,,2.25,1.5,3.5,3.5,False,True,False,False,False,True
26962,,3.6,1.8,5.5,5.5,False,False,True,False,False,True
26963,,2.0,3.6,4.5,5.0,False,True,False,False,False,True
26964,,1.75,3.75,4.5,4.5,False,True,False,False,False,True
26965,,2.5,1.75,4.5,4.5,False,True,False,False,False,True
26966,4.0,3.0,3.2,6.0,6.5,False,True,False,False,False,True
26967,2.0,1.4,2.8,4.0,4.5,False,True,False,False,False,True
26968,,1.0,1.5,4.5,4.5,False,False,True,False,False,True
26969,,2.25,2.25,3.5,4.0,False,False,False,True,False,True
26970,,3.0,2.8,,,True,False,False,False,False,False
26971,,2.0,3.2,,,True,False,False,False,False,False
26972,,2.25,1.75,,,True,False,False,False,False,False
26973,,1.75,5.75,,,True,False,False,False,False,False
26974,,2.6,1.6,,,True,False,False,False,False,False
26975,,1.4,3.6,,,True,False,False,False,False,False
26976,,2.25,5.75,4.5,5.0,False,True,False,False,False,True
26977,,2.25,1.75,4.5,5.0,False,True,False,False,False,True
26978,,2.0,1.8,4.0,4.0,False,False,True,False,False,True
26979,,3.6,2.8,5.0,5.5,False,False,False,True,False,True
26980,,2.5,3.75,4.5,5.0,False,False,True,False,False,True
26981,,1.75,2.25,3.5,3.5,False,True,False,False,False,True
26982,,1.4,3.2,5.0,5.0,False,True,False,False,False,True
26983,,3.0,1.6,5.0,5.0,False,False,True,False,False,True
26984,,2.25,1.5,4.5,4.5,False,True,False,False,False,True
26985,,1.0,5.75,4.5,5.0,False,True,False,False,False,True
26986,7.0,3.6,3.6,6.0,6.0,False,False,True,False,False,True
26987,2.0,2.6,1.8,4.0,4.5,False,True,False,False,False,True
26988,,1.75,1.75,4.5,4.5,False,True,False,False,False,True
26989,,2.25,3.75,4.0,4.0,False,True,False,False,False,True
26990,,1.0,2.25,3.5,4.0,False,False,True,False,False,True
26991,,2.5,1.5,4.5,5.0,False,False,True,False,False,True
26992,,2.8,2.2,,,True,False,False,False,False,False
26993,,2.4,2.6,,,True,False,False,False,False,False
26994,,2.0,2.2,,,True,False,False,False,False,False
26995,,3.4,2.6,,,True,False,False,False,False,False
26996,,1.75,3.5,,,True,False,False,False,False,False
26997,,1.75,4.25,,,True,False,False,False,False,False
26998,,2.8,2.6,,,True,False,False,False,False,False
26999,,2.8,3.4,,,True,False,False,False,False,False
27000,,3.0,2.75,,,True,False,False,False,False,False
27001,,1.75,2.25,4.0,4.0,False,False,False,True,False,True
27002,,2.0,2.2,,,True,False,False,False,False,False
27003,,2.4,2.6,,,True,False,False,False,False,False
27004,,3.0,4.25,4.5,5.0,False,True,False,False,False,True
27005,,1.75,1.0,4.5,5.0,False,False,True,False,False,True
27006,5.0,3.4,3.4,6.0,6.5,False,True,False,False,False,True
27007,4.0,2.8,2.2,,,True,False,False,False,False,False
27008,,1.75,2.25,,,True,False,False,False,False,False
27009,,3.0,3.5,,,True,False,False,False,False,False
27010,,3.4,2.2,,,True,False,False,False,False,False
27011,,2.0,3.4,,,True,False,False,False,False,False
27012,,1.75,1.0,3.5,3.5,False,True,False,False,False,True
27013,,3.0,2.75,4.5,5.0,False,False,False,True,False,True
27014,,2.8,2.6,4.0,4.5,False,True,False,False,False,True
27015,,2.8,2.2,5.0,5.0,False,False,False,True,False,True
27016,,1.75,2.75,,,True,False,False,False,False,False
27017,,3.0,1.0,4.5,4.5,False,False,True,False,False,True
27018,,2.0,2.6,4.0,4.0,False,False,True,False,False,True
27019,,2.4,2.2,5.0,5.5,False,False,True,False,False,True
27020,,1.75,4.25,4.5,5.0,False,False,True,False,False,True
27021,,3.0,3.5,3.5,4.0,False,True,False,False,False,True
27022,,2.8,3.4,5.5,5.5,False,True,False,False,False,True
27023,,3.4,2.6,4.5,5.0,False,True,False,False,False,True
27024,,3.0,2.25,,,True,False,False,False,False,False
27025,,1.75,2.75,,,True,False,False,False,False,False
27026,5.0,2.4,2.2,,,True,False,False,False,False,False
27027,3.0,2.8,2.6,,,True,False,False,False,False,False
27028,,3.0,1.0,4.0,4.5,False,False,True,False,False,True
27029,,1.75,4.25,4.0,4.5,False,True,False,False,False,True
27030,,1.75,3.5,3.5,3.5,False,True,False,False,False,True
27031,,1.75,2.25,4.5,4.5,False,False,True,False,False,True
27032,,3.8,3.0,,,True,False,False,False,False,False
27033,,2.6,1.6,,,True,False,False,False,False,False
27034,,2.4,2.2,4.0,4.5,False,False,False,True,False,True
27035,,3.8,2.4,5.0,5.0,False,False,True,False,False,True
27036,,2.5,1.8,4.5,4.5,False,True,False,False,False,True
27037,,2.5,2.75,4.5,5.0,False,True,False,False,False,True
27038,,3.0,1.6,4.0,4.0,False,True,False,False,False,True
27039,,3.8,2.6,5.0,5.0,False,True,False,False,False,True
27040,,1.75,2.75,5.0,5.0,False,False,False,True,False,True
27041,,2.4,2.5,3.5,3.5,False,True,False,False,False,True
