,odd_goals_over1,odd_goals_under1,media_goals_home,media_goals_away,h2h_mean,res_goals_over_under
16837,1.083,7.0,3.4,2.0,5.5,True
16838,1.222,4.0,2.6,2.2,4.5,False
16839,1.083,7.0,2.6,2.0,4.5,True
16840,1.166,4.5,2.4,2.2,5.0,False
16841,1.083,7.0,2.4,2.4,6.0,True
16842,1.083,7.0,2.4,2.2,5.5,True
16843,1.166,4.5,2.4,2.4,3.0,True
16844,1.166,4.5,3.4,2.2,7.0,False
16845,1.083,7.0,1.6,2.0,6.0,False
16849,1.062,8.0,3.0,3.0,8.5,True
16850,1.083,7.0,3.6,2.4,6.0,True
16852,1.222,4.0,1.6,2.8,3.0,False
16862,1.2,4.333,1.8,1.5,4.666666666666667,True
16863,1.25,3.75,2.8,1.4,4.0,True
16864,1.142,5.0,1.4,3.8,5.0,False
16865,1.25,3.75,2.4,1.6,3.6666666666666665,True
16866,1.125,5.5,2.6666666666666665,3.6,4.0,True
16867,1.142,5.0,0.8,1.2,5.333333333333333,False
16868,1.1,6.5,2.4,1.2,4.666666666666667,True
16869,1.222,4.0,0.8,2.0,4.0,True
16870,1.166,4.5,1.6,1.2,5.0,True
16871,1.4,2.75,0.8,1.6,3.3333333333333335,True
16872,1.2,4.333,1.6,2.6,4.0,False
16873,1.142,5.0,1.2,1.2,3.3333333333333335,False
16874,1.142,5.0,0.8,2.6,4.2,True
16875,1.3,3.4,1.2,2.0,2.0,True
16876,1.25,3.75,1.2,2.6,2.5,True
16877,1.142,5.0,2.2,1.8,4.5,True
16878,1.083,7.0,3.4,2.2,5.5,True
16879,1.166,4.5,2.2,2.0,5.5,True
16880,1.4,2.75,1.2,1.8,2.5,True
16881,1.4,2.75,2.8,1.8,2.3333333333333335,False
16882,1.166,4.5,2.0,3.0,6.0,True
16883,1.142,5.0,1.8,1.8,4.25,True
16884,1.25,3.75,2.6,3.0,4.5,True
16885,1.25,3.75,1.8,3.0,3.0,True
16886,1.142,5.0,1.75,2.6,6.428571428571429,True
16892,1.166,4.5,2.2,1.6,4.0,False
16893,1.2,4.333,2.4,2.0,3.5,True
16894,1.166,4.5,2.0,1.5,4.5,True
16895,1.25,3.75,1.6,1.6,2.5,False
16896,1.222,4.0,2.0,3.6,4.0,True
16897,1.071,7.5,3.2,3.2,8.0,True
16898,1.3,3.4,1.4,1.8,4.666666666666667,True
16899,1.25,3.75,0.5,2.25,4.333333333333333,True
16900,1.166,4.5,3.0,1.4,4.333333333333333,True
16903,1.2,4.333,0.5,1.4,4.0,True
16904,1.166,4.5,1.0,1.4,4.0,True
16905,1.125,5.5,0.5,1.4,3.6666666666666665,True
16906,1.25,3.75,1.0,2.25,6.0,True
16907,1.25,3.75,1.0,1.4,3.6666666666666665,True
16908,1.04,9.0,1.4,3.6,6.0,True
16910,1.1,6.5,2.0,1.4,5.25,True
16911,1.2,4.333,1.4,1.4,5.0,True
16912,1.166,4.5,2.0,1.8,6.5,True
16913,1.142,5.0,3.0,1.4,4.5,True
16914,1.166,4.5,3.0,2.25,3.5,True
16915,1.166,4.5,3.0,1.8,3.0,True
16916,1.3,3.4,1.0,1.4,5.0,True
16917,1.125,5.5,3.6,2.4,2.0,False
16918,1.285,3.5,2.6666666666666665,2.25,1.0,True
16919,1.062,8.0,3.0,2.4,5.5,True
16920,1.2,4.333,3.0,2.25,5.333333333333333,False
16921,1.04,9.0,1.0,2.0,5.0,True
16923,1.2,4.333,1.4,2.25,2.0,False
16924,1.444,2.625,1.0,1.8,4.0,True
16925,1.2,4.333,2.4,1.8,4.333333333333333,True
16926,1.363,3.0,1.4,2.25,4.0,False
16927,1.25,3.75,2.4,3.0,4.0,True
16928,1.071,7.5,2.6,1.8,4.0,True
16929,1.4,2.75,1.4,1.4,3.5,False
16930,1.363,3.0,1.0,1.8,3.0,True
16931,1.015,12.0,3.5,2.0,5.0,True
16932,1.25,3.75,3.6,3.6,5.5,True
16933,1.05,8.5,1.8,3.6,6.0,True
16934,1.015,12.0,2.4,2.0,8.0,True
16938,1.025,10.5,2.75,2.0,4.0,True
16939,1.142,5.0,2.4,1.6,4.0,True
16940,1.083,7.0,1.8,2.0,4.0,True
16941,1.083,7.0,2.75,2.5,8.0,True
16942,1.062,8.0,2.0,1.6,9.0,True
16943,1.2,4.333,2.75,1.6,4.0,False
16944,1.1,6.5,2.6666666666666665,2.4,5.0,True
16945,1.03,10.0,3.5,1.6,5.0,True
16946,1.4,2.75,1.6666666666666667,1.0,3.0,True
16948,1.2,4.333,2.4,1.8,3.75,True
16953,1.071,7.5,3.2,3.8,6.0,True
16961,1.222,4.0,2.6,1.8,3.5,True
16963,1.222,4.0,1.6,1.8,5.0,False
16964,1.222,4.0,0.2,3.4,3.0,True
16966,1.02,11.0,3.5,2.8,5.0,True
16967,1.142,5.0,3.0,2.8,5.333333333333333,True
16968,1.025,10.5,2.6,3.5,7.0,True
16969,1.2,4.333,2.75,2.8,3.0,False
16970,1.05,8.5,1.4,3.4,4.0,True
16971,1.071,7.5,3.0,3.5,3.0,True
16972,1.166,4.5,2.6,1.5,4.0,True
16973,1.25,3.75,1.4,1.4,3.0,True
16974,1.05,8.5,2.4,1.6666666666666667,4.0,True
16975,1.05,8.5,3.0,2.8,3.0,True
16976,1.083,7.0,3.5,1.5,5.0,True
16977,1.083,7.0,1.4,1.6666666666666667,5.0,True
16979,1.04,9.0,3.4,2.4,7.0,True
16980,1.142,5.0,1.8,2.2,4.333333333333333,True
16982,1.1,6.5,2.4,3.8,4.0,True
16991,1.222,4.0,2.75,1.8,2.0,True
16994,1.1,6.5,1.8,2.0,4.333333333333333,False
16995,1.25,3.75,0.2,1.6666666666666667,2.0,False
16996,1.083,7.0,2.2,2.2,4.333333333333333,True
17000,1.083,7.0,2.0,1.75,6.0,True
17001,1.2,4.333,2.4,2.0,7.0,True
17003,1.083,7.0,2.0,3.8,6.0,True
17004,1.2,4.333,2.2,2.2,3.3333333333333335,True
17005,1.142,5.0,2.2,2.0,4.666666666666667,True
17006,1.111,6.0,2.2,2.8,5.5,True
17007,1.071,7.5,2.0,2.0,5.0,True
17009,1.125,5.5,2.2,2.2,4.0,True
17011,1.111,6.0,1.8,2.8,5.666666666666667,True
17012,1.111,6.0,1.0,1.8,3.0,True
17013,1.083,7.0,2.2,2.8,5.666666666666667,True
17015,1.05,8.5,3.0,2.0,6.333333333333333,True
17017,1.03,10.0,3.25,3.8,12.0,True
17018,1.1,6.5,2.2,2.2,5.0,True
17019,1.05,8.5,2.2,2.8,6.5,True
17020,1.03,10.0,5.2,1.75,5.0,True
17024,1.142,5.0,2.2,2.8,5.0,True
17025,1.083,7.0,3.0,2.2,5.0,True
17027,1.2,4.333,2.2,2.8,2.5,True
17029,1.166,4.5,2.2,2.2,5.666666666666667,True
17030,1.166,4.5,1.8,2.8,5.0,True
17031,1.166,4.5,2.4,2.8,5.0,True
17032,1.142,5.0,3.6,2.8,4.333333333333333,True
17033,1.142,5.0,2.4,3.8,8.0,False
17034,1.142,5.0,3.6,2.8,4.333333333333333,True
17035,1.2,4.333,2.4,3.4,5.0,True
17037,1.1,6.5,2.6,2.4,5.0,True
17038,1.2,4.333,2.2,2.4,5.0,True
17039,1.083,7.0,2.6,3.0,5.0,True
17040,1.142,5.0,2.2,2.0,3.0,True
17041,1.083,7.0,3.4,3.0,5.0,True
17042,1.111,6.0,2.2,3.0,6.0,True
17043,1.1,6.5,3.0,2.2,3.0,True
17044,1.166,4.5,2.2,2.2,4.0,True
17045,1.083,7.0,3.0,2.4,4.0,True
17046,1.111,6.0,3.4,3.4,5.0,True
17047,1.111,6.0,2.4,3.0,4.0,True
17049,1.083,7.0,2.2,2.0,4.0,True
17050,1.2,4.333,2.4,2.8,8.0,True
17051,1.166,4.5,3.6,2.4,4.333333333333333,True
17054,1.142,5.0,3.6,3.4,8.0,True
17055,1.166,4.5,3.4,3.4,6.0,True
17057,1.142,5.0,1.6,5.0,4.5,True
17058,1.2,4.333,3.4,2.8,4.0,True
17060,1.25,3.75,2.8,2.8,4.0,True
17061,1.166,4.5,2.8,3.0,5.666666666666667,True
17062,1.222,4.0,3.6,2.8,5.0,True
17063,1.2,4.333,1.6,2.4,3.5,True
17064,1.25,3.75,1.6,3.4,3.0,False
17065,1.1,6.5,2.2,2.6,4.5,True
17068,1.222,4.0,2.8,3.0,4.5,True
17070,1.166,4.5,3.6,2.4,5.5,True
17073,1.166,4.5,2.8,2.8,5.0,True
17074,1.142,5.0,2.4,2.4,8.0,True
17075,1.142,5.0,1.6,3.0,4.5,True
17076,1.2,4.333,2.8,2.8,4.0,True
17078,1.222,4.0,3.0,1.8,3.0,False
17079,1.111,6.0,2.4,3.8,6.333333333333333,True
17081,1.2,4.333,1.6,2.4,5.5,False
17082,1.166,4.5,1.4,5.0,3.0,False
17084,1.142,5.0,2.4,5.0,12.0,True
17085,1.142,5.0,2.8,1.8,6.0,True
17086,1.2,4.333,1.4,3.2,6.0,False
17087,1.166,4.5,2.4,2.8,6.0,True
17089,1.166,4.5,2.8,3.2,7.5,True
17090,1.222,4.0,3.0,3.8,6.0,True
17093,1.166,4.5,2.4,2.8,4.0,True
17100,1.03,10.0,3.0,2.8,8.0,True
17101,1.05,8.5,2.2,2.6,6.0,True
17102,1.04,9.0,1.8,4.0,5.333333333333333,True
17103,1.025,10.5,1.8,1.8,4.666666666666667,True
17104,1.125,5.5,1.6,2.4,2.6666666666666665,True
17105,1.1,6.5,1.8,3.2,2.0,True
17106,1.285,3.5,2.2,0.4,5.333333333333333,True
17107,1.1,6.5,2.8,1.8,0.0,True
17108,1.1,6.5,2.6,3.8,3.0,True
17109,1.05,8.5,2.2,4.0,5.0,True
17110,1.25,3.75,2.2,1.8,4.0,True
17111,1.363,3.0,1.2,3.0,2.0,True
17112,1.071,7.5,3.2,3.2,6.0,False
17113,1.03,10.0,3.6,2.8,4.0,True
17114,1.333,3.25,2.8,1.8,4.0,False
17115,1.071,7.5,2.6,3.6,5.0,True
17116,1.071,7.5,2.8,3.0,8.0,True
17119,1.285,3.5,2.2,0.4,2.0,False
17120,1.04,9.0,1.8,3.6,5.0,True
17122,1.2,4.333,1.2,2.6,4.0,True
17123,1.285,3.5,2.8,1.8,5.0,True
17124,1.062,8.0,2.2,3.8,9.0,True
17126,1.285,3.5,1.2,1.8,5.0,True
17132,1.4,2.75,0.8,2.2,4.0,False
17135,1.083,7.0,3.2,2.8,3.0,True
17140,1.071,7.5,1.2,2.6,5.0,True
17142,1.05,8.5,3.0,3.4,3.5,True
17144,1.3,3.4,2.2,2.2,7.333333333333333,True
17145,1.166,4.5,2.8,1.8,4.0,True
17146,1.166,4.5,2.8,2.6,3.3333333333333335,True
17147,1.062,8.0,3.8,2.4,6.0,True
17148,1.4,2.75,2.6,2.6,6.0,True
17152,1.142,5.0,2.2,3.0,6.0,True
17153,1.4,2.75,3.2,1.8,2.0,False
17156,1.142,5.0,2.8,3.2,7.0,True
17157,1.4,2.75,2.6,2.2,3.0,True
17160,1.25,3.75,1.2,3.0,7.0,True
17162,1.05,8.5,3.8,2.6,3.0,True
17166,1.142,5.0,3.0,2.6,2.5,True
17167,1.071,7.5,1.6,1.6,7.0,False
17170,1.071,7.5,2.8,3.2,4.0,True
17174,1.062,8.0,2.6,3.4,5.5,True
17175,1.1,6.5,2.6,3.0,7.0,True
17179,1.4,2.75,2.6,1.0,2.0,True
17181,1.083,7.0,2.6,2.6,8.0,True
17183,1.062,8.0,1.2,2.8,1.5,True
17187,1.166,4.5,2.8,1.8,4.666666666666667,True
17188,1.1,6.5,2.8,3.0,2.0,True
17191,1.166,4.5,3.6,3.2,4.333333333333333,True
17192,1.25,3.75,2.4,2.2,2.0,True
17193,1.071,7.5,2.6,4.2,6.0,True
17194,1.4,2.75,2.4,2.2,1.0,True
17195,1.083,7.0,3.4,1.8,2.6666666666666665,True
17196,1.071,7.5,1.4,2.2,5.0,True
17197,1.1,6.5,1.6,2.2,6.0,True
17198,1.083,7.0,2.6,4.2,4.666666666666667,True
17199,1.363,3.0,0.8,2.2,0.0,True
17200,1.05,8.5,3.4,3.4,5.0,True
17201,1.166,4.5,0.8,2.2,5.0,True
17203,1.142,5.0,3.4,3.0,4.0,True
17205,1.285,3.5,0.8,2.2,3.5,False
17211,1.071,7.5,2.6,3.2,3.0,False
17216,1.071,7.5,3.8,3.4,5.666666666666667,True
17217,1.25,3.75,1.6,2.2,6.0,True
17218,1.04,9.0,3.0,3.2,7.333333333333333,True
17220,1.071,7.5,1.8,3.8,4.0,True
17221,1.25,3.75,1.6,1.6,7.0,True
17223,1.142,5.0,3.2,2.8,2.6666666666666665,True
17224,1.04,9.0,3.8,1.8,8.0,True
17225,1.111,6.0,3.0,3.8,6.0,True
17226,1.2,4.333,2.2,2.8,2.0,True
17227,1.533,2.375,2.4,2.6,6.0,True
17229,1.071,7.5,3.0,3.4,6.0,True
17236,1.05,8.5,2.4,2.0,9.0,True
17237,1.111,6.0,2.6,1.6,11.0,True
17238,1.333,3.25,2.6,2.8,4.0,True
17247,1.083,7.0,2.2,2.2,5.0,True
17248,1.083,7.0,1.8,2.8,5.5,True
17250,1.222,4.0,1.6,2.8,4.0,False
17252,1.4,2.75,2.4,1.0,3.0,True
17253,1.333,3.25,1.4,2.8,4.4,True
17254,1.062,8.0,2.8,2.8,4.0,True
17255,1.142,5.0,2.0,1.8,2.0,True
17256,1.25,3.75,2.6,1.6,3.0,True
17258,1.166,4.5,1.6,3.0,4.0,True
17260,1.125,5.5,3.0,1.8,2.5,True
17261,1.142,5.0,2.8,2.2,4.0,True
17262,1.05,8.5,2.0,2.4,3.6,True
17264,1.2,4.333,2.0,1.8,4.0,True
17265,1.05,8.5,2.4,2.2,4.0,True
17271,1.142,5.0,2.6,1.8,4.0,True
17273,1.083,7.0,3.0,2.2,3.25,True
17274,1.222,4.0,2.2,1.8,3.5,True
17276,1.111,6.0,2.8,2.4,2.0,True
17278,1.142,5.0,2.6,2.8,3.0,True
17279,1.333,3.25,2.2,3.0,5.0,True
17280,1.03,10.0,2.8,2.2,3.0,True
17281,1.1,6.5,2.4,2.8,8.0,True
17283,1.142,5.0,2.6,2.8,3.0,True
17284,1.285,3.5,2.2,2.4,3.0,True
17285,1.083,7.0,2.8,2.8,8.0,True
17286,1.083,7.0,2.4,3.0,3.0,True
17289,1.222,4.0,2.6,2.8,4.5,True
17293,1.05,8.5,2.4,2.8,5.8,True
17296,1.1,6.5,2.0,2.6,8.0,True
17297,1.05,8.5,2.6,2.2,5.0,True
17298,1.2,4.333,2.4,1.8,3.3333333333333335,False
17300,1.166,4.5,3.2,1.8,5.0,True
17303,1.25,3.75,2.8,3.0,7.0,True
17304,1.142,5.0,2.0,1.8,2.0,True
17305,1.083,7.0,2.4,3.8,6.666666666666667,True
17306,1.111,6.0,3.2,1.8,4.0,True
17307,1.25,3.75,2.0,3.8,2.5,True
17308,1.166,4.5,2.0,1.8,5.5,False
17311,1.142,5.0,2.4,1.8,10.0,False
17312,1.05,8.5,3.2,3.8,12.0,True
17313,1.222,4.0,2.4,1.8,2.0,True
17314,1.071,7.5,2.4,2.6,5.5,True
17316,1.125,5.5,2.8,1.4,3.0,True
17321,1.25,3.75,2.6,1.4,4.0,False
17322,1.363,3.0,1.4,2.0,0.0,True
17324,1.166,4.5,2.0,2.2,2.0,True
17325,1.125,5.5,3.0,3.0,6.0,True
17326,1.285,3.5,2.6,3.6,1.0,True
17327,1.25,3.75,2.2,2.4,5.333333333333333,True
17328,1.142,5.0,2.0,2.0,3.0,True
17330,1.363,3.0,2.6,2.2,7.0,True
17332,1.111,6.0,2.8,1.8,5.0,True
17336,1.111,6.0,3.0,2.0,7.0,False
17339,1.25,3.75,2.6,2.0,5.0,True
17340,1.25,3.75,2.6,2.4,4.5,True
17349,1.25,3.75,2.6,2.2,2.5,True
17350,1.1,6.5,2.8,2.0,7.0,True
17356,1.125,5.5,1.4,3.6,5.0,False
17357,1.142,5.0,3.0,3.8,1.0,True
17361,1.25,3.75,1.2,2.6,4.75,True
17370,1.062,8.0,3.0,3.2,5.0,True
17371,1.062,8.0,3.0,2.8,8.0,False
17372,1.05,8.5,0.8,2.0,8.0,True
17373,1.142,5.0,3.0,2.0,5.2,True
17375,1.04,9.0,2.2,3.2,5.0,True
17380,1.125,5.5,3.0,2.0,4.6,False
17382,1.03,10.0,4.0,2.8,1.0,False
17383,1.083,7.0,3.0,2.8,5.0,True
17384,1.1,6.5,4.0,2.0,4.0,True
17385,1.111,6.0,3.6,3.6,7.0,True
17387,1.04,9.0,1.6,3.8,7.0,True
17388,1.142,5.0,1.4,1.8,7.0,True
17389,1.05,8.5,2.2,3.2,6.0,True
17390,1.083,7.0,1.8,2.2,2.5,True
17391,1.083,7.0,4.0,1.4,4.0,False
17393,1.1,6.5,1.6,2.6,4.0,True
17394,1.03,10.0,2.2,3.8,9.0,True
17395,1.2,4.333,1.6,2.6,2.2,True
17396,1.083,7.0,3.4,2.4,2.0,True
17397,1.1,6.5,1.6,2.2,5.6,True
17398,1.125,5.5,1.0,2.8,7.0,True
17399,1.083,7.0,1.8,3.8,4.0,True
17400,1.111,6.0,2.2,3.8,4.75,True
17401,1.083,7.0,3.0,3.2,4.0,True
17402,1.25,3.75,1.25,2.0,3.0,True
17403,1.125,5.5,2.2,2.6,4.0,True
17405,1.04,9.0,1.0,2.8,7.0,True
17406,1.1,6.5,2.0,2.0,2.2,False
17407,1.062,8.0,3.8,2.8,7.0,True
17408,1.142,5.0,2.0,2.8,2.6,True
17410,1.04,9.0,2.2,3.4,4.0,True
17412,1.142,5.0,2.0,3.4,4.75,False
17413,1.062,8.0,3.8,2.2,7.0,True
17414,1.083,7.0,2.2,2.2,7.0,True
17415,1.03,10.0,3.0,4.4,7.0,True
17416,1.071,7.5,3.0,2.8,5.6,True
17417,1.166,4.5,3.2,2.2,3.4,False
17421,1.1,6.5,3.2,3.4,7.0,False
17423,1.04,9.0,2.2,4.4,6.0,False
17424,1.142,5.0,3.0,2.2,4.75,False
17428,1.083,7.0,2.4,2.0,1.0,False
17430,1.062,8.0,1.0,1.4,1.0,True
17432,1.04,9.0,1.0,4.0,2.0,True
17434,1.2,4.333,2.4,1.4,3.0,False
17435,1.071,7.5,2.4,2.8,1.75,True
17436,1.083,7.0,2.0,1.4,2.5,True
17438,1.111,6.0,0.0,2.4,6.0,False
17442,1.166,4.5,2.0,2.0,3.6666666666666665,False
17449,1.166,4.5,2.2,2.0,7.0,True
17450,1.083,7.0,1.8,2.2,2.6666666666666665,True
17451,1.4,2.75,2.4,2.2,2.3333333333333335,True
17452,1.222,4.0,2.2,1.2,4.666666666666667,False
17453,1.444,2.625,2.2,2.2,2.3333333333333335,True
17454,1.125,5.5,0.8,1.2,5.0,True
17455,1.444,2.625,1.8,1.2,3.0,False
17457,1.444,2.625,2.2,2.4,3.0,False
17458,1.05,8.5,0.8,2.2,2.5,True
17459,1.222,4.0,0.8,1.0,3.6666666666666665,True
17460,1.222,4.0,0.8,2.0,6.0,True
17462,1.111,6.0,3.4,2.0,3.0,True
17463,1.111,6.0,2.2,3.4,3.0,True
17464,1.142,5.0,1.6,1.8,4.666666666666667,True
17465,1.166,4.5,3.4,1.8,4.0,True
17466,1.2,4.333,1.6,3.4,10.0,False
17467,1.125,5.5,2.2,2.6,2.0,True
17468,1.142,5.0,2.8,3.2,6.0,True
17469,1.125,5.5,1.8,3.4,5.0,True
17474,1.166,4.5,1.8,2.6,6.5,False
17475,1.111,6.0,2.4,4.0,3.0,True
17476,1.142,5.0,1.8,1.4,4.0,False
17477,1.125,5.5,0.8,2.8,5.0,True
17478,1.142,5.0,4.0,1.8,7.0,True
17479,1.363,3.0,1.2,1.8,3.0,False
17480,1.2,4.333,2.4,2.0,4.0,True
17481,1.166,4.5,2.6,1.8,5.0,False
17482,1.166,4.5,2.2,1.6,3.0,True
17483,1.1,6.5,2.0,1.8,6.6,True
17484,1.2,4.333,1.8,1.5,5.0,True
17486,1.533,2.375,2.8,1.8,2.0,True
17487,1.166,4.5,2.4,1.8,3.0,True
17488,1.444,2.625,0.8,2.4,2.5,False
17489,1.25,3.75,2.0,2.8,2.7142857142857144,True
17490,1.125,5.5,1.0,2.2,3.5,True
17491,1.4,2.75,2.4,1.0,3.5,False
17492,1.363,3.0,2.2,2.2,3.5,True
17493,1.2,4.333,2.4,2.2,5.0,True
17494,1.1,6.5,1.6,2.4,8.333333333333334,True
17495,1.333,3.25,2.0,2.4,3.3333333333333335,True
17496,1.222,4.0,1.0,2.2,3.5,False
17497,1.1,6.5,2.4,1.2,4.0,True
17498,1.444,2.625,1.6,2.8,2.0,True
17499,1.444,2.625,1.6,2.6,1.6666666666666667,False
17500,1.2,4.333,1.6,2.0,3.6666666666666665,False
17501,1.125,5.5,1.0,2.8,5.333333333333333,True
17502,1.2,4.333,1.6,2.0,4.333333333333333,True
17503,1.222,4.0,1.6,2.8,2.3333333333333335,False
17504,1.533,2.375,1.8,1.0,2.5,False
17505,1.25,3.75,2.4,1.2,3.3333333333333335,True
17506,1.125,5.5,1.4,1.4,5.0,True
17507,1.222,4.0,1.0,2.4,3.5,True
17508,1.2,4.333,1.8,2.4,4.0,True
17510,1.25,3.75,1.6,1.6,4.0,False
17511,1.2,4.333,2.4,1.8,3.6666666666666665,True
17512,1.125,5.5,1.8,3.2,1.0,True
17513,1.1,6.5,2.2,1.8,4.0,False
17514,1.111,6.0,1.6,3.2,3.0,False
17515,1.111,6.0,3.2,4.0,3.0,True
17516,1.125,5.5,2.2,2.8,7.0,True
17517,1.166,4.5,2.2,2.2,3.0,False
17520,1.125,5.5,3.0,1.8,0.0,True
17521,1.222,4.0,1.0,1.4,4.0,True
17526,1.05,8.5,2.2,2.2,3.0,True
17527,1.166,4.5,2.2,2.8,5.0,True
17539,1.083,7.0,2.2,2.0,2.0,True
17541,1.222,4.0,1.8,2.8,5.0,True
17542,1.222,4.0,2.8,2.8,4.0,True
17545,1.083,7.0,3.0,2.2,6.0,True
17546,1.222,4.0,1.0,1.8,5.333333333333333,True
17548,1.1,6.5,1.6,2.0,3.0,True
17551,1.05,8.5,1.8,2.8,6.0,True
17552,1.166,4.5,1.0,1.8,4.0,False
17553,1.111,6.0,1.6,5.0,6.0,True
17554,1.166,4.5,1.0,2.0,2.0,True
17558,1.142,5.0,1.4,3.6,7.0,True
17568,1.25,3.75,1.4,2.25,4.0,True
17577,1.363,3.0,2.8,1.4,2.0,True
17579,1.1,6.5,2.0,1.4,4.666666666666667,True
17583,1.222,4.0,3.6,3.4,5.0,True
17584,1.166,4.5,3.4,5.0,3.5,True
17586,1.2,4.333,2.0,2.4,1.0,True
17587,1.2,4.333,2.4,1.4,2.0,False
17588,1.444,2.625,1.4,1.4,3.0,True
17589,1.166,4.5,2.4,1.6,1.0,True
17590,1.142,5.0,3.0,2.4,6.0,True
17591,1.166,4.5,3.6,1.4,4.0,False
17592,1.111,6.0,3.0,1.4,3.6666666666666665,False
17593,1.222,4.0,2.0,4.2,5.0,True
17594,1.111,6.0,2.4,2.4,3.0,True
17595,1.285,3.5,1.8,1.4,2.8,True
17596,1.1,6.5,2.4,1.6,6.0,False
17597,1.222,4.0,2.0,3.4,2.75,True
17598,1.071,7.5,2.4,2.0,4.0,True
17600,1.083,7.0,1.25,1.4,1.6666666666666667,True
17601,1.2,4.333,1.8,2.0,2.0,True
17602,1.142,5.0,1.8,3.8,7.0,False
17603,1.083,7.0,1.8,1.6,4.333333333333333,False
17604,1.071,7.5,1.8,2.0,3.5,True
17605,1.083,7.0,2.4,1.4,5.0,True
17606,1.285,3.5,1.8,2.0,2.75,True
17607,1.125,5.5,0.8,3.0,5.25,True
17608,1.083,7.0,1.8,2.2,3.0,True
17609,1.25,3.75,1.8,2.0,3.5,False
17612,1.25,3.75,1.8,1.6,1.5,True
17613,1.25,3.75,0.0,2.6,3.25,True
17614,1.142,5.0,1.8,2.4,2.0,True
17619,1.2,4.333,2.6,2.8,1.5,True
17620,1.142,5.0,1.6,1.4,6.0,True
17622,1.166,4.5,3.0,2.8,2.0,True
17624,1.142,5.0,3.0,1.6,6.0,True
17625,1.142,5.0,2.4,4.2,1.5,True
17626,1.25,3.75,2.0,1.4,2.0,True
17627,1.111,6.0,0.8,3.4,5.75,True
17628,1.25,3.75,2.0,1.8,3.0,True
17629,1.111,6.0,2.0,2.2,5.0,True
17631,1.1,6.5,2.2,1.4,7.666666666666667,True
17632,1.2,4.333,2.2,1.8,3.5,True
17633,1.1,6.5,0.8,1.4,1.5,True
17634,1.142,5.0,1.8,3.0,7.0,False
17635,1.2,4.333,1.6,2.2,3.75,True
17636,1.083,7.0,2.2,2.2,5.0,True
17637,1.25,3.75,1.6,3.0,2.6666666666666665,True
17639,1.222,4.0,2.2,3.0,2.3333333333333335,True
17641,1.111,6.0,1.8,3.4,8.5,True
17643,1.083,7.0,1.8,2.0,1.5,False
17644,1.111,6.0,2.6,4.2,4.5,False
17646,1.083,7.0,1.8,2.6,4.5,True
17648,1.125,5.5,1.75,2.6,6.75,True
17649,1.333,3.25,2.6,3.0,7.0,False
17650,1.25,3.75,1.8,1.8,3.3333333333333335,True
17653,1.166,4.5,2.0,1.5,4.0,True
17659,1.222,4.0,0.8,2.6,4.0,True
17663,1.2,4.333,2.8,2.6,7.0,True
17664,1.142,5.0,1.75,1.4,3.0,True
17668,1.166,4.5,1.8,1.4,4.0,True
17674,1.2,4.333,0.5,2.25,5.0,True
17679,1.285,3.5,1.8,2.6,3.2,True
17681,1.071,7.5,1.25,1.6,4.0,True
17683,1.083,7.0,3.0,2.8,4.0,False
17684,1.25,3.75,2.8,2.8,3.25,True
17685,1.111,6.0,1.8,2.8,7.0,False
17686,1.2,4.333,1.6,3.4,2.3333333333333335,True
17688,1.25,3.75,0.8,1.8,3.3333333333333335,True
17689,1.071,7.5,0.0,2.8,4.25,True
17690,1.25,3.75,3.0,2.6,4.5,True
17691,1.166,4.5,1.8,2.4,3.25,True
17692,1.071,7.5,3.0,2.8,7.0,True
17694,1.071,7.5,3.2,2.8,3.0,True
17696,1.166,4.5,3.0,2.8,3.3333333333333335,True
17700,1.285,3.5,1.0,1.0,4.5,True
17705,1.25,3.75,2.8,2.4,5.333333333333333,False
17706,1.083,7.0,1.8,2.8,4.0,True
17707,1.3,3.4,2.8,2.8,2.3333333333333335,True
17708,1.166,4.5,2.4,3.0,3.6666666666666665,True
17709,1.25,3.75,2.2,2.4,2.0,False
17710,1.04,9.0,3.4,3.0,9.0,True
17711,1.083,7.0,2.8,3.0,7.0,True
17712,1.012,13.0,4.0,2.8,7.0,True
17713,1.125,5.5,2.4,2.4,4.666666666666667,True
17715,1.02,11.0,3.2,2.0,7.0,True
17716,1.111,6.0,2.8,2.4,5.75,True
17717,1.142,5.0,3.4,2.2,4.0,True
17718,1.005,17.0,2.6,3.4,6.0,True
17719,1.125,5.5,2.8,1.8,3.0,True
17720,1.142,5.0,2.2,3.0,4.0,True
17722,1.025,10.5,4.4,3.4,5.0,True
17723,1.04,9.0,3.2,2.0,7.0,True
17724,1.222,4.0,1.6,2.2,5.0,True
17725,1.166,4.5,1.2,3.0,5.0,False
17726,1.03,10.0,2.6,2.0,5.0,True
17727,1.142,5.0,3.4,2.4,5.666666666666667,True
17728,1.142,5.0,2.2,3.0,6.0,True
17729,1.04,9.0,3.8,3.6,7.333333333333333,True
17730,1.03,10.0,2.4,3.6,5.333333333333333,True
17732,1.2,4.333,3.0,1.4,7.0,True
17733,1.222,4.0,1.6,3.0,6.0,False
17735,1.285,3.5,1.4,0.6666666666666666,1.0,True
17736,1.05,8.5,1.8,2.4,6.0,True
17738,1.25,3.75,1.2,3.4,5.0,True
17742,1.142,5.0,2.8,2.2,3.5,True
